gait number,px,py,pz,vx,vy,vz,ax,ay,az,
13,-0.162073,-0.301765,0.109277,-1.40345,-2.32909,0.143129,-0.319108,-0.610439,-1.03352,
13,-0.176263,-0.325387,0.109463,-1.43457,-2.39544,0.048016,-0.26692,-0.619416,-0.93712,
13,-0.190728,-0.349671,0.108732,-1.45856,-2.46121,-0.0399545,-0.173634,-0.598377,-0.887894,
13,-0.205397,-0.374606,0.107148,-1.47515,-2.52589,-0.122749,-0.116373,-0.597327,-0.831594,
13,-0.22021,-0.400189,0.104773,-1.48739,-2.59066,-0.198178,-0.0846306,-0.600402,-0.73774,
13,-0.235141,-0.426423,0.101686,-1.49882,-2.65615,-0.26514,-0.0999864,-0.611797,-0.658969,
13,-0.250188,-0.453317,0.0979683,-1.51058,-2.72274,-0.324198,-0.0914709,-0.622813,-0.576588,
13,-0.265345,-0.480881,0.0937072,-1.5208,-2.78992,-0.37389,-0.0684979,-0.623936,-0.468036,
13,-0.280596,-0.509113,0.0890085,-1.52956,-2.85652,-0.411723,-0.0616227,-0.61093,-0.3348,
13,-0.295928,-0.538005,0.084001,-1.53667,-2.92179,-0.435659,-0.0349707,-0.596826,-0.184715,
13,-0.311314,-0.567529,0.0788243,-1.54064,-2.98302,-0.445555,0.00241648,-0.528465,-0.0485755,
13,-0.326727,-0.597633,0.073606,-1.54193,-3.03787,-0.443993,0.0197437,-0.466823,0.0488885,
13,-0.342143,-0.62826,0.0684442,-1.54128,-3.08752,-0.434226,0.041914,-0.422487,0.118718,
13,-0.357541,-0.659362,0.063408,-1.53823,-3.13285,-0.418907,0.0686461,-0.378732,0.16206,
13,-0.372893,-0.690888,0.0585462,-1.53224,-3.17245,-0.399327,0.101863,-0.305757,0.205596,
13,-0.388166,-0.722771,0.0539034,-1.5224,-3.20404,-0.375101,0.147212,-0.215346,0.256789,
13,-0.403317,-0.754927,0.0495304,-1.50781,-3.22716,-0.345374,0.198607,-0.132968,0.317745,
13,-0.418296,-0.787267,0.0455257,-1.48787,-3.24092,-0.301434,0.256316,-0.0245715,0.546544,
13,-0.43307,-0.819661,0.0421154,-1.46705,-3.23794,-0.226502,0.21647,0.208275,0.949593,
13,-0.447657,-0.851907,0.0396338,-1.45031,-3.21118,-0.115708,0.173309,0.460031,1.27767,
13,-0.462063,-0.883756,0.0383564,-1.43088,-3.15862,0.0143713,0.271112,0.734613,1.34277,
13,-0.476233,-0.914928,0.0383744,-1.40303,-3.07581,0.143351,0.345198,1.07651,1.25525,
13,-0.490092,-0.945095,0.0396269,-1.36886,-2.95755,0.261276,0.399828,1.45739,1.11742,
13,-0.503593,-0.973904,0.0419776,-1.33131,-2.80417,0.362971,0.414021,1.7926,0.924336,
13,-0.516703,-1.00103,0.0452149,-1.29081,-2.62143,0.438624,0.460163,2.05606,0.586514,
13,-0.529389,-1.02628,0.0489645,-1.24622,-2.42789,0.465426,0.497278,2.01251,-0.0716337,
13,-0.541575,-1.04958,0.0527069,-1.19102,-2.23218,0.437174,0.676415,2.10056,-0.535862,
13,-0.553112,-1.07081,0.0559741,-1.11637,-2.01427,0.370399,0.893948,2.465,-0.85705,
13,-0.56382,-1.08971,0.0584396,-1.02521,-1.76516,0.276819,1.01305,2.7366,-1.08231,
13,-0.573555,-1.10603,0.059848,-0.921892,-1.49928,0.158992,1.1417,2.80685,-1.35141,
13,-0.582208,-1.11966,0.0599694,-0.808644,-1.22729,0.0193983,1.21553,2.86126,-1.52606,
13,-0.589724,-1.13059,0.0586535,-0.694581,-0.95866,-0.128439,1.15832,2.73835,-1.51948,
13,-0.596129,-1.13892,0.0558791,-0.586408,-0.707077,-0.272318,1.09545,2.5137,-1.44537,
13,-0.60145,-1.14492,0.0518593,-0.477773,-0.492952,-0.377512,1.16772,1.97468,-0.730777,
13,-0.60583,-1.14887,0.0468938,-0.398154,-0.297653,-0.461481,0.503902,2.12989,-1.01267,
13,-0.609521,-1.15145,0.0411885,-0.340068,-0.218093,-0.525453,0.728734,-0.384937,-0.323075,
13,-0.612923,-1.1538,0.0356553,-0.340327,-0.250559,-0.427057,-0.685622,-0.154023,2.29758,
13,-0.616285,-1.15654,0.0313044,-0.332142,-0.297114,-0.289003,0.9009,-0.672176,0.485442,
13,-0.618966,-1.15968,0.0276283,-0.203943,-0.331316,-0.29209,1.76114,0.0978196,-0.579908,
13,-0.62034,-1.16286,0.0237245,-0.0709552,-0.305409,-0.334533,0.998528,0.553302,-0.316907,
13,-0.62075,-1.16545,0.0199985,-0.0110037,-0.211912,-0.256552,0.272126,1.47578,1.87521,
13,-0.620858,-1.16684,0.0174266,-0.010553,-0.0662727,-0.103704,-0.214538,1.61637,1.20943,
13,-0.621056,-1.16715,0.015856,-0.0290862,0.00413709,-0.0562934,-0.114904,-0.0579615,-0.274392,
13,-0.621334,-1.16712,0.0145,-0.0265153,0.00207678,-0.0607835,0.215716,0.138894,0.151324,
13,-0.621554,-1.16706,0.0131724,-0.0174867,0.00904571,-0.0505962,0.0167549,0.126121,0.0248391,
13,-0.621694,-1.16693,0.0119226,-0.0106048,0.0166053,-0.0452405,0.171948,0.150936,0.0528223,
13,-0.621758,-1.16673,0.0107245,-0.00216445,0.0243631,-0.0402683,0.0485292,0.130162,0.017018,
13,-0.621779,-1.16646,0.0095741,-0.00198903,0.0298048,-0.0356786,0.00344761,0.103717,0.0450259,
13,-0.621793,-1.16615,0.00848136,-0.000771838,0.0321704,-0.0287446,0.0697682,0.0674489,0.0648122,
13,-0.621766,-1.16583,0.00746085,0.00617577,0.0308707,-0.0212328,0.120275,0.0289903,0.0568054,
13,-0.621667,-1.16554,0.00650927,0.0134617,0.0273148,-0.0149582,0.076665,0.0214517,0.0395897,
13,-0.621518,-1.16529,0.00561274,0.0163805,0.0232269,-0.0102235,0.0312431,0.0181428,0.0254099,
13,-0.621355,-1.16508,0.00475828,0.0162382,0.0193397,-0.00654254,0.0142561,0.0255463,0.0181074,
13,-0.621197,-1.1649,0.00393518,0.0153254,0.0159679,-0.00395232,0.015535,0.028647,0.0031722,
13,-0.621054,-1.16476,0.00313227,0.0132963,0.013054,-0.00250559,-0.00850303,0.0348832,-0.00520526,
13,-0.620939,-1.16464,0.00234096,0.00974199,0.0106679,-0.00163174,-0.0155594,0.0394095,-0.00850735,
13,-0.62086,-1.16454,0.00155563,0.00605672,0.0084128,-0.00130945,-0.011173,0.0375511,-0.0164501,
13,-0.620818,-1.16447,0.000770718,0.00237342,0.00602872,-0.00154713,-0.0155195,0.0367809,-0.0199237,
14,0,0,0,0,0,0,0,0,0,
14,-1.0141e-05,-2.54279e-05,-0.000817046,-0.0020282,-0.00508557,0.0016037,-0.000148943,0.0112398,-0.00623564,
14,-4.24719e-05,-0.000100585,-0.00162187,-0.00443797,-0.00994576,0.00244495,-0.00777914,0.00459519,-0.0155443,
14,-0.000100048,-0.0002257,-0.00241657,-0.00707728,-0.0150774,0.00362634,-0.00482876,0.00570462,0.000698856,
14,-0.000179955,-0.000402334,-0.00319173,-0.00890406,-0.0202492,0.00635632,0.00878638,0.00377777,0.0160273,
14,-0.000273186,-0.000632017,-0.00393487,-0.0097421,-0.0256874,0.0100278,0.0153288,0.000273799,0.0198936,
14,-0.000378002,-0.000916363,-0.00463887,-0.0112212,-0.0311818,0.0141849,-0.00428364,0.0026298,0.0259289,
14,-0.000501985,-0.00125308,-0.00529797,-0.0135753,-0.0361616,0.0190081,-0.00250948,0.0107666,0.0334712,
14,-0.000649497,-0.00164145,-0.00590638,-0.015927,-0.0415127,0.0243225,-0.0042343,-0.00493958,0.0359456,
14,-0.000824667,-0.00208681,-0.00645942,-0.019107,-0.0475586,0.0300816,-0.0193965,-0.0033986,0.0425348,
14,-0.00103126,-0.0025914,-0.00695005,-0.022211,-0.0533591,0.0368057,-0.00268418,6.28829e-05,0.0556224,
14,-0.00126515,-0.00315733,-0.00736716,-0.0245682,-0.0598269,0.044785,-0.00417381,-0.0170037,0.0681231,
14,-0.00152063,-0.00379235,-0.00769721,-0.0265265,-0.0671766,0.0542183,0.00544966,-0.0179152,0.0852665,
14,-0.00179882,-0.00451978,-0.00792439,-0.0291122,-0.0783098,0.065358,-0.0169646,-0.09414,0.102911,
14,-0.00210942,-0.00538685,-0.00802948,-0.0330085,-0.0951055,0.0786383,-0.0212698,-0.133359,0.128908,
14,-0.00246218,-0.00642073,-0.00799286,-0.0375422,-0.11167,0.0936981,-0.0299583,-0.0894171,0.139189,
14,-0.00286041,-0.00762621,-0.00780088,-0.0421032,-0.129427,0.10971,-0.021829,-0.157685,0.148324,
14,-0.00330309,-0.00902404,-0.00744828,-0.0464329,-0.150139,0.125822,-0.0252414,-0.149655,0.141233,
14,-0.00379165,-0.010628,-0.00692649,-0.0512791,-0.170648,0.143549,-0.0323592,-0.153561,0.18123,
14,-0.00434116,-0.0124461,-0.00622567,-0.0586242,-0.192971,0.161628,-0.0761873,-0.186609,0.14843,
14,-0.00497245,-0.0144989,-0.00534977,-0.0676325,-0.2176,0.178564,-0.0662676,-0.200599,0.157908,
14,-0.00570773,-0.0168137,-0.00429823,-0.0794243,-0.245355,0.196759,-0.132935,-0.250334,0.174106,
14,-0.00658374,-0.0194264,-0.00304661,-0.0957783,-0.27719,0.218578,-0.15928,-0.28378,0.231795,
14,-0.00764606,-0.0224002,-0.00156298,-0.116684,-0.317567,0.243161,-0.225731,-0.424476,0.230471,
14,-0.00895599,-0.0258315,0.000190818,-0.145303,-0.368689,0.272612,-0.316527,-0.502849,0.331018,
14,-0.0106056,-0.0298266,0.00224396,-0.184625,-0.430337,0.30303,-0.443941,-0.639062,0.250198,
14,-0.0127306,-0.0344978,0.00460058,-0.240371,-0.503898,0.333306,-0.651379,-0.745738,0.328117,
14,-0.0154813,-0.0399726,0.00726265,-0.309775,-0.591057,0.364121,-0.722388,-0.916274,0.261195,
14,-0.018889,-0.0463455,0.0102729,-0.371759,-0.683535,0.402944,-0.500096,-0.854191,0.491367,
14,-0.0228755,-0.0536144,0.013834,-0.425542,-0.770238,0.474295,-0.555193,-0.798532,0.924356,
14,-0.0273386,-0.0617567,0.0182749,-0.467077,-0.858213,0.578883,-0.250408,-0.880124,1.169,
14,-0.032217,-0.0707995,0.0238141,-0.508602,-0.950359,0.69398,-0.554962,-0.883564,1.13859,
14,-0.037766,-0.0807637,0.0306796,-0.601205,-1.04247,0.844129,-1.29177,-0.87938,1.88361,
14,-0.0443528,-0.091684,0.0391418,-0.716157,-1.1416,1.01333,-1.0106,-1.02681,1.52699,
14,-0.0520714,-0.103704,0.0488736,-0.827548,-1.26234,1.09804,-1.21917,-1.3197,0.161069,
14,-0.0609199,-0.117114,0.0588124,-0.94217,-1.41969,1.05475,-1.07647,-1.77341,-1.08258,
14,-0.0708104,-0.132189,0.068225,-1.03592,-1.59543,0.992772,-0.793574,-1.69463,-0.219852,
14,-0.0815638,-0.148928,0.076949,-1.11477,-1.75236,0.91704,-0.772928,-1.38966,-1.36305,
14,-0.0930484,-0.167051,0.0846123,-1.18213,-1.87213,0.780632,-0.559096,-0.937358,-1.45688,
14,-0.105129,-0.186211,0.0909065,-1.23409,-1.9599,0.643229,-0.459045,-0.737042,-1.38335,
14,-0.117691,-0.206167,0.0958509,-1.27825,-2.03129,0.510658,-0.400001,-0.603561,-1.35836,
14,-0.130692,-0.226804,0.099466,-1.32193,-2.09618,0.377381,-0.449349,-0.604305,-1.39774,
14,-0.144139,-0.248093,0.101735,-1.3674,-2.16147,0.241489,-0.436512,-0.611902,-1.41166,
14,-0.158027,-0.270035,0.102658,-1.41025,-2.22708,0.108152,-0.395787,-0.610736,-1.34567,
14,-0.172319,-0.292631,0.102303,-1.44809,-2.29201,-0.0141598,-0.334415,-0.598276,-1.18688,
14,-0.186965,-0.315871,0.100805,-1.48119,-2.35613,-0.120544,-0.299334,-0.593882,-1.02095,
14,-0.201927,-0.339754,0.0983185,-1.51119,-2.42031,-0.211687,-0.270958,-0.599698,-0.876135,
14,-0.217164,-0.364285,0.0949951,-1.53616,-2.48602,-0.287986,-0.196902,-0.625036,-0.718348,
14,-0.23261,-0.389484,0.0909931,-1.55301,-2.55364,-0.347401,-0.105524,-0.638641,-0.531887,
14,-0.248188,-0.415366,0.0864896,-1.56278,-2.62281,-0.388296,-0.0524357,-0.65663,-0.340791,
14,-0.263838,-0.441941,0.0816582,-1.56704,-2.69226,-0.412963,0.00676581,-0.644422,-0.201033,
14,-0.279498,-0.469198,0.0766371,-1.56511,-2.75909,-0.426255,0.0737601,-0.603186,-0.108877,
14,-0.295114,-0.497096,0.0715225,-1.55808,-2.82054,-0.431636,0.11084,-0.534595,-0.0397752,
14,-0.310647,-0.525573,0.0663865,-1.54851,-2.87482,-0.43057,0.125385,-0.45715,0.0225787,
14,-0.326081,-0.554553,0.0612925,-1.53832,-2.92114,-0.423198,0.123573,-0.372286,0.0887905,
14,-0.341416,-0.583961,0.0563036,-1.52851,-2.96042,-0.409577,0.117569,-0.313646,0.149979,
14,-0.356647,-0.613733,0.0514878,-1.5178,-2.994,-0.388561,0.142027,-0.256011,0.239556,
14,-0.371766,-0.643806,0.0469476,-1.50602,-3.02073,-0.354485,0.139374,-0.174018,0.416221,
14,-0.386783,-0.674103,0.0428387,-1.49735,-3.03869,-0.302271,0.07862,-0.077264,0.609358,
14,-0.401743,-0.704529,0.039328,-1.49462,-3.04644,-0.23485,0.0181971,0.0343356,0.726245,
14,-0.416685,-0.734972,0.0365258,-1.49386,-3.04223,-0.160588,0.0385343,0.166375,0.748837,
14,-0.431615,-0.765302,0.0344719,-1.49207,-3.02363,-0.0851841,0.0392239,0.327653,0.749516,
14,-0.446527,-0.795372,0.0331708,-1.4903,-2.99043,-0.010005,0.0380067,0.464189,0.744256,
14,-0.46143,-0.825045,0.0326272,-1.49026,-2.9442,0.0662878,0.00391856,0.593343,0.772222,
14,-0.476352,-0.854194,0.0328584,-1.49419,-2.88563,0.144973,-0.0427395,0.715514,0.793036,
14,-0.491336,-0.882708,0.0338721,-1.5027,-2.81713,0.222783,-0.0896433,0.796015,0.754371,
14,-0.506414,-0.910486,0.035635,-1.51281,-2.73848,0.2948,-0.0752215,0.922342,0.674923,
14,-0.521566,-0.9374,0.0380571,-1.5176,-2.64422,0.354628,0.0187896,1.11441,0.505886,
14,-0.536628,-0.963277,0.0409772,-1.49471,-2.53118,0.394413,0.489098,1.30494,0.266296,
14,-0.551302,-0.987849,0.0442807,-1.44012,-2.38326,0.431311,0.664977,1.82581,0.447037,
14,-0.565377,-1.01072,0.0480078,-1.37486,-2.19099,0.479109,0.706657,2.2089,0.488505,
14,-0.578727,-1.03158,0.0521216,-1.29532,-1.98197,0.508661,0.9562,2.16751,0.0750459,
14,-0.591196,-1.05041,0.0562923,-1.19845,-1.78268,0.490506,1.05997,2.01037,-0.484103,
14,-0.602694,-1.06729,0.060045,-1.10108,-1.59303,0.425038,0.966338,1.97096,-0.889547,
14,-0.613279,-1.08227,0.0629825,-1.01595,-1.40319,0.327474,0.810533,2.01431,-1.13847,
14,-0.623067,-1.09533,0.0648396,-0.941575,-1.20997,0.208965,0.746893,2.03988,-1.31654,
14,-0.632126,-1.10646,0.0654284,-0.870355,-1.01485,0.0738023,0.746304,2.05295,-1.478,
14,-0.640469,-1.11566,0.0646015,-0.79817,-0.826383,-0.0741722,0.76655,1.90436,-1.57774,
14,-0.648054,-1.1232,0.0623745,-0.718784,-0.681816,-0.206214,0.893118,1.15789,-1.15316,
14,-0.65487,-1.12924,0.058918,-0.644394,-0.524821,-0.320064,0.664697,2.15774,-1.20688,
14,-0.660977,-1.13361,0.0542531,-0.577142,-0.349631,-0.447907,0.747598,1.52884,-1.43841,
14,-0.666349,-1.13688,0.0484593,-0.497188,-0.30503,-0.545843,0.923645,-0.504636,-0.597184,
14,-0.670982,-1.14005,0.0425399,-0.429463,-0.328435,-0.473028,0.498306,0.14241,2.04275,
14,-0.674948,-1.1435,0.0376607,-0.363727,-0.360847,-0.337797,0.883068,-0.68829,0.675323,
14,-0.677894,-1.14721,0.0335166,-0.225415,-0.382379,-0.326008,1.97796,0.364223,-0.473906,
14,-0.679543,-1.15078,0.0293353,-0.104414,-0.329999,-0.345239,0.53013,0.81859,0.0428999,
14,-0.68033,-1.15374,0.0252095,-0.052983,-0.263854,-0.314899,0.559606,0.644859,0.536736,
14,-0.680666,-1.15604,0.0217313,-0.0141637,-0.19501,-0.215735,0.273016,0.873613,1.44603,
14,-0.680867,-1.15749,0.0192928,-0.0261289,-0.0959236,-0.106946,-0.475754,1.26141,0.732949,
14,-0.681267,-1.1581,0.0175679,-0.0539038,-0.0261167,-0.0730207,-0.0493031,0.276687,-0.0802287,
14,-0.681761,-1.1583,0.0160362,-0.044758,-0.0129262,-0.0683175,0.276962,0.107153,0.137185,
14,-0.68216,-1.15839,0.0145682,-0.0350924,-0.00486177,-0.0602741,-0.0387044,0.172181,-0.0121326,
14,-0.682497,-1.15838,0.0131549,-0.0323362,0.00636594,-0.0573749,0.136097,0.171644,0.0323091,
14,-0.682773,-1.15828,0.0117796,-0.0227788,0.0135831,-0.052673,0.0999519,0.0904156,0.0246193,
14,-0.682964,-1.15812,0.0104655,-0.0154873,0.0176305,-0.0451317,0.0899035,0.107022,0.0901968,
14,-0.683071,-1.15794,0.0092393,-0.00589959,0.0197636,-0.0350883,0.146766,0.0513865,0.0756305,
14,-0.683074,-1.15775,0.00810339,0.00522913,0.0181167,-0.0270802,0.12132,0.0299602,0.048704,
14,-0.682978,-1.15758,0.00703629,0.014086,0.015507,-0.0213263,0.100449,0.0317561,0.0296709,
14,-0.682814,-1.15744,0.00602088,0.0187132,0.0133196,-0.0167432,0.0350896,0.0385691,0.0248365,
14,-0.682622,-1.15731,0.00504818,0.019644,0.0118807,-0.0127852,0.0250877,0.0470178,0.016925,
14,-0.682431,-1.1572,0.00411272,0.0185545,0.0106944,-0.00929288,-0.00609988,0.0437181,0.0153437,
14,-0.682263,-1.1571,0.00320865,0.0151291,0.00945205,-0.00650779,-0.0225345,0.045874,0.00250618,
14,-0.682138,-1.15701,0.00232821,0.00986306,0.00813385,-0.00456758,-0.043625,0.0421728,-0.00188136,
14,-0.682065,-1.15694,0.0014657,0.00474173,0.00637191,-0.00292314,-0.0195847,0.0368271,-0.00352356,
14,-0.682033,-1.15688,0.000618854,0.00151344,0.00422568,-0.00143229,-0.00503088,0.0343383,-0.00501276,
15,0,0,0,0,0,0,0,0,0,
15,3.5417e-07,-1.64001e-05,-0.000706776,7.08339e-05,-0.00328002,-0.000495135,0.00941112,0.0129255,-0.00186693,
15,-1.88226e-06,-6.73534e-05,-0.0014142,-0.000518119,-0.00691064,-0.000129333,-0.0134513,-0.00714799,0.0175523,
15,-1.4759e-05,-0.000162145,-0.00211198,-0.00205723,-0.0120477,0.00143351,-0.00996019,-0.0177877,0.0225375,
15,-4.37825e-05,-0.000309012,-0.00278993,-0.00374745,-0.0173257,0.00383623,-0.0165319,-0.0100186,0.0346752,
15,-9.33962e-05,-0.000507704,-0.00343755,-0.00617529,-0.0224128,0.00750048,-0.0249983,-0.0138978,0.0482569,
15,-0.000167284,-0.000757121,-0.00404391,-0.0086023,-0.0274705,0.0120867,-0.0165151,-0.00941932,0.0534722,
15,-0.000263567,-0.00105691,-0.00460067,-0.0106542,-0.0324883,0.0174221,-0.0173506,-0.0130841,0.06353,
15,-0.000378364,-0.00140698,-0.00509696,-0.0123052,-0.0375243,0.0241794,-0.00834186,-0.00979138,0.0824603,
15,-0.000498134,-0.00181211,-0.00551857,-0.0116488,-0.043502,0.0323586,0.0296903,-0.0322809,0.092519,
15,-0.00060852,-0.00228329,-0.00585199,-0.0104285,-0.0507349,0.0418188,0.00315654,-0.0353828,0.108577,
15,-0.000720141,-0.00285022,-0.00608009,-0.0118956,-0.0626511,0.0534212,-0.0251005,-0.127761,0.136193,
15,-0.000845888,-0.00355964,-0.00618075,-0.0132539,-0.0792323,0.0673061,0.00537634,-0.130489,0.155112,
15,-0.000981754,-0.00443774,-0.00613418,-0.0139193,-0.0963871,0.0828682,-0.0109752,-0.139454,0.170386,
15,-0.00113334,-0.00549724,-0.00592181,-0.0163981,-0.115513,0.100467,-0.0315951,-0.170675,0.196628,
15,-0.00132467,-0.00676008,-0.00552557,-0.021867,-0.137056,0.11964,-0.0719338,-0.188746,0.202488,
15,-0.00158741,-0.0082391,-0.00492713,-0.0306814,-0.158746,0.140909,-0.0998015,-0.173649,0.239371,
15,-0.00194963,-0.00994658,-0.00411046,-0.0417637,-0.182751,0.163285,-0.11817,-0.235958,0.225044,
15,-0.00242377,-0.0119162,-0.00307587,-0.0530628,-0.211171,0.184491,-0.104223,-0.263658,0.215508,
15,-0.00301355,-0.0142019,-0.00181266,-0.0648937,-0.24596,0.209011,-0.129011,-0.365801,0.292626,
15,-0.0037605,-0.0168819,-0.000272908,-0.0844956,-0.29005,0.2398,-0.262653,-0.453276,0.343309,
15,-0.00476205,-0.0200528,0.00158884,-0.115815,-0.344132,0.273409,-0.367897,-0.569509,0.350116,
15,-0.00610819,-0.0238329,0.00378006,-0.153414,-0.411887,0.305695,-0.390673,-0.732051,0.316337,
15,-0.00786471,-0.0283628,0.00629271,-0.19789,-0.494093,0.337695,-0.508124,-0.864109,0.344275,
15,-0.0101815,-0.0337875,0.00912249,-0.265464,-0.590837,0.369122,-0.861562,-1.02846,0.304673,
15,-0.0132246,-0.0401641,0.0123163,-0.343157,-0.684495,0.4105,-0.714416,-0.801177,0.547145,
15,-0.0170034,-0.0473861,0.0161269,-0.412608,-0.759904,0.492474,-0.693556,-0.656407,1.1323,
15,-0.0213635,-0.0553723,0.0208885,-0.459417,-0.837324,0.600706,-0.252788,-0.842184,1.0825,
15,-0.0261615,-0.0641594,0.0267368,-0.500182,-0.920109,0.709814,-0.57032,-0.765798,1.15015,
15,-0.0316358,-0.0737348,0.0338707,-0.594668,-0.994966,0.857822,-1.34805,-0.680546,1.87555,
15,-0.0381474,-0.0840776,0.0425455,-0.707657,-1.0736,1.01801,-0.947528,-0.842852,1.39852,
15,-0.0456528,-0.0952879,0.0523133,-0.79342,-1.16844,1.07641,-0.792979,-1.01085,-0.199591,
15,-0.0540348,-0.107638,0.0620891,-0.882985,-1.30149,1.0196,-1.02504,-1.62186,-0.950485,
15,-0.0633282,-0.121433,0.0711631,-0.975697,-1.4577,0.936057,-0.857149,-1.48303,-0.744512,
15,-0.0736085,-0.136773,0.0796477,-1.08036,-1.61014,0.901731,-1.26872,-1.54513,0.052923,
15,-0.0848935,-0.153559,0.0875742,-1.17664,-1.74707,0.82443,-0.686218,-1.16669,-1.62066,
15,-0.0969591,-0.171544,0.0943672,-1.23647,-1.85005,0.675022,-0.525622,-0.853027,-1.41714,
15,-0.109536,-0.190442,0.0997306,-1.27886,-1.92944,0.538525,-0.330658,-0.685575,-1.35746,
15,-0.122482,-0.210077,0.103756,-1.3104,-1.9977,0.407431,-0.304361,-0.626377,-1.30697,
15,-0.135754,-0.23039,0.10651,-1.34394,-2.06483,0.284191,-0.371462,-0.662457,-1.19734,
15,-0.149392,-0.251393,0.108073,-1.38359,-2.13574,0.16921,-0.428892,-0.703379,-1.13859,
15,-0.163437,-0.273124,0.108522,-1.42546,-2.21047,0.0614814,-0.416691,-0.740342,-1.04948,
15,-0.177881,-0.295609,0.107939,-1.4633,-2.2865,-0.0372202,-0.346801,-0.729863,-0.954557,
15,-0.192668,-0.318846,0.106415,-1.49428,-2.36082,-0.126602,-0.276879,-0.705607,-0.859477,
15,-0.207737,-0.342815,0.104047,-1.51936,-2.43308,-0.206176,-0.226413,-0.687681,-0.754603,
15,-0.223035,-0.367496,0.100939,-1.5404,-2.50312,-0.274681,-0.194607,-0.660503,-0.633792,
15,-0.238528,-0.392868,0.0972092,-1.55814,-2.57133,-0.330327,-0.159092,-0.650405,-0.492465,
15,-0.25418,-0.418915,0.0929929,-1.5722,-2.6381,-0.372063,-0.119564,-0.631083,-0.350194,
15,-0.269953,-0.445623,0.0884244,-1.58241,-2.70351,-0.400791,-0.0806645,-0.622653,-0.227261,
15,-0.285801,-0.472975,0.0836263,-1.58728,-2.76682,-0.417953,-0.0107273,-0.588251,-0.114407,
15,-0.30167,-0.500937,0.0787094,-1.58655,-2.82556,-0.424572,0.033732,-0.529369,-0.0123121,
15,-0.317517,-0.529454,0.0737728,-1.58275,-2.87776,-0.421886,0.0516914,-0.455105,0.0752966,
15,-0.333321,-0.55846,0.0688988,-1.57817,-2.92345,-0.412062,0.0496332,-0.396695,0.133236,
15,-0.349076,-0.587898,0.0641445,-1.57276,-2.96421,-0.397928,0.0685297,-0.354508,0.163142,
15,-0.364757,-0.617719,0.0595486,-1.56349,-3.00006,-0.38039,0.128476,-0.296467,0.20263,
15,-0.38032,-0.647864,0.0551538,-1.5491,-3.0288,-0.357715,0.17277,-0.209643,0.267885,
15,-0.395723,-0.678252,0.0510361,-1.53147,-3.04892,-0.324973,0.19474,-0.120724,0.407875,
15,-0.410937,-0.708799,0.0473202,-1.51138,-3.06046,-0.277346,0.222871,-0.0348445,0.57134,
15,-0.425972,-0.739404,0.0441801,-1.49548,-3.06046,-0.209802,0.10908,0.114562,0.813916,
15,-0.440875,-0.769929,0.0418091,-1.48524,-3.04457,-0.123539,0.107809,0.289236,0.952998,
15,-0.455659,-0.8002,0.040338,-1.47153,-3.00962,-0.0298183,0.179693,0.503049,0.965941,
15,-0.470284,-0.830022,0.0397986,-1.45352,-2.95478,0.0627848,0.195274,0.694986,0.930219,
15,-0.484731,-0.859198,0.0401771,-1.4358,-2.88047,0.15378,0.17413,0.899736,0.933158,
15,-0.499001,-0.887528,0.0414592,-1.41817,-2.78542,0.243497,0.193123,1.11786,0.904166,
15,-0.513075,-0.914802,0.0436112,-1.3967,-2.66942,0.327771,0.252554,1.32683,0.822187,
15,-0.526902,-0.94083,0.0465247,-1.36877,-2.53626,0.395791,0.324906,1.46769,0.572778,
15,-0.540409,-0.965467,0.0499712,-1.33261,-2.39113,0.434368,0.420217,1.57107,0.221942,
15,-0.553487,-0.988581,0.0536319,-1.28291,-2.23169,0.438627,0.601144,1.7592,-0.126883,
15,-0.56598,-1.00999,0.0571915,-1.21567,-2.05089,0.414146,0.777538,2.00668,-0.364001,
15,-0.577731,-1.02948,0.0603978,-1.13452,-1.84687,0.367976,0.88491,2.2325,-0.569046,
15,-0.58863,-1.04685,0.0630332,-1.04525,-1.62669,0.299972,0.943048,2.33629,-0.809159,
15,-0.598612,-1.06199,0.0648595,-0.951159,-1.40039,0.206138,0.983165,2.357,-1.09563,
15,-0.607634,-1.07488,0.0656042,-0.853329,-1.17824,0.0836653,1.0193,2.25186,-1.39304,
15,-0.615656,-1.08559,0.0650156,-0.751077,-0.963857,-0.0605288,1.0733,2.1987,-1.53847,
15,-0.622624,-1.09418,0.0629466,-0.642465,-0.753932,-0.212394,1.14898,2.16092,-1.54943,
15,-0.628497,-1.1008,0.0594651,-0.532233,-0.56939,-0.343065,1.10634,1.68119,-1.10639,
15,-0.63332,-1.10553,0.0547429,-0.432382,-0.377758,-0.460506,0.937323,2.30548,-1.2797,
15,-0.637199,-1.10879,0.0488922,-0.34339,-0.27328,-0.568768,0.884963,-0.0956494,-0.919258,
15,-0.640348,-1.1116,0.0425824,-0.286333,-0.288813,-0.552334,0.286252,-0.141227,1.26254,
15,-0.643367,-1.1148,0.0370556,-0.317591,-0.351211,-0.412177,-0.915565,-1.05111,1.60311,
15,-0.646504,-1.1187,0.0325881,-0.309632,-0.430202,-0.340455,1.08581,-0.479519,-0.132669,
15,-0.64904,-1.12294,0.0283481,-0.197656,-0.417673,-0.36669,1.20505,0.814749,-0.393954,
15,-0.650522,-1.12673,0.0239221,-0.0987054,-0.339397,-0.377654,0.820262,0.860888,0.178656,
