timeStamp,leftZPos,rightZPos,leftSynthVel,rightSynthVel,virtualSpeed,virtualSpeed2,virtualHeading,virtualXPos,virtualYPos,virtualDistanceTraveled,virtualXPos2,virtualYPos2,virtualDistanceTraveled2,LeftState,RightState,StateSum,
0,0,0,0,0,0,0,0.000191835,0,0,0,0,0,0,0,0,0,
0.01,0,0,0,0,0,0,0.00179566,0,0,0,0,0,0,0,0,0,
0.02,0,0,0,0,0,0,0.00314024,0,0,0,0,0,0,0,0,0,
0.03,0,0,0,0,0,0,0.00433903,0,0,0,0,0,0,0,0,0,
0.04,0,0,0,0,0,0,0.00542385,0,0,0,0,0,0,0,0,0,
0.05,0,0,0,0,0,0,0.00653967,0,0,0,0,0,0,0,0,0,
0.06,0,0,0,0,0,0,0.00728193,0,0,0,0,0,0,0,0,0,
0.07,0,0,0,0,0,0,0.00792591,0,0,0,0,0,0,0,0,0,
0.08,0,0,0,0,0,0,0.00828578,0,0,0,0,0,0,0,0,0,
0.09,0,0,0,0,0,0,0.00833997,0,0,0,0,0,0,0,0,0,
0.1,0,0,0,0,0,0,0.00846036,0,0,0,0,0,0,0,0,0,
0.11,0,0,0,0,0,0,0.00842602,0,0,0,0,0,0,0,0,0,
0.12,0,0,0,0,0,0,0.0080927,0,0,0,0,0,0,0,0,0,
0.13,0,0,0,0,0,0,0.00772993,0,0,0,0,0,0,0,0,0,
0.14,0,0,0,0,0,0,0.00783747,0,0,0,0,0,0,0,0,0,
0.15,0,0,0,0,0,0,0.00778241,0,0,0,0,0,0,0,0,0,
0.16,0,0,0,0,0,0,0.00780612,0,0,0,0,0,0,0,0,0,
0.17,0,0,0,0,0,0,0.00793425,0,0,0,0,0,0,0,0,0,
0.18,0,0,0,0,0,0,0.00784131,0,0,0,0,0,0,0,0,0,
0.19,0,0,0,0,0,0,0.00806765,0,0,0,0,0,0,0,0,0,
0.2,0,0,0,0,0,0,0.00838095,0,0,0,0,0,0,0,0,0,
0.21,0,0,0,0,0,0,0.00848995,0,0,0,0,0,0,0,0,0,
0.22,0,0,0,0,0,0,0.00859036,0,0,0,0,0,0,0,0,0,
0.23,0,0,0,0,0,0,0.00871924,0,0,0,0,0,0,0,0,0,
0.24,0,0,0,0,0,0,0.00898563,0,0,0,0,0,0,0,0,0,
0.25,0,0,0,0,0,0,0.00927498,0,0,0,0,0,0,0,0,0,
0.26,0,0,0,0,0,0,0.00955106,0,0,0,0,0,0,0,0,0,
0.27,0,0,0,0,0,0,0.00999676,0,0,0,0,0,0,0,0,0,
0.28,0,0,0,0,0,0,0.0102198,0,0,0,0,0,0,0,0,0,
0.29,0,0,0,0,0,0,0.0102925,0,0,0,0,0,0,0,0,0,
0.3,0,0,0,0,0,0,0.0102039,0,0,0,0,0,0,0,0,0,
0.31,0,0,0,0,0,0,0.0101479,0,0,0,0,0,0,0,0,0,
0.32,0,0,0,0,0,0,0.0104688,0,0,0,0,0,0,0,0,0,
0.33,0,0,0,0,0,0,0.0111579,0,0,0,0,0,0,0,0,0,
0.34,0,0,0,0,0,0,0.0117312,0,0,0,0,0,0,0,0,0,
0.35,0,0,0,0,0,0,0.0123302,0,0,0,0,0,0,0,0,0,
0.36,0,0,0,0,0,0,0.0125594,0,0,0,0,0,0,0,0,0,
0.37,0,0,0,0,0,0,0.0124043,0,0,0,0,0,0,0,0,0,
0.38,0,0,0,0,0,0,0.0122292,0,0,0,0,0,0,0,0,0,
0.39,0,0,0,0,0,0,0.0125041,0,0,0,0,0,0,0,0,0,
0.4,0,0,0,0,0,0,0.0127062,0,0,0,0,0,0,0,0,0,
0.41,0,0,0,0,0,0,0.0128825,0,0,0,0,0,0,0,0,0,
0.42,0,0,0,0,0,0,0.0129008,0,0,0,0,0,0,0,0,0,
0.43,0,0,0,0,0,0,0.0136339,0,0,0,0,0,0,0,0,0,
0.44,0,0,0,0,0,0,0.013692,0,0,0,0,0,0,0,0,0,
0.45,0,0,0,0,0,0,0.0143084,0,0,0,0,0,0,0,0,0,
0.46,0,0,0,0,0,0,0.0147421,0,0,0,0,0,0,0,0,0,
0.47,0,0,0,0,0,0,0.0149599,0,0,0,0,0,0,0,0,0,
0.48,0,0,0,0,0,0,0.0154817,0,0,0,0,0,0,0,0,0,
0.49,0,0,0,0,0,0,0.0153986,0,0,0,0,0,0,0,0,0,
0.5,0,0,0,0,0,0,0.0157425,0,0,0,0,0,0,0,0,0,
0.51,0,0,0,0,0,0,0.0163236,0,0,0,0,0,0,0,0,0,
0.52,0,0,0,0,0,0,0.0167478,0,0,0,0,0,0,0,0,0,
0.53,0,0,0,0,0,0,0.0168709,0,0,0,0,0,0,0,0,0,
0.54,0,0,0,0,0,0,0.0170499,0,0,0,0,0,0,0,0,0,
0.55,0,0,0,0,0,0,0.0171807,0,0,0,0,0,0,0,0,0,
0.56,0,0,0,0,0,0,0.0172941,0,0,0,0,0,0,0,0,0,
0.57,0,0,0,0,0,0,0.0173475,0,0,0,0,0,0,0,0,0,
0.58,0,0,0,0,0,0,0.0173219,0,0,0,0,0,0,0,0,0,
0.59,0,0,0,0,0,0,0.0174714,0,0,0,0,0,0,0,0,0,
0.6,0,0,0,0,0,0,0.0177818,0,0,0,0,0,0,0,0,0,
0.61,0,0,0,0,0,0,0.0178911,0,0,0,0,0,0,0,0,0,
0.62,0,0,0,0,0,0,0.0175986,0,0,0,0,0,0,0,0,0,
0.63,0,0,0,0,0,0,0.0173458,0,0,0,0,0,0,0,0,0,
0.64,0,0,0,0,0,0,0.0171337,0,0,0,0,0,0,0,0,0,
0.65,0,0,0,0,0,0,0.0171302,0,0,0,0,0,0,0,0,0,
0.66,0,0,0,0,0,0,0.0175036,0,0,0,0,0,0,0,0,0,
0.67,0,0,0,0,0,0,0.017244,0,0,0,0,0,0,0,0,0,
0.68,0,0,0,0,0,0,0.017002,0,0,0,0,0,0,0,0,0,
0.69,0,0,0,0,0,0,0.0168922,0,0,0,0,0,0,0,0,0,
0.7,0,0,0,0,0,0,0.0168456,0,0,0,0,0,0,0,0,0,
0.71,0,0,0,0,0,0,0.0166313,0,0,0,0,0,0,0,0,0,
0.72,0,0,0,0,0,0,0.0177153,0,0,0,0,0,0,0,0,0,
0.73,0,0,0,0,0,0,0.0179131,0,0,0,0,0,0,0,0,0,
0.74,0,0,0,0,0,0,0.0181942,0,0,0,0,0,0,0,0,0,
0.75,0,0,0,0,0,0,0.0176058,0,0,0,0,0,0,0,0,0,
0.76,0,0,0,0,0,0,0.0182543,0,0,0,0,0,0,0,0,0,
0.77,0,0,0,0,0,0,0.0193157,0,0,0,0,0,0,0,0,0,
0.78,0,0,0,0,0,0,0.0198783,0,0,0,0,0,0,0,0,0,
0.79,0,0,0,0,0,0,0.0194993,0,0,0,0,0,0,0,0,0,
0.8,0,0,0,0,0,0,0.0200119,0,0,0,0,0,0,0,0,0,
0.81,0,0,0,0,0,0,0.0205369,0,0,0,0,0,0,0,0,0,
0.82,0,0,0,0,0,0,0.0214505,0,0,0,0,0,0,0,0,0,
0.83,0,0,0,0,0,0,0.021723,0,0,0,0,0,0,0,0,0,
0.84,0,0,0,0,0,0,0.0222864,0,0,0,0,0,0,0,0,0,
0.85,0,0,0,0,0,0,0.0222175,0,0,0,0,0,0,0,0,0,
0.86,0,0,0,0,0,0,0.0220938,0,0,0,0,0,0,0,0,0,
0.87,0,0,0,0,0,0,0.0222035,0,0,0,0,0,0,0,0,0,
0.88,0,0,0,0,0,0,0.0224397,0,0,0,0,0,0,0,0,0,
0.89,2.28158e-05,0,5.93212e-05,0,4.05545e-06,1.36895e-05,0.0227652,-9.23154e-10,4.0544e-08,4.05545e-08,-3.11618e-09,1.3686e-07,1.36895e-07,1,0,1,
0.9,0.000111891,0,0.000290915,0,2.68902e-05,6.71343e-05,0.0238894,-7.34645e-09,3.09369e-07,3.09456e-07,-1.91527e-08,8.08011e-07,8.08238e-07,1,0,1,
0.91,0.000644354,0,0.00167532,0,0.000153957,0.000386613,0.030343,-5.40546e-08,1.84823e-06,1.84903e-06,-1.36445e-07,4.67236e-06,4.67436e-06,1,0,1,
0.92,0.00119844,0,0.00311596,0,0.000439409,0.000719067,0.0346654,-2.06347e-07,6.23969e-06,6.24312e-06,-3.85662e-07,1.18587e-05,1.1865e-05,1,0,1,
0.93,0.00119844,0,0.00311596,0,0.00074529,0.000719067,0.0343058,-4.61974e-07,1.36882e-05,1.3696e-05,-6.32295e-07,1.90451e-05,1.90557e-05,1,0,1,
0.94,0.00316112,0,0.0082189,0,0.00131639,0.00189667,0.037548,-9.56134e-07,2.68428e-05,2.68599e-05,-1.34429e-06,3.79985e-05,3.80224e-05,1,0,1,
0.95,0.00316112,0,0.0082189,0,0.00208017,0.00189667,0.0373607,-1.73312e-06,4.763e-05,4.76616e-05,-2.05273e-06,5.69519e-05,5.69891e-05,1,0,1,
0.96,0.00622149,0,0.0161759,0,0.00317907,0.00373289,0.0272364,-2.59887e-06,7.94088e-05,7.94522e-05,-3.06931e-06,9.4267e-05,9.4318e-05,1,0,1,
0.97,0.0079397,0,0.0206432,0,0.00482684,0.00476382,0.0198984,-3.55928e-06,0.000127668,0.000127721,-4.01717e-06,0.000141896,0.000141956,2,0,2,
0.98,0.00947278,0,0.0246292,0,0.00660193,0.00568367,0.0127758,-4.4027e-06,0.000193682,0.00019374,-4.74328e-06,0.000198728,0.000198793,2,0,2,
0.99,0.0107316,0,0.0279023,0,0.00838786,0.00643899,0.00588093,-4.89598e-06,0.000277559,0.000277619,-5.12195e-06,0.000263117,0.000263183,2,0,2,
1,0.0118135,0,0.0307152,0,0.0101015,0.00708813,-0.000505839,-4.84488e-06,0.000378574,0.000378633,-5.0861e-06,0.000333998,0.000334064,2,0,2,
1.01,0.0128306,0,0.0333596,0,0.0117196,0.00769838,-0.00646696,-4.08699e-06,0.000495767,0.000495829,-4.58825e-06,0.00041098,0.000411048,2,0,2,
1.02,0.0137904,0,0.035855,0,0.0132466,0.00827423,-0.0119455,-2.50465e-06,0.000628224,0.000628295,-3.59988e-06,0.000493716,0.00049379,2,0,2,
1.03,0.0137904,0,0.035855,0,0.0145266,0.00827423,-0.0115804,-8.22443e-07,0.00077348,0.000773562,-2.64171e-06,0.000576453,0.000576532,2,0,2,
1.04,0.0146279,0,0.0380325,0,0.0156055,0.00877673,-0.0165068,1.75341e-06,0.000929514,0.000929617,-1.19302e-06,0.000664209,0.0006643,2,0,2,
1.05,0.0153074,0,0.0397991,0,0.016659,0.00918441,-0.0209504,5.24327e-06,0.00109607,0.00109621,7.31015e-07,0.000756033,0.000756144,2,0,2,
1.06,0.0158687,0,0.0412586,0,0.0176449,0.00952121,-0.0250183,9.65727e-06,0.00127246,0.00127266,3.11281e-06,0.000851215,0.000851356,2,0,2,
1.07,0.016393,0,0.0426217,0,0.0185542,0.00983579,-0.0291941,1.50732e-05,0.00145792,0.0014582,5.98387e-06,0.000949531,0.000949714,2,0,2,
1.08,0.0169416,0,0.0440481,0,0.0194055,0.0101649,-0.0337564,2.16226e-05,0.00165187,0.00165225,9.41454e-06,0.00105112,0.00105136,2,0,2,
1.09,0.0175277,0,0.0455721,0,0.0202258,0.0105166,-0.038292,2.93655e-05,0.00185398,0.00185451,1.34406e-05,0.00115621,0.00115653,2,0,2,
1.1,0.0181366,0,0.0471552,0,0.0210341,0.010882,-0.0430921,3.84268e-05,0.00206412,0.00206485,1.81284e-05,0.00126493,0.00126535,2,0,2,
1.11,0.0187438,0,0.048734,0,0.0218376,0.0112463,-0.0482338,4.89558e-05,0.00228225,0.00228323,2.35508e-05,0.00137726,0.00137781,2,0,2,
1.12,0.019303,0,0.0501878,0,0.0226287,0.0115818,-0.0537897,6.11218e-05,0.00250821,0.00250951,2.97776e-05,0.00149291,0.00149363,2,0,2,
1.13,0.0197638,0,0.0513858,0,0.0233847,0.0118583,-0.0595083,7.50294e-05,0.00274164,0.00274336,3.68301e-05,0.00161129,0.00161221,2,0,2,
1.14,0.0203528,0,0.0529173,0,0.0241206,0.0122117,-0.0714789,9.22559e-05,0.00298223,0.00298457,4.55514e-05,0.00173309,0.00173433,2,0,2,
1.15,0.0204924,0,0.0532803,0,0.0247848,0.0122954,-0.0771678,0.000111363,0.00322934,0.00323241,5.50302e-05,0.00185568,0.00185728,2,0,2,
1.16,0.0205301,0,0.0533784,0,0.0252988,0.0157924,-0.0825565,0.000132225,0.00348147,0.0034854,6.8053e-05,0.00201307,0.00201521,3,0,3,
1.17,0.0204471,0,0.0531626,0,0.0256643,0.0157924,-0.087473,0.000154646,0.00373713,0.00374205,8.18496e-05,0.00217039,0.00217313,3,0,3,
1.18,0.0201991,0,0.0525177,0,0.025871,0.0157924,-0.0919351,0.000178397,0.00399474,0.00400076,9.63479e-05,0.00232764,0.00233106,3,0,3,
1.19,0.0201991,0,0.0525177,0,0.025977,0.0157924,-0.0920154,0.000202266,0.00425342,0.00426053,0.000110859,0.0024849,0.00248898,3,0,3,
1.2,0.0197448,0,0.0513365,0,0.0259733,0.0157924,-0.0958992,0.000227136,0.00451196,0.00452026,0.000125981,0.0026421,0.00264691,3,0,3,
1.21,0.0190788,0,0.049605,0,0.0257715,0.0157924,-0.0992306,0.000252667,0.0047684,0.00477798,0.000141626,0.00279925,0.00280483,3,0,3,
1.22,0.0182202,0,0.0473725,0,0.0253539,0.0157924,-0.102056,0.000278497,0.00502062,0.00503151,0.000157715,0.00295635,0.00296275,3,0,3,
1.23,0.0171703,2.31419e-05,0.0446428,6.01689e-05,0.0247154,0.0157924,-0.104155,0.000304193,0.00526644,0.00527867,0.000174134,0.00311342,0.00312068,3,1,4,
1.24,0.0159025,0,0.0413464,0,0.0238395,0.0157924,-0.105541,0.000329307,0.00550351,0.00551706,0.00019077,0.00327046,0.0032786,3,0,3,
1.25,0.0143959,0,0.0374293,0,0.0227059,0.0157924,-0.106498,0.000353443,0.00572928,0.00574412,0.000207557,0.00342749,0.00343653,3,0,3,
1.26,0.0126623,0,0.0329221,0,0.0213063,0.0157924,-0.10705,0.000376208,0.00594112,0.00595718,0.000224431,0.00358451,0.00359445,3,0,3,
1.27,0.0107345,0,0.0279098,0,0.0196387,0.0157924,-0.107097,0.0003972,0.00613638,0.00615357,0.000241312,0.00374153,0.00375238,3,0,3,
1.28,0.00887302,0,0.0230698,0,0.0177535,0.0157924,-0.103282,0.000415503,0.00631297,0.00633111,0.000257593,0.00389862,0.0039103,4,0,4,
1.29,0.00736471,0,0.021109,0,0.0159189,0.0157924,-0.0988154,0.000431208,0.00647138,0.0064903,0.000273173,0.00405577,0.00406823,4,0,4,
1.3,0.00601072,0,0.0193489,0,0.0143317,0.0157924,-0.0928895,0.000444502,0.00661408,0.00663361,0.000287822,0.00421301,0.00422615,4,0,4,
1.31,0.00470014,0,0.0176451,0,0.0129416,0.0157924,-0.0871305,0.000455763,0.00674301,0.00676303,0.000301565,0.00437034,0.00438407,4,0,4,
1.32,0.00378329,0,0.0164532,0,0.0120561,0.0157924,-0.083784,0.000465853,0.00686315,0.00688359,0.000314781,0.00452771,0.004542,4,1,5,
1.33,0.00332128,0,0.0158526,0,0.0116536,0.0157924,-0.083302,0.000475549,0.00697928,0.00700013,0.000327921,0.00468509,0.00469992,4,1,5,
1.34,0.00306677,0,0.0155217,0,0.0113611,0.0157924,-0.0846738,0.000485158,0.00709248,0.00711374,0.000341277,0.00484244,0.00485785,4,2,6,
1.35,0.00303527,0,0.0154808,0,0.0111486,0.00182116,-0.0871935,0.000494866,0.00720355,0.00722522,0.000342863,0.00486059,0.00487606,4,3,7,
1.36,0.0032634,0,0.0157773,0,0.0109943,0.00195804,-0.0898636,0.000504733,0.00731304,0.00733517,0.00034462,0.00488009,0.00489564,4,3,7,
1.37,0.0035979,0,0.0162122,0,0.0108821,0.00215874,-0.0917082,0.000514698,0.00742141,0.00744399,0.000346597,0.00490159,0.00491723,4,0,4,
1.38,0.00394335,0,0.0166613,0,0.0108006,0.00236601,-0.0924713,0.000524672,0.00752895,0.00755199,0.000348782,0.00492514,0.00494089,4,0,4,
1.39,0.00427073,0,0.0170869,0,0.0107414,0.00256244,-0.093958,0.000534749,0.00763589,0.00765941,0.000351186,0.00495066,0.00496651,4,0,4,
1.4,0.00454183,0,0.0174393,0,0.0105817,0.0027251,-0.0969574,0.000544993,0.00774121,0.00776522,0.000353824,0.00497778,0.00499376,4,1,5,
1.41,0.0047515,9.24219e-06,0.0177119,2.40297e-05,0.0103489,0.00285645,-0.100066,0.000555331,0.00784419,0.00786871,0.000356677,0.0050062,0.00502233,4,1,5,
1.42,0.00493797,0,0.0179543,0,0.0101798,0.00296278,-0.101727,0.000565669,0.00794546,0.00797051,0.000359686,0.00503568,0.00505196,4,0,4,
1.43,0.005119,0,0.0181896,0,0.010057,0.0030714,-0.102496,0.000575959,0.0080455,0.00807108,0.000362829,0.00506623,0.00508267,4,0,4,
1.44,0.00527546,0,0.018393,0,0.0099677,0.00316528,-0.102544,0.000586163,0.00814465,0.00817076,0.000366069,0.00509771,0.00511432,4,0,4,
1.45,0,0,0,0,0,0.00316528,-0.102246,0.000586163,0.00814465,0.00817076,0.0003693,0.0051292,0.00514597,0,0,0,
1.46,0,0,0,0,0,0.00316528,-0.101779,0.000586163,0.00814465,0.00817076,0.000372516,0.00516069,0.00517763,0,0,0,
1.47,0,0,0,0,0,0.00316528,-0.100995,0.000586163,0.00814465,0.00817076,0.000375707,0.00519218,0.00520928,0,0,0,
1.48,0,0,0,0,0,0.00316528,-0.100349,0.000586163,0.00814465,0.00817076,0.000378878,0.00522368,0.00524093,0,0,0,
1.49,0,0,0,0,0,0.00316528,-0.0999786,0.000586163,0.00814465,0.00817076,0.000382037,0.00525517,0.00527259,0,0,0,
1.5,0,0,0,0,0,0.00316528,-0.0999384,0.000586163,0.00814465,0.00817076,0.000385195,0.00528667,0.00530424,0,0,0,
1.51,0,0,0,0,0,0.00316528,-0.0998842,0.000586163,0.00814465,0.00817076,0.000388352,0.00531816,0.00533589,0,0,0,
1.52,0,0,0,0,0,0,-0.100263,0.000586163,0.00814465,0.00817076,0.000388352,0.00531816,0.00533589,0,0,0,
1.53,0,0,0,0,0,0,-0.100212,0.000586163,0.00814465,0.00817076,0.000388352,0.00531816,0.00533589,0,0,0,
1.54,0,0,0,0,0,0,-0.100696,0.000586163,0.00814465,0.00817076,0.000388352,0.00531816,0.00533589,0,0,0,
1.55,0,0,0,0,0,0,-0.100969,0.000586163,0.00814465,0.00817076,0.000388352,0.00531816,0.00533589,0,0,0,
1.56,0,0,0,0,0,0,-0.101053,0.000586163,0.00814465,0.00817076,0.000388352,0.00531816,0.00533589,0,0,0,
1.57,0,0,0,0,0,0,-0.101303,0.000586163,0.00814465,0.00817076,0.000388352,0.00531816,0.00533589,0,0,0,
1.58,0,0,0,0,0,0,-0.101701,0.000586163,0.00814465,0.00817076,0.000388352,0.00531816,0.00533589,0,0,0,
1.59,0,0,0,0,0,0,-0.102584,0.000586163,0.00814465,0.00817076,0.000388352,0.00531816,0.00533589,0,0,0,
1.6,0,0,0,0,0,0,-0.103499,0.000586163,0.00814465,0.00817076,0.000388352,0.00531816,0.00533589,0,0,0,
1.61,0,0,0,0,0,0,-0.104759,0.000586163,0.00814465,0.00817076,0.000388352,0.00531816,0.00533589,0,0,0,
1.62,0,0,0,0,0,0,-0.106144,0.000586163,0.00814465,0.00817076,0.000388352,0.00531816,0.00533589,0,0,0,
1.63,0,0,0,0,0,0,-0.10763,0.000586163,0.00814465,0.00817076,0.000388352,0.00531816,0.00533589,0,0,0,
1.64,0,0,0,0,0,0,-0.108738,0.000586163,0.00814465,0.00817076,0.000388352,0.00531816,0.00533589,0,0,0,
1.65,0,0,0,0,0.00134484,0,-0.111209,0.000587655,0.00815802,0.00818421,0.000388352,0.00531816,0.00533589,0,1,1,
1.66,0,4.95009e-06,0,1.28702e-05,0.00363797,2.97006e-06,-0.114784,0.000591822,0.00819416,0.00822059,0.000388355,0.00531819,0.00533592,0,1,1,
1.67,0,2.89895e-05,0,7.53728e-05,0.00530403,1.73937e-05,-0.118722,0.000598104,0.00824683,0.00827363,0.000388376,0.00531836,0.0053361,0,1,1,
1.68,0,5.23406e-05,0,0.000136086,0.00651449,3.14044e-05,-0.12233,0.000606053,0.00831148,0.00833877,0.000388414,0.00531867,0.00533641,0,2,2,
1.69,0,5.64628e-05,0,0.000146803,0.00739394,6.27366e-05,-0.124842,0.00061526,0.00838485,0.00841271,0.000388492,0.0053193,0.00533704,0,3,3,
1.7,0,4.86108e-05,0,0.000126388,0.0080329,6.27366e-05,-0.125297,0.000625299,0.00846455,0.00849304,0.000388571,0.00531992,0.00533766,0,3,3,
1.71,0,4.86108e-05,0,0.000126388,0.00849713,6.27366e-05,-0.125354,0.000635922,0.00854885,0.00857801,0.000388649,0.00532054,0.00533829,0,3,3,
1.72,0,4.68277e-05,0,0.000121752,0.00883441,6.27366e-05,-0.125696,0.000646998,0.0086365,0.00866636,0.000388728,0.00532116,0.00533892,0,4,4,
1.73,0,4.68277e-05,0,0.000121752,0.00907947,6.27366e-05,-0.126116,0.000658418,0.00872657,0.00875715,0.000388807,0.00532179,0.00533955,0,4,4,
1.74,0,5.93814e-05,0,0.000138072,0.0092575,6.27366e-05,-0.12601,0.000670053,0.00881841,0.00884973,0.000388885,0.00532241,0.00534017,0,4,4,
1.75,0,7.68771e-05,0,0.000160816,0.00938686,6.27366e-05,-0.126347,0.000681881,0.00891153,0.00894359,0.000388964,0.00532303,0.0053408,0,4,4,
1.76,0,0.000106418,0,0.000199219,0.00948084,6.27366e-05,-0.126706,0.000693862,0.00900558,0.0090384,0.000389044,0.00532365,0.00534143,0,4,4,
1.77,0,0.000155367,0,0.000262853,0.00954912,6.27366e-05,-0.126864,0.000705944,0.00910031,0.00913389,0.000389123,0.00532428,0.00534206,0,4,4,
1.78,0,0.000198908,0,0.000319457,0.00959873,6.27366e-05,-0.127052,0.000718106,0.00919552,0.00922988,0.000389203,0.0053249,0.00534268,0,4,4,
1.79,0,0,0,0,0,6.27366e-05,-0.127077,0.000718106,0.00919552,0.00922988,0.000389282,0.00532552,0.00534331,0,0,0,
1.8,0,0,0,0,0,6.27366e-05,-0.126873,0.000718106,0.00919552,0.00922988,0.000389362,0.00532614,0.00534394,0,0,0,
1.81,0,0,0,0,0,6.27366e-05,-0.127026,0.000718106,0.00919552,0.00922988,0.000389441,0.00532677,0.00534456,0,0,0,
1.82,0,0,0,0,0,6.27366e-05,-0.127796,0.000718106,0.00919552,0.00922988,0.000389521,0.00532739,0.00534519,0,0,0,
1.83,0,0,0,0,0,6.27366e-05,-0.128559,0.000718106,0.00919552,0.00922988,0.000389601,0.00532801,0.00534582,0,0,0,
1.84,0,0,0,0,0,6.27366e-05,-0.128537,0.000718106,0.00919552,0.00922988,0.000389682,0.00532863,0.00534645,0,0,0,
1.85,0,0,0,0,0,6.27366e-05,-0.128677,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
1.86,0,0,0,0,0,0,-0.129064,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
1.87,0,0,0,0,0,0,-0.129387,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
1.88,0,0,0,0,0,0,-0.129823,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
1.89,0,0,0,0,0,0,-0.130157,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
1.9,0,0,0,0,0,0,-0.130956,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
1.91,0,0,0,0,0,0,-0.131473,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
1.92,0,0,0,0,0,0,-0.132018,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
1.93,0,0,0,0,0,0,-0.132558,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
1.94,0,0,0,0,0,0,-0.133201,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
1.95,0,0,0,0,0,0,-0.133605,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
1.96,0,0,0,0,0,0,-0.134135,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
1.97,0,0,0,0,0,0,-0.134254,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
1.98,0,0,0,0,0,0,-0.134566,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
1.99,0,0,0,0,0,0,-0.134749,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2,0,0,0,0,0,0,-0.135169,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.01,0,0,0,0,0,0,-0.135536,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.02,0,0,0,0,0,0,-0.135823,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.03,0,0,0,0,0,0,-0.135872,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.04,0,0,0,0,0,0,-0.13611,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.05,0,0,0,0,0,0,-0.136326,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.06,0,0,0,0,0,0,-0.136441,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.07,0,0,0,0,0,0,-0.13692,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.08,0,0,0,0,0,0,-0.137344,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.09,0,0,0,0,0,0,-0.137708,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.1,0,0,0,0,0,0,-0.137917,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.11,0,0,0,0,0,0,-0.138481,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.12,0,0,0,0,0,0,-0.138146,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.13,0,0,0,0,0,0,-0.138081,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.14,0,0,0,0,0,0,-0.137631,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.15,0,0,0,0,0,0,-0.137584,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.16,0,0,0,0,0,0,-0.137531,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.17,0,0,0,0,0,0,-0.137575,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.18,0,0,0,0,0,0,-0.137723,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.19,0,0,0,0,0,0,-0.13754,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.2,0,0,0,0,0,0,-0.137385,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.21,0,0,0,0,0,0,-0.137544,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
2.22,0,0,0,0,0,0,-0.137674,0.000718106,0.00919552,0.00922988,0.000389762,0.00532925,0.00534707,0,0,0,
