SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.2000, 10, -0.0765, -0.9976, 0.1018, 5.6168, 6.0245, 0.1297, -10.4063, 10.7863, -88.7460, 95.2280, -5.0675, -168.8753, -0.0978, 0.0419, -0.7373, -0.6671, -0.0117, 0.0055, -0.0119, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2000, 10, -0.0317, -0.9560, 0.2654, -0.4600, -9.0842, -1.1541, 1.8703, -4.1496, -77.6739, 107.5893, -1.7306, -143.0491, -0.1987, 0.2472, -0.7681, -0.5563, 0.0009, 0.0033, 0.0368, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.2200, 11, -0.0725, -0.9979, 0.1130, 2.9996, 6.6593, 0.2122, -11.0202, 9.7048, -89.1260, 95.2920, -5.0758, -168.7588, -0.0985, 0.0426, -0.7376, -0.6666, -0.0159, 0.0060, -0.0216, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2200, 11, -0.0107, -0.9597, 0.2964, -4.6903, 19.8853, -1.6057, 1.5196, -4.0912, -76.5634, 107.4811, -1.8197, -142.6427, -0.2015, 0.2493, -0.7668, -0.5561, -0.0200, 0.0066, 0.0048, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.2400, 12, -0.0680, -0.9896, 0.0989, 0.1534, 4.0753, -0.1744, -10.3771, 10.5232, -89.4768, 95.2904, -5.0794, -168.6834, -0.0989, 0.0431, -0.7376, -0.6665, -0.0205, -0.0023, -0.0071, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2400, 12, 0.0139, -0.9459, 0.2438, -2.6630, 10.2301, -1.0149, 1.6365, -5.3770, -76.8556, 107.4301, -1.8477, -142.4790, -0.2026, 0.2502, -0.7662, -0.5561, -0.0463, -0.0076, 0.0558, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.2600, 13, -0.0754, -0.9991, 0.1184, -0.4334, 0.5469, 0.1840, -10.6109, 10.4940, -89.4183, 95.3223, -5.0651, -168.6970, -0.0988, 0.0431, -0.7378, -0.6664, -0.0132, 0.0073, -0.0266, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2600, 13, -0.0174, -0.9600, 0.3204, 0.7238, -9.0948, -0.9885, 2.2209, -4.8510, -77.3816, 107.6308, -1.7086, -142.6009, -0.2007, 0.2504, -0.7673, -0.5553, -0.0141, 0.0064, -0.0208, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.2800, 14, -0.0700, -0.9913, 0.1336, -0.9793, 1.7090, 0.0315, -10.4063, 10.7279, -88.7460, 95.2983, -5.0681, -168.6610, -0.0990, 0.0433, -0.7376, -0.6665, -0.0183, -0.0006, -0.0414, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.2800, 14, 0.0027, -0.9515, 0.3236, -3.3134, 12.5496, -0.5055, 1.8118, -4.1496, -76.8556, 107.5563, -1.7780, -142.3490, -0.2025, 0.2516, -0.7664, -0.5552, -0.0329, -0.0013, -0.0214, 0.0000, 0.0000, 0.0000, 0.0000
