Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
,158.0530434,164.9896142,-24.62435094,-0.256144546,0.403160449,0.858536799,,,
,187.2742347,191.5342332,-37.1837004,-0.160830683,0.479174516,0.8751684,,,
,212.5982817,226.5927759,-51.43333265,-0.043552497,0.504922018,0.908301937,,,
,258.5216511,292.2173564,-79.66783336,0.175866361,0.553488175,0.743265443,,,
,315.6594662,372.8035265,-112.4527649,0.081259531,0.518958512,0.770229256,,,
,365.0602884,444.8837943,-132.8920602,-0.618293782,0.950638022,0.988350459,,,
,334.3523288,402.9878026,-129.8729737,-0.595275127,1.047483588,0.656097146,,,
,354.1762675,407.7590513,-112.8352142,-1.854709684,1.569173089,1.174769623,,,
,371.5254295,381.7324435,-95.21429828,-1.397214679,1.180545158,0.780357187,,,
,374.5386719,291.8521531,-96.35230705,-1.743360856,2.096646687,1.525391845,,,
,365.7186169,203.8481849,-101.1314626,-1.580631702,2.053010703,1.917255148,,,
,251.0055908,83.53913729,-100.6668511,-1.657231906,2.482414883,1.837445464,,,
,121.0648362,7.098087645,-64.54770633,1.158509582,0.73909949,2.066776147,,,
,-49.35194887,-142.7948335,8.717380966,-1.635104077,3.807255861,3.121343935,,,
,-177.1737909,-190.1602804,59.31322121,0.268488073,1.228471458,1.667492355,,,
,-200.1927141,-186.5822163,62.38845758,0.631630683,0.320321916,1.048789704,,,
,-181.676036,-190.4840016,68.74387733,0.210457798,0.027524669,0.89302579,,,
,-146.6506676,-201.5083971,74.85281064,0.112249643,-0.02731366,0.787109276,,,
,-127.8318688,-221.3321639,76.06238184,-0.030890928,0.161370336,0.775195515,,,
,-130.669958,-238.624202,71.13041843,-0.129959429,0.379153925,0.784098981,,,
,-144.0267501,-250.7073662,67.21625726,-0.212588379,0.486578695,0.794743731,,,
,-157.1496035,-261.8813038,69.58400535,-0.356725688,0.509329052,0.808179613,,,
,-163.0162903,-279.8372281,75.70542913,-0.545765953,0.542211009,0.829655046,,,
,-165.9446776,-302.1535904,82.96050721,-0.648052396,0.592729358,0.810320795,,,
,-169.3876956,-318.5719252,88.49694109,-0.639270336,0.629852803,0.777545566,,,
,-171.9923044,-323.735822,92.48724836,-0.61629317,0.698548012,0.747617839,,,
,-173.6942755,-319.7769128,93.3759059,-0.629535576,0.783541081,0.720102345,,,
,-168.0809507,-310.3806341,94.76699013,-0.667352396,0.856822018,0.749091641,,,
,-155.4784575,-300.5331512,99.86631451,-0.78793527,0.985714883,0.823607034,,,
,-133.493494,-291.6616446,109.1445066,-0.906226911,1.049784404,0.904161876,,,
,-105.8135018,-286.175631,119.5269602,-1.182058308,1.303802446,1.057084913,,,
,-101.9046692,-295.7702677,136.2856892,-1.597732926,1.85610265,1.178023038,,,
,-137.0952213,-301.2209297,156.0156628,-1.770204587,2.316909582,1.029724057,,,
,-187.1800405,-284.0430248,177.9440754,-1.824202752,2.367224159,0.621403058,,,
,-213.5124359,-249.4527033,197.4328337,-1.918509684,2.073082365,0.156582059,,,
,-210.0083406,-206.3289202,206.300215,-2.06567686,1.87603476,-0.241548318,,,
,-198.7924626,-158.0104726,197.634744,-2.226016208,1.797978287,-0.682675739,,,
,-176.9862618,-109.7832399,181.5631633,-2.588651172,1.610508767,-1.197915189,,,
,-140.2806374,-66.43978485,174.9215511,-3.167725178,1.282128236,-1.809548114,,,
,-74.01606307,-22.55270744,147.2905469,-2.99136371,0.915943731,-2.204503058,,,
,-16.87813343,58.92859464,71.02854654,-1.6494421,0.510515291,-1.721301325,,,
,-9.114211534,256.9757537,-37.4674291,-1.659378593,0.774869113,-1.453934659,,,
,8.952350957,250.8936921,-122.4551183,-1.312527625,0.465656269,1.280734047,,,
,-42.62668486,173.9249483,-126.8096548,-0.168810907,0.115945566,2.276934659,,,
,8.670455722,230.4609858,-73.9844931,0.206268603,-0.441229052,0.837013761,,,
,116.0484761,267.5251672,-14.46867402,-1.100785525,0.583095821,1.063149235,,,
,115.4881234,188.4728051,30.40377622,-2.397021305,0.580198573,1.629050765,,,
,126.7810069,127.1182499,-15.83002174,-1.586709888,-0.119196126,1.136593884,,,
,148.7167534,91.32380026,-9.495228468,-0.852265443,0.403123751,1.134863609,,,
,49.3270252,107.2917329,-6.22891067,-1.099584913,2.170718349,1.41758053,,,
,30.65152317,94.62088589,-13.65478747,-0.618100612,0.702843323,0.836282569,,,
,-6.770012011,42.25672601,-16.67032164,-0.67660051,0.816721814,0.955992661,,,
,-10.86001394,31.23571093,-10.81211466,-0.62969735,0.640428338,1.030756167,,,
,-0.444099587,12.565652,-3.886258133,-0.604544546,0.43997788,0.984705505,,,
,4.329211804,8.978477833,-1.853575763,-0.350664832,0.528998675,0.904468298,,,
,6.0547315,8.01573685,-1.579988416,-0.360038634,0.515269317,0.871230173,,,
,6.945394393,2.118454152,-1.253345177,-0.38361315,0.483057187,0.841388889,,,
,8.277292083,0.307449153,-0.275019742,-0.356071662,0.469075025,0.845397554,,,
,8.411536095,2.741545754,1.131820829,-0.3095158,0.479850866,0.814818858,,,
