Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
,44.01364379,72.99631279,-24.42484703,-0.25454577,0.28726422,0.345839042,,,
,45.48408268,69.68461673,-15.85150766,-0.207333129,0.21002579,0.33606106,,,
,43.12481437,67.29217416,-10.92401332,-0.136435168,0.142045464,0.307105607,,,
,42.68157422,65.92354988,-7.298565577,-0.090002345,0.061738736,0.293452701,,,
,43.51694668,61.13499781,-5.428030264,-0.07520897,-0.007884608,0.33495423,,,
,39.52337355,50.26564466,-4.698196624,-0.048666157,-0.046048012,0.410451376,,,
,28.03075692,35.65516359,-7.187182582,-0.009565647,-0.092014679,0.499638736,,,
,11.16660365,15.62238183,-12.67313888,0.053169419,-0.139580938,0.58517472,,,
,-5.94558304,-7.240066587,-14.17594988,0.130173089,-0.217873293,0.626018349,,,
,-20.2969726,-30.62700057,-14.30526645,0.201795209,-0.272849745,0.625055148,,,
,-33.1083089,-51.15384384,-14.0779741,0.262473394,-0.272207747,0.611235984,,,
,-45.82464879,-68.03197727,-9.595152308,0.27671213,-0.179712742,0.617310907,,,
,-59.71429166,-83.82063146,-3.053807752,0.229442406,-0.00394475,0.680140571,,,
,-79.34331006,-105.3763923,10.52477633,0.090724465,0.278278899,0.812112742,,,
,-106.7922856,-130.9524262,31.56894319,0.003424975,0.501354332,0.839413761,,,
,-128.3230655,-147.8295283,54.65020419,-0.006419266,0.575905607,0.715413558,,,
,-134.4565214,-151.6503546,76.60651986,-0.075296228,0.622946789,0.570163099,,,
,-123.2907772,-140.9962617,95.92241682,-0.106176351,0.584638532,0.324382977,,,
,-77.86817292,-104.5650268,112.9252832,-0.151432722,0.547627319,0.154332722,,,
,-43.94643584,-43.58232117,121.7970763,-0.180413965,0.6931316,-0.154093578,,,
,4.635858816,67.9094216,106.2345112,-0.020704995,0.550253415,-0.43473894,,,
,207.3721045,261.021466,-11.0967601,-3.39685739,5.704514883,-1.460796126,,,
,-769.6088852,-515.5337304,-19.75678799,-2.881839653,-1.343852294,-3.117920183,,,
,-37.77103943,-109.7688014,37.32545016,-3.115586544,1.48755423,2.170150459,,,
,-152.4659027,-135.231275,0.539554356,1.864907136,0.731599592,1.902769113,,,
,-74.13357672,-83.9299518,-16.45185283,0.356766157,0.535410092,1.541891845,,,
,-116.2658563,-9.332279271,-51.16536029,-0.032930581,0.680368094,0.649373191,,,
,-39.23431635,-29.50818589,-24.16438042,-1.161824465,-0.685266055,1.227441182,,,
,7.55931867,-9.380235839,15.47524627,-0.636019878,0.057682467,0.977494393,,,
,25.84738665,-9.196717457,27.09740867,-0.49237054,0.26879368,0.92643894,,,
,26.75838954,-6.298353155,28.63757652,-0.370444546,0.56056055,0.778094903,,,
,23.38853827,-17.42307359,25.98529759,-0.299446687,0.617527421,0.751713558,,,
,18.23060031,-19.34322705,17.7256526,-0.231616106,0.712999083,0.744135474,,,
,11.5840607,-18.96163716,9.558024643,-0.242802548,0.621895515,0.775304893,,,
,7.595357715,-14.85908746,6.703663499,-0.269697859,0.557092762,0.799110703,,,
,5.504462834,-8.992343411,6.667280679,-0.351779511,0.461555861,0.834996942,,,
,8.733366488,-6.303910845,9.871833627,-0.403783384,0.449348216,0.840822528,,,
,12.15449748,-6.005629017,13.36590215,-0.393529664,0.452421509,0.835930887,,,
,16.01972806,-6.31307817,13.77528049,-0.368259225,0.453985423,0.81048369,,,
,18.8864078,-4.211411682,14.60211589,-0.332741692,0.484806524,0.791078695,,,
,19.47357495,-0.759054487,12.73347133,-0.294879103,0.509432314,0.776272069,,,
,15.38695348,2.759593924,10.80140035,-0.277545872,0.521717227,0.777455556,,,
,12.92524031,6.468177845,8.585199602,-0.277575025,0.526297859,0.789902243,,,
,10.54706439,7.77761559,6.146404747,-0.283862691,0.527105301,0.785383282,,,
,9.10395559,9.615950676,4.444548208,-0.305952701,0.517100815,0.796749745,,,
,9.725156431,10.13906114,4.820866888,-0.356359939,0.520327115,0.799459837,,,
,11.45571816,8.827331566,5.400184515,-0.354744648,0.518839042,0.783873802,,,
,12.50285582,7.9132347,7.208324725,-0.374438328,0.5142684,0.784313863,,,
,11.99641843,5.451063167,8.261650335,-0.345218145,0.529704893,0.758803772,,,
,11.38490057,4.640614366,8.400134234,-0.326330683,0.534251172,0.76537788,,,
,10.54437149,2.889483457,7.606129322,-0.334153721,0.557461468,0.753164628,,,
,7.859835034,2.78056418,5.459084576,-0.31840897,0.558946381,0.755917839,,,
,4.468268661,2.783085194,3.509652974,-0.313690418,0.560463405,0.758922528,,,
,1.371660962,2.216372639,1.251798191,-0.316812334,0.557431702,0.747328033,,,
,0.121237869,2.874758441,-0.663255944,-0.323147808,0.548155556,0.757559429,,,
,-2.335605156,2.805258661,-1.571222162,-0.331030581,0.547398267,0.760069623,,,
,-2.569773007,2.603233742,-3.17086303,-0.323164934,0.545049541,0.762994903,,,
,-3.688072031,3.311925239,-3.437861362,-0.327913863,0.541948318,0.770870234,,,
,-3.60012301,3.286600504,-4.208489597,-0.320065851,0.548048726,0.783140367,,,
,-2.68579696,3.736372374,-4.44832973,-0.345279409,0.540402956,0.785254842,,,
,-2.22124278,1.32416276,-3.43069939,-0.370461876,0.532801427,0.77570897,,,
,-1.954473631,-0.930139685,-2.210070103,-0.381495311,0.52434893,0.775944037,,,
,-2.549891371,-1.507853029,-1.143165393,-0.359417431,0.542040163,0.771588685,,,
,-3.874397906,-1.860336665,-1.113428883,-0.338928033,0.551242406,0.769584913,,,
,-4.209349033,-2.163087564,-2.61371887,-0.30744261,0.55420632,0.776646075,,,
,-4.10432587,-0.147364745,-3.266890756,-0.316187666,0.526380734,0.798555861,,,
,2.496491705,5.788363421,-3.031806173,-0.287227013,0.509089806,0.860047095,,,
,11.93900806,14.19663366,-3.453846885,-0.309333537,0.496750561,0.876850561,,,
,23.20289994,24.50655081,-2.86513275,-0.309632722,0.439313863,0.970800204,,,
,41.91180542,42.69240312,-2.206976131,-0.319112334,0.488606116,0.99754159,,,
,79.22665585,51.75923104,-6.950264534,-0.215930989,0.217549439,1.201424771,,,
,110.4788107,69.54498692,-3.527471962,-0.385894393,0.445535168,1.219737615,,,
,159.4476227,65.61128788,14.87180712,-0.630845973,0.495181855,1.541009684,,,
,182.7000262,53.2680008,9.917211884,-0.858038022,0.498401325,1.6845579,,,
,196.015107,0.665146704,14.73532858,-1.670737615,1.051679715,1.253325688,,,
,236.1005521,-58.51726824,35.82326941,-1.250026809,1.561367686,0.764350357,,,
,201.7056092,-22.58078237,28.97241305,-0.197964526,2.898454536,0.046506626,,,
,25.19822546,78.88133419,5.165959368,-0.073010805,2.351131193,0.266453721,,,
,-0.741407387,121.036704,-7.558115459,-0.816679511,1.047267482,0.524933435,,,
,47.45946927,77.31698752,-31.25759792,-1.115244648,0.620111927,0.715905505,,,
,59.92846329,39.55247981,-61.42136212,-0.743084404,0.769853109,0.598889602,,,
,36.62621246,46.42613989,-95.08177314,-0.43076157,0.754931193,0.423062283,,,
,21.866304,52.16379654,-117.1631082,-0.413514169,0.517484506,0.376342712,,,
,25.34622046,45.25696221,-122.6316466,-0.380511417,0.369363201,0.35664475,,,
,27.34481184,38.04640295,-116.4488017,-0.232255657,0.347630275,0.275490622,,,
,21.45555055,41.01483999,-99.80621124,-0.077634251,0.324431193,0.169314271,,,
,13.26357189,50.6655692,-78.21080168,0.023347503,0.19803527,0.062604281,,,
,11.20052275,62.10003063,-55.90205968,0.095902956,0.022312232,-0.031894393,,,
,14.87896909,75.33942369,-37.19642006,0.125011825,-0.093377982,-0.057658614,,,
,19.09622495,85.44387818,-24.31564128,0.136710296,-0.182943323,-0.0433316,,,
,22.5790062,91.80617343,-17.23353915,0.149123344,-0.27569684,-0.002598369,,,
,27.01329846,90.90359301,-14.55410202,0.09053945,-0.268254638,0.114571967,,,
,24.10324582,77.04798384,-10.00619223,-0.031238022,-0.126845872,0.346155963,,,
,2.495861451,46.09411084,-5.537236019,-0.141925586,0.040815291,0.561992355,,,
,-26.02700891,5.569780022,1.733140034,-0.157163914,0.112884913,0.688406014,,,
,-54.01038222,-35.84567206,11.47055776,-0.146985831,0.168237207,0.728702752,,,
,-80.76384432,-73.08449099,21.35791855,-0.082226096,0.233015596,0.681491437,,,
,-105.8397433,-96.85318676,30.54850535,-0.012650459,0.282501631,0.595274618,,,
,-122.6135411,-110.0766516,37.5108593,0.061625484,0.236408257,0.487776045,,,
,-117.126267,-118.8025123,42.35579041,0.001801427,0.216599083,0.470445566,,,
,-102.3522638,-131.0570483,47.48015305,-0.18881366,0.434380428,0.551394597,,,
,-95.06028723,-141.701229,49.73554411,-0.253282059,0.749053619,0.611001631,,,
,-93.25753282,-137.17555,47.90345426,-0.26252946,0.886502854,0.578834251,,,
,-62.40026051,-123.6536887,51.78925403,-0.476883486,0.89541631,0.635041488,,,
,-25.40666751,-117.8097484,61.38148425,-0.726259939,1.207797961,0.632010499,,,
,54.71970397,-94.85614236,54.96492991,0.089626504,2.821876656,-0.325538532,,,
,-392.5774459,-23.80828715,-84.31761505,-5.979019368,5.503798369,2.838717635,,,
,-84.04563198,-109.3590793,-18.8796469,-1.656805607,-0.833517941,0.444018654,,,
,-128.6882688,-198.7548192,-44.27628765,0.184203874,0.100523547,1.436150459,,,
,-42.20911322,-133.2055254,-9.165892328,1.20203476,0.364138022,1.694849949,,,
,-85.55411526,-46.83139293,-22.01120502,-0.385071662,0.668584608,0.982296636,,,
,-77.58908518,-38.48735127,-24.84218949,-0.348511723,0.341532314,0.752292049,,,
,-28.11257529,-23.12451932,1.801207421,-0.674288175,-0.200953211,1.069583894,,,
,1.232718696,-19.74091706,18.96908561,-0.529208155,0.279942813,0.863560754,,,
,13.6938059,-22.60971674,23.4885194,-0.405472273,0.398344241,0.86719001,,,
,11.51404526,-21.90778614,18.17725794,-0.17964475,0.740568298,0.755441692,,,
,0.289916644,-13.67644527,8.054296909,-0.171857288,0.680328135,0.76913792,,,
,-4.367771864,-12.70631314,2.494486353,-0.263423038,0.580149337,0.816113761,,,
,-1.316599717,-11.3112182,1.673265945,-0.340693272,0.507833333,0.827061672,,,
,1.293566814,-6.015140116,3.751670347,-0.309245566,0.490713048,0.841857492,,,
,4.906352191,-0.740834429,4.924400362,-0.380958104,0.456194088,0.848088787,,,
,11.28142439,-1.858732383,9.06648415,-0.378595311,0.470824771,0.852727421,,,
,15.238672,-3.495214438,9.364765978,-0.343095515,0.495457492,0.837974618,,,
,18.82790881,-2.394848992,10.81010931,-0.328103772,0.496223649,0.827529154,,,
,20.57703437,1.827506183,10.8142919,-0.334368807,0.472410601,0.80663792,,,
,24.32652747,4.959981041,12.12344317,-0.317807645,0.478556779,0.800053823,,,
,26.84192679,7.571350784,12.79752802,-0.337470336,0.490979103,0.794307849,,,
,28.64135804,9.411691222,13.34854153,-0.306000102,0.49546208,0.807590826,,,
,31.1479338,10.3432633,14.01019319,-0.335890928,0.505618043,0.797409786,,,
,29.42396109,10.66818767,14.45245931,-0.313761672,0.532627421,0.77674791,,,
,31.73934084,11.06020539,15.82538078,-0.329505097,0.532685117,0.773997655,,,
,30.65799759,10.94653056,15.29613967,-0.323152497,0.545067278,0.758330785,,,
,29.31630232,10.16616205,14.60377747,-0.313659327,0.560507849,0.747262181,,,
,26.25630662,10.47120478,14.2055718,-0.308873293,0.582921916,0.731650561,,,
,22.85946904,10.11906492,12.25442132,-0.308813558,0.589940877,0.711452701,,,
,17.53732138,10.23520346,10.48604438,-0.291465851,0.619195107,0.712669113,,,
,14.14105675,8.508652441,8.525783879,-0.330905912,0.616141692,0.735327115,,,
,11.8569032,4.402092036,7.177155821,-0.333236697,0.610031091,0.721376656,,,
,7.772000604,3.176248833,6.647284452,-0.307222834,0.613070336,0.71301631,,,
,4.471992887,2.351418791,4.280911462,-0.313549134,0.597644241,0.717794292,,,
,1.78424787,0.725364569,2.432091249,-0.308806728,0.607669623,0.714596534,,,
,-1.710508202,-0.233193823,0.679527945,-0.304080632,0.608427217,0.714490316,,,
,-4.407076769,-0.005614986,-2.183255678,-0.307225688,0.614607034,0.714574108,,,
,-7.305842141,-0.737396682,-4.749419051,-0.294629766,0.613021814,0.71583843,,,
,-11.12019407,-1.064154513,-7.529754048,-0.297802752,0.61068736,0.723679409,,,
,-12.04391663,-1.181782748,-8.210714387,-0.332516106,0.59452528,0.741540061,,,
,-13.47310255,-3.409328064,-7.989380791,-0.350641488,0.591480836,0.745056677,,,
,-14.72673421,-6.004311214,-6.482444494,-0.381369521,0.582308461,0.747293884,,,
,-17.52586222,-9.835565399,-5.522109934,-0.371888379,0.588487054,0.737761978,,,
,-18.21644825,-9.904721404,-4.454345787,-0.351444648,0.582986646,0.748167584,,,
,-17.64268832,-9.782795986,-6.567127656,-0.211362997,0.541590928,0.772876249,,,
,-16.91938639,0.373797666,-8.998531356,-0.214639348,0.549124159,0.822713965,,,
,-7.928017011,5.601349997,-8.781838718,-0.328194597,0.459885219,0.850002345,,,
,10.28831665,12.17455101,-4.730683331,-0.315784098,0.43492314,0.913410398,,,
,27.84133707,22.04856187,-1.225041062,-0.318961468,0.437204893,0.924369725,,,
,47.52364054,33.50496758,4.229345261,-0.353661468,0.478071152,0.955556167,,,
,65.22792182,57.02792174,0.411269105,-0.125669011,0.364344139,1.067510499,,,
,112.1684632,101.5969335,-8.327483186,-0.024373394,0.367466871,1.180249949,,,
,148.1959921,130.4820278,-13.08309018,-0.254758104,0.521989704,1.092526911,,,
,199.7344625,155.447747,7.121407027,-0.541158104,0.504739042,0.987089093,,,
,262.4191965,114.0430092,23.97467409,-0.838065647,0.403574822,1.251729154,,,
,210.5701257,109.8931332,34.54162012,-0.896906116,1.033127829,1.05236106,,,
,213.3545287,61.1093866,49.23982103,-1.688321713,1.260551376,1.10038736,,,
,212.2754773,-2.111750546,65.14094683,-1.123018349,1.684197044,0.406620795,,,
,175.314371,7.837776158,82.93409386,-0.157217839,2.124612844,-0.145444037,,,
,60.15936528,109.2640256,21.5717464,-0.423875229,2.783790928,-0.054124159,,,
,-33.91377296,151.4355527,-15.52257259,-0.717717941,1.391720387,0.123969521,,,
,-25.09578061,116.2267233,-62.02061867,-1.211356575,0.706278084,0.438590724,,,
,1.11795525,48.74043101,-105.2296578,-1.161365036,0.642366972,0.572579205,,,
,-4.288531801,8.260332532,-136.2302269,-0.737953007,0.772782365,0.426373394,,,
,-27.52214228,2.78829911,-157.2357764,-0.376707339,0.751686544,0.212884302,,,
,-44.73918025,13.95553302,-161.6784911,-0.184347095,0.578055657,0.082233435,,,
,-45.26068643,22.53930022,-148.9399778,-0.089878593,0.359696738,0.026017431,,,
,-31.09585194,25.97091635,-121.5334584,-0.011188379,0.202978084,-0.000180224,,,
,-14.8056305,24.80597856,-87.65028136,0.088039959,0.122555963,-0.0251421,,,
,-3.219106076,27.06784404,-50.51155815,0.196757187,0.091465749,-0.048669113,,,
,0.354546284,35.28331398,-19.50250932,0.273149847,0.062733435,-0.058240163,,,
,-4.781676575,44.74084183,4.456007364,0.303755454,0.015491845,-0.032601631,,,
,-12.32609834,48.96342619,20.11706385,0.265663609,-0.040277268,0.058326504,,,
,-17.72444939,45.16162203,30.03931776,0.178644241,-0.122236188,0.178302345,,,
,-18.78115545,26.27882387,36.92500995,0.075827217,-0.182643425,0.32277737,,,
