Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
,-4.154459677,-5.208071766,-0.544023426,-0.360000815,0.384302956,0.835833231,,,
,-2.944487405,-6.39100043,-0.792056856,-0.369471967,0.39970999,0.848516514,,,
,-2.712554089,-8.162700524,1.205503201,-0.385231091,0.422857594,0.859026402,,,
,-2.326609719,-12.23602938,1.231744668,-0.396238736,0.42291631,0.852281549,,,
,-1.824125732,-13.60854978,1.481210492,-0.345783384,0.412824873,0.829346381,,,
,-0.072937527,-12.41462032,2.489673507,-0.315831498,0.415852701,0.820896228,,,
,1.159723873,-11.38799454,2.875961653,-0.325292253,0.428963405,0.828910805,,,
,-0.048128455,-11.66719688,3.527815736,-0.352082977,0.43364577,0.835749337,,,
,0.359702904,-13.94006316,4.184368074,-0.353660143,0.431336391,0.835780734,,,
,0.558977625,-13.59101727,4.032591554,-0.318960754,0.421284913,0.814759531,,,
,1.748323416,-11.99733516,4.777551279,-0.273264934,0.415010703,0.805932212,,,
,2.238717993,-6.440503984,5.031772653,-0.267747197,0.405756269,0.801124363,,,
,4.227339908,-2.497007367,4.36674054,-0.244879103,0.384928644,0.783461162,,,
,4.505740101,2.70006361,4.413780375,-0.258226096,0.415073598,0.77760581,,,
,5.921919883,7.772802745,5.601521884,-0.232156983,0.405094699,0.744344343,,,
,7.311342536,14.31535051,4.851921201,-0.241597655,0.449050153,0.754750866,,,
,6.613021576,17.01323688,4.611679997,-0.300736799,0.47685739,0.791133129,,,
,3.632208646,13.88144957,3.36526761,-0.34965474,0.452222018,0.817074516,,,
,-6.096672011,7.526373597,0.773091953,-0.446690418,0.471533333,0.886174516,,,
,-10.32544431,2.482568831,-1.432680967,-0.468841998,0.447573598,0.916170948,,,
,-7.77286004,-2.115474771,0.25725805,-0.409042304,0.416501223,0.926406626,,,
,-4.076709304,-5.062368599,2.695250764,-0.37918053,0.350064016,0.929482365,,,
,2.043396681,-4.529976216,4.17531534,-0.344404485,0.430259327,0.908636086,,,
,2.240723345,-4.924744136,4.537023597,-0.326902243,0.465897554,0.85389419,,,
,0.949849433,-3.027795468,3.196187764,-0.295345566,0.484371254,0.839219062,,,
,-0.356551636,-2.273324644,1.126148546,-0.280383384,0.484324669,0.839655148,,,
,-1.296374307,0.516349565,-0.974830393,-0.270945056,0.476574822,0.841756779,,,
,-0.979700534,2.953139068,-1.209685793,-0.287526707,0.448828135,0.849076453,,,
,0.339133719,4.810553648,-1.949202419,-0.296205301,0.43111264,0.849239551,,,
,0.322116872,5.540272696,-3.12605773,-0.3174737,0.414991233,0.84580632,,,
,2.782168462,7.687374737,-2.611942701,-0.326913252,0.418887258,0.842919878,,,
,3.553541541,8.461039648,-2.284611912,-0.347361978,0.42823262,0.835631091,,,
,4.428734573,6.658686312,-1.15582776,-0.337106728,0.428226504,0.829178695,,,
,4.786489421,6.259162841,-0.845112748,-0.328421713,0.441328746,0.825119674,,,
,4.5288303,5.801713338,-0.851759058,-0.326830989,0.447509684,0.82120897,,,
,2.287705884,5.805724042,-1.03487637,-0.340988787,0.459904281,0.818446687,,,
,1.705122398,3.241336839,-1.680771692,-0.342583996,0.443701835,0.820783282,,,
,2.245937261,1.894026583,-2.302316308,-0.32212314,0.443618552,0.82653527,,,
,1.934649291,2.490475648,-2.766068348,-0.304794699,0.442799694,0.825361264,,,
,3.559786781,2.883066329,-3.100847587,-0.324511111,0.421247706,0.82887788,,,
,5.189622525,2.119771955,-2.827718606,-0.314321814,0.428851376,0.849648216,,,
,7.047323584,3.925104671,-1.913564444,-0.33165739,0.418874414,0.850023955,,,
,9.884725177,4.507802749,-2.537859258,-0.338735474,0.421220897,0.84708053,,,
,11.74609317,3.243284895,-0.41161288,-0.342645566,0.446695515,0.844887564,,,
,14.90217389,6.421309897,-1.013848818,-0.331609684,0.433580224,0.836837105,,,
,14.77738368,9.971814762,-3.096894178,-0.309547503,0.449708155,0.837920285,,,
,14.97757513,15.12247616,-4.544414752,-0.315814883,0.459789399,0.828755046,,,
,13.7154064,21.13005323,-7.961191268,-0.259019266,0.505975637,0.808894801,,,
,16.42498111,28.76924222,-12.44859672,-0.238707136,0.435573089,0.847937411,,,
,26.0610999,40.86214674,-17.10995216,-0.225411621,0.427696432,0.880266463,,,
,38.86642015,53.60214979,-22.13387529,-0.34939317,0.295846891,0.964454128,,,
,63.59585154,65.91048644,-22.87866313,-0.213683996,0.469911111,0.925943833,,,
,86.58887704,81.71409483,-21.76844281,-0.387889806,0.354646279,0.948345668,,,
,106.4894774,104.487964,-19.01457846,-0.365973496,0.25269419,0.966302243,,,
,156.3784023,110.7446631,-23.41380571,-0.278205097,0.454779001,0.899401631,,,
,152.5871406,162.3552116,-26.16824301,-0.221722528,0.312539348,0.936701631,,,
,170.1113986,180.6471184,-34.05105365,-0.290942813,0.445376147,0.947867686,,,
,189.2863479,217.0603624,-44.88007057,-0.140997859,0.445372171,0.830959837,,,
,211.2077704,251.1159424,-61.13167466,-0.132217839,0.4362684,0.784102345,,,
,245.359722,308.2093533,-75.6841151,-0.184645668,0.594071356,0.707874108,,,
,282.9507381,379.2913568,-99.87404944,-0.037657085,0.612843221,0.524220591,,,
,236.4732039,367.5325439,-122.8840345,-0.832936086,1.195602243,1.249302752,,,
,268.0707949,390.1684448,-119.423484,-1.14156371,1.21206473,1.220614373,,,
,296.5562512,433.6916941,-122.4336897,-1.191204995,1.347353823,0.977931193,,,
,318.0968859,416.1429135,-107.2859461,-1.540522222,1.291125892,0.827211009,,,
,367.275687,393.9244697,-92.64716088,-1.300861162,1.49533211,1.095764832,,,
,329.4158964,312.0644425,-97.07824458,-1.915319368,1.851726809,1.570646993,,,
,314.4429622,194.1209085,-76.28360084,-1.81679419,2.073839042,1.906971458,,,
,205.4930894,67.5632405,-70.34609651,-0.609768603,1.501258919,1.829360652,,,
,135.5139151,12.59968569,-47.58678049,-1.488660347,2.595212844,2.472621305,,,
,-85.62075026,-155.0143044,13.06269288,-0.813021305,2.314193578,2.410805505,,,
,-158.3502939,-189.916888,35.81633662,0.167891845,1.07108787,1.558936086,,,
,-186.5728198,-188.6775802,35.81427397,0.179713354,0.484372987,1.071690724,,,
,-173.7612543,-194.306203,37.92516508,0.251831804,0.111927727,0.782484913,,,
,-153.6703746,-186.8286454,34.80953518,0.288440061,0.056123955,0.621412334,,,
,-135.0014616,-187.8421505,33.27979516,0.11681366,0.186150051,0.641126198,,,
,-128.3929664,-198.6043605,36.44825177,-0.017856473,0.4007263,0.709911723,,,
,-132.3831018,-213.860565,44.67890509,-0.145492457,0.590551682,0.790925586,,,
,-143.6478531,-232.9436119,61.72577459,-0.282544648,0.743475025,0.847207543,,,
,-161.0169541,-255.3785193,84.93474789,-0.424251784,0.862615189,0.866217941,,,
,-182.4726765,-272.730145,105.9516993,-0.44928634,0.866010703,0.80460948,,,
,-194.8317199,-279.8060592,121.0978386,-0.453897655,0.786065545,0.736153619,,,
,-199.6978505,-282.9045577,130.5720395,-0.509807339,0.733854332,0.717115698,,,
,-198.3389665,-284.3637666,132.7943136,-0.570462691,0.726311723,0.72003843,,,
,-187.8925708,-283.7160951,128.5211943,-0.585437615,0.718635984,0.72191947,,,
,-172.5758619,-273.4653645,124.0366537,-0.620885933,0.80347421,0.752432008,,,
,-157.7535011,-254.7589227,117.9647335,-0.642987971,0.903620285,0.803658002,,,
,-138.5067601,-236.6238918,113.5066634,-0.845106218,1.069908665,1.047229969,,,
,-131.3555593,-244.2082487,116.7408383,-1.292761468,1.48448634,1.303881753,,,
,-146.4576954,-263.6711666,125.6261532,-1.47678104,1.845197554,1.319665749,,,
,-170.0375443,-278.4014532,142.9643144,-1.674500204,2.104938022,1.124132314,,,
,-191.5792104,-279.0070123,162.6839175,-1.808868196,2.133094088,0.723819674,,,
,-198.9840597,-266.5722238,179.0949757,-1.954233028,2.088906524,0.289413863,,,
,-195.3269846,-239.1225607,184.8691298,-2.109061264,1.983866871,-0.159664322,,,
,-180.3546807,-198.3585043,172.9970432,-2.150330173,1.840955556,-0.678255556,,,
,-156.3621303,-146.0755899,145.5099086,-2.327085933,1.703031498,-1.184420285,,,
,-119.0091782,-107.5692737,122.8555585,-2.845879817,1.585814985,-1.59257686,,,
,-66.94330016,-89.32807367,109.4818641,-3.114349643,1.429162691,-1.969983384,,,
,-24.79732689,-35.68644709,86.66244482,-1.697193782,1.253987666,-2.457370133,,,
,-48.65471653,263.3951155,8.076298489,-1.159982773,1.782450663,-3.510197655,,,
,8.280672534,345.2415063,-115.1925345,-0.754095209,-1.264468196,-0.164266259,,,
,109.3951756,227.4670522,-18.02072587,-0.999858206,0.18869684,3.278398471,,,
,58.93289182,303.864557,-41.38835118,-1.457127931,-0.19524159,1.565522222,,,
,140.8982859,263.6024117,-40.42091194,-2.752086442,-0.141260652,1.374391233,,,
,168.7964604,148.0267403,-23.3636719,-2.149539246,0.888967686,1.381326198,,,
,130.2189829,143.6390295,-26.97221739,-0.865837615,1.990595107,1.142783486,,,
,-8.319003411,114.5542022,-43.31480717,-0.2314158,1.526320795,0.825809072,,,
,-33.70481526,96.53250228,-44.14777321,-1.851441488,0.970730887,1.551142508,,,
,-27.09912754,37.62430494,-32.26210753,-0.736610398,0.677952599,0.991131193,,,
,-33.12756028,25.58365417,-24.99774753,-0.585323955,0.592865851,0.934657492,,,
,-23.28099409,11.62875141,-17.21463155,-0.590142508,0.454074006,0.925167788,,,
,-13.55543659,5.539069484,-11.43658137,-0.35379317,0.455028848,0.893352192,,,
,-10.53549064,8.877866444,-13.37552784,-0.289082977,0.502788073,0.859322732,,,
,-8.347135638,8.597804674,-11.0302397,-0.4324684,0.402990724,0.846849949,,,
,-4.095387728,7.097973053,-6.407272431,-0.468717737,0.359924975,0.841373496,,,
,-0.532564271,6.216191007,-2.974223915,-0.388366667,0.401316616,0.846618451,,,
,1.202753004,7.513195568,-0.268144248,-0.367905097,0.399693578,0.851590112,,,
,4.693899441,6.901792304,1.678136086,-0.397811621,0.372077574,0.835116718,,,
,6.711513021,5.990732114,3.755795643,-0.399398573,0.37283578,0.839818349,,,
,8.387872938,3.9124996,4.377569442,-0.358428236,0.381213048,0.835791335,,,
,8.032066147,3.187135031,2.461885054,-0.265370438,0.431963099,0.804230785,,,
,4.772853025,4.08856953,-3.283793011,-0.226758104,0.470399898,0.808089704,,,
,3.47739545,4.98158155,-7.765411589,-0.309458716,0.425182161,0.796672069,,,
,3.60121163,2.078117923,-6.394724656,-0.426111519,0.352206014,0.809293986,,,
,8.777770717,-0.606590418,-3.570271909,-0.405688583,0.336660347,0.824344444,,,
,10.75109466,-1.234380274,-3.754764319,-0.362371764,0.367349235,0.833522222,,,
,13.17390399,0.355577608,-4.787291561,-0.350478593,0.399785117,0.813881448,,,
,15.36065471,1.879186976,-7.883899261,-0.323736697,0.405818654,0.828830071,,,
,16.02900998,6.40973615,-11.07825356,-0.278015698,0.468146279,0.832573598,,,
,14.59552687,12.50170991,-13.57102104,-0.30959317,0.435005403,0.850329766,,,
,16.27652775,16.75552047,-17.47635867,-0.322253721,0.399519062,0.861431498,,,
,19.18319994,20.22403507,-20.53744298,-0.402546687,0.443725382,0.861793986,,,
,27.88682992,19.76543965,-22.64048457,-0.338012334,0.396473598,0.86333945,,,
,44.09139417,17.92956828,-25.97481246,-0.426368807,0.390358716,0.918199898,,,
,43.64889886,39.70236557,-23.40280492,-0.420181855,0.310055963,0.935002854,,,
,65.72066552,51.38686577,-15.443619,-0.524165749,0.304164424,0.943580632,,,
,92.35105629,63.59694016,-14.01752705,-0.421946789,0.262024363,0.990916412,,,
,103.5550168,93.37246815,-9.983560397,-0.417170031,0.259002243,0.970591131,,,
,123.697921,117.1014579,-4.531695089,-0.426528033,0.307698165,0.951466667,,,
,147.4728047,142.4094048,-6.536302527,-0.319425178,0.322780326,0.957604995,,,
,176.5877697,165.1903786,-15.58307693,-0.196504791,0.349466565,0.942417635,,,
,210.5597552,203.6341278,-34.72502391,-0.018274414,0.444813048,0.881018858,,,
,249.559388,260.5960448,-62.19491244,0.144112538,0.473819878,0.833065953,,,
,298.4824207,348.301502,-89.58705059,0.120612742,0.500265138,0.794009888,,,
,328.980162,433.2053102,-119.7596956,-0.390614679,1.07369368,1.315157492,,,
,298.1894101,415.5322551,-130.4495411,-0.497548012,0.934048012,1.205387462,,,
,335.3717354,460.1980968,-112.8403708,-0.72765209,1.201809378,0.752536493,,,
,372.3084909,488.8970944,-115.4640592,-1.787317125,1.490210601,1.001129256,,,
,418.6797988,476.0081796,-87.39554432,-1.414291437,1.446332314,1.088927115,,,
,393.1435855,398.9159061,-106.875078,-2.00282844,2.168137819,2.002344241,,,
,339.2308353,228.8817995,-77.76080063,-2.416464526,2.706156779,2.832127217,,,
,174.3858356,36.08665811,-56.91665334,0.680144546,0.926869521,2.565269521,,,
,99.55537031,-55.19142012,-14.43790618,-2.366936086,3.742905199,3.789135678,,,
,-100.6262857,-192.3368325,51.62063255,-0.181559837,1.806700612,2.304468705,,,
,-160.0553017,-208.846153,65.91592954,0.703330785,0.607108359,1.444768502,,,
,-160.6189776,-196.6761284,67.64253786,0.35497686,0.109687564,1.086394597,,,
,-133.5920427,-203.7990251,76.90846862,0.187506218,-0.06429633,0.926634149,,,
,-115.2673627,-214.3307342,81.98854161,0.024000714,0.100724873,0.865389704,,,
,-118.404765,-232.0015547,82.61300831,-0.194818756,0.343456983,0.898837207,,,
,-134.638722,-250.440196,81.75769691,-0.349820591,0.527484913,0.903508665,,,
,-156.4598197,-267.0338559,85.76427618,-0.454446687,0.588058104,0.878806218,,,
,-171.4885599,-281.4692411,96.1019245,-0.581929867,0.611694393,0.849111315,,,
,-180.328783,-295.7896336,106.0085367,-0.660504485,0.63915158,0.790325178,,,
,-187.5454156,-305.6794581,114.6284575,-0.672919062,0.644848012,0.722214883,,,
,-192.3044604,-307.9989632,116.4504633,-0.67760051,0.677281753,0.716166463,,,
,-194.6756462,-304.728692,116.4521249,-0.72650316,0.768229052,0.773426707,,,
,-199.3835258,-304.9348995,117.2247585,-0.855017227,0.885509378,0.865201121,,,
,-198.4961288,-307.8573853,121.4940962,-0.958359939,0.965691947,0.956329154,,,
,-191.4446799,-310.4720782,126.421304,-1.103431193,1.076832008,1.053132926,,,
,-185.4178515,-309.9192885,133.2653422,-1.212186239,1.280439144,1.14618053,,,
,-192.2528942,-305.8509444,139.9295289,-1.416034455,1.684922528,1.228574822,,,
,-221.2742951,-300.1889755,154.0721899,-1.657291743,2.11627421,1.171956167,,,
,-256.7551077,-287.3009201,168.7802457,-1.886509888,2.259782161,0.938047197,,,
,-278.4526183,-273.5825916,175.5410331,-2.090339857,2.133839653,0.547567176,,,
,-274.8649285,-254.588124,161.6484109,-2.109548624,2.021691131,0.035529154,,,
,-250.9410757,-227.515639,124.2473876,-2.232651478,1.931513965,-0.492753109,,,
,-195.7884449,-207.2081813,91.40252466,-2.68970367,1.691295923,-1.058022834,,,
,-101.2376317,-198.4599179,86.79915255,-3.445558308,1.415659429,-1.809325892,,,
,-8.272479238,-172.1212199,88.84472647,-3.128272069,1.558167278,-2.615369725,,,
,29.58014938,-26.60701409,36.94225598,-1.605316514,1.450141896,-2.590448624,,,
,22.73823117,257.8517489,-16.08149291,-1.204056881,1.955308665,-2.282237207,,,
,-37.29531258,363.2232711,-120.0988866,-1.054771662,0.522352905,-0.836404281,,,
,44.28711655,271.9852999,-51.16759482,-1.225451172,0.577034455,2.353067686,,,
,38.74449473,304.7948113,10.5604716,-0.178543017,0.077713863,1.799641896,,,
,132.3939307,314.2782368,17.11224399,-2.124724975,-0.564229154,1.35615107,,,
,170.4608455,213.7463745,-26.36568427,-3.372969215,-0.020767992,1.820197248,,,
,173.6299324,117.3282346,-53.74825403,-1.368562385,0.454402039,1.047076758,,,
,128.17593,163.4462378,-47.89669336,-0.266846891,3.04603262,1.014594495,,,
,-12.94873158,134.2247027,-44.69844295,0.049503568,1.30439368,0.546906728,,,
,-37.31656931,66.84830376,-38.21118561,-2.081718756,0.639698267,1.562740571,,,
,-26.25504612,34.53812507,-26.35073007,-0.66881315,0.899723547,1.036659021,,,
,-22.63034322,25.71870032,-19.50995777,-0.686398675,0.424835984,0.981717737,,,
,-9.421030434,9.103840998,-11.54011484,-0.542769011,0.517277982,0.900114373,,,
,-7.6743113,8.744023503,-12.4597121,-0.298520693,0.542895719,0.867389602,,,
,-7.378206711,11.15136298,-13.92602569,-0.397769215,0.470749949,0.850855352,,,
,-1.020953495,7.16277458,-10.42708703,-0.426213252,0.402907238,0.863808257,,,
,1.149754407,7.38324874,-7.874617345,-0.35595841,0.485363609,0.828943017,,,
,0.961537772,8.795818888,-4.989602959,-0.358374516,0.444462895,0.835913965,,,
,3.201172497,9.215796952,-2.695136173,-0.391552905,0.385866463,0.855211417,,,
,9.367516176,7.986229523,1.132279195,-0.380533028,0.373498777,0.853381346,,,
,11.85111633,9.67359023,-1.543892075,-0.293717839,0.482900917,0.818968603,,,
,9.029872147,10.22993225,-5.432212856,-0.308572987,0.499278695,0.783582467,,,
,6.71953443,7.696312879,-8.721448966,-0.345575841,0.481687156,0.773509072,,,
,4.647489859,5.918081066,-10.46123531,-0.350349134,0.46930632,0.787585525,,,
,4.045712287,6.271309547,-10.62395532,-0.374890214,0.409106422,0.816010907,,,
,6.29176414,6.12234052,-10.33661699,-0.416673904,0.375271356,0.821561162,,,
,7.496579791,4.68427375,-10.48621627,-0.370948114,0.409100815,0.814366361,,,
,7.249176616,6.238479065,-12.894186,-0.328348318,0.452219266,0.801042304,,,
,8.411364207,7.710350345,-16.31004578,-0.347230275,0.461548216,0.796827115,,,
,10.16690689,7.653570227,-17.93289144,-0.366243017,0.433710703,0.829853721,,,
,17.47360847,5.240386586,-21.14168427,-0.42304893,0.385198675,0.85281896,,,
,26.22972138,3.769718517,-24.78558126,-0.35044842,0.4645421,0.823335372,,,
,25.85042332,13.85045256,-26.61755651,-0.394690826,0.400531091,0.855311723,,,
,33.47293924,18.88044904,-22.72281861,-0.36950265,0.390421305,0.857049643,,,
,42.22040049,27.68589362,-20.22437884,-0.415367482,0.302464832,0.899121305,,,
,53.01303459,38.34267942,-16.75557776,-0.372856881,0.33312946,0.915313252,,,
,69.53587689,55.76019533,-13.25595155,-0.398054128,0.330129358,0.912772579,,,
,86.15004867,76.58325777,-11.37985854,-0.363482365,0.316043629,0.938385831,,,
,106.2084416,103.4027819,-11.45898402,-0.393370744,0.343922732,0.93290316,,,
,126.0252183,133.6046478,-12.1949483,-0.341501121,0.305091845,0.961182977,,,
,152.1326705,158.2150186,-16.9967357,-0.305219368,0.303520591,0.940142304,,,
,183.0921012,188.3744283,-29.40270436,-0.167975127,0.391237513,0.888990928,,,
,212.9391343,234.28101,-51.3742607,0.002247401,0.455602446,0.867357594,,,
,251.7893397,301.7617446,-84.42435708,0.196037309,0.482832722,0.855996738,,,
,308.2980471,395.7705397,-119.4875407,0.328933945,0.521027013,0.647050765,,,
,306.9568675,457.9894591,-155.4082702,-0.858863914,1.30711947,1.557932416,,,
,330.8373474,474.7589597,-152.4862428,-0.928050866,1.167280836,1.469066463,,,
,357.4051711,532.6766276,-162.8574091,-1.440415596,1.708154536,1.223734862,,,
,376.0467541,523.2313038,-116.3059633,-1.917862589,1.777103466,1.318706014,,,
,379.7367742,444.7806046,-124.084553,-2.035960958,2.163535066,2.021746381,,,
,353.9843839,301.5449374,-97.79014464,-2.414344546,2.459273904,2.844032824,,,
,252.8992163,99.46845262,-59.76929561,-1.228711315,1.920828135,2.529892762,,,
,184.2038112,0.844654382,3.627052026,-1.316079817,2.754794903,3.370694903,,,
,-96.98995179,-183.2258868,80.08276939,-0.355422018,2.584468298,2.780235882,,,
,-165.3628389,-182.8837164,105.5381956,0.819328848,0.840164016,1.729412538,,,
,-187.5693653,-170.8614576,104.7505505,0.407145566,0.207288787,1.34191315,,,
,-165.421166,-195.7592813,109.6533504,0.040205708,-0.075039144,1.230018451,,,
,-143.8556076,-229.4766443,109.6571319,-0.104292559,0.013807034,1.104450968,,,
,-141.373669,-255.509039,104.1138798,-0.202309888,0.210392864,1.007572987,,,
,-154.8765654,-269.5113254,93.91500189,-0.270474006,0.391376045,0.933303466,,,
,-172.7261488,-277.1026724,87.92031637,-0.407343221,0.484469215,0.901626606,,,
,-187.1210258,-286.6755367,87.30994443,-0.619931295,0.569921407,0.910527217,,,
,-199.4757147,-305.1813286,89.73917089,-0.761573904,0.65294475,0.893708563,,,
,-209.8158268,-321.6769554,93.48614298,-0.790561774,0.689457187,0.848578797,,,
,-212.2980518,-329.9284071,96.47406059,-0.769207238,0.709553619,0.820924873,,,
,-212.1644954,-331.3355915,98.68355773,-0.797555963,0.790535168,0.845826809,,,
,-212.6138089,-330.9271871,101.8292679,-0.857425382,0.910104485,0.890178593,,,
,-207.0136621,-327.4401087,106.5170367,-0.907151784,0.977890214,0.953630887,,,
,-188.9560377,-319.5269886,112.3404078,-1.045234455,1.034938838,1.070379918,,,
,-168.632308,-315.6945312,121.3670714,-1.225762181,1.272507339,1.214101733,,,
,-166.8838127,-316.0575,128.7988497,-1.522616106,1.814293578,1.368844241,,,
