Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
,-1.264116783,-0.2877967,0.771544967,-0.356778389,0.439865749,0.826540673,,,
,-0.358098622,-1.06283671,0.520818636,-0.353624669,0.441402243,0.825694495,,,
,-0.344576818,0.979127576,0.690757918,-0.350476351,0.441390112,0.8264,,,
,-0.460944546,0.956094673,-0.08199026,-0.353625382,0.442941896,0.826474822,,,
,-1.121851363,-0.153151619,0.208613933,-0.352050153,0.4406263,0.825657085,,,
,-0.255481881,0.554107484,0.123243222,-0.353630887,0.441393374,0.828026504,,,
,-0.764612178,0.958615687,-0.034835834,-0.355206728,0.440626606,0.828060958,,,
,-0.869749933,0.550154075,-0.090527332,-0.356775841,0.442951172,0.826546687,,,
,-0.652197858,-0.184778889,0.883672807,-0.35361998,0.44449052,0.824923038,,,
,-0.716483723,0.197613144,0.063139949,-0.353622834,0.446027319,0.826480836,,,
,-0.656781521,1.069425725,0.27599377,-0.352054434,0.442931397,0.827993578,,,
,-0.31019935,-0.007620339,0.066749583,-0.353630887,0.441393374,0.828026504,,,
,-0.762148459,0.407774063,0.269633938,-0.353624771,0.443713252,0.826476351,,,
,-0.155729929,0.550669737,0.021772396,-0.353630887,0.441393374,0.828026504,,,
,-0.272842502,-0.281207686,-0.551815652,-0.35362263,0.441405199,0.824917125,,,
,-0.460199701,0.35093665,0.119003334,-0.352053109,0.444474108,0.827996636,,,
,-0.348301044,0.316902956,0.685773185,-0.349686137,0.444473191,0.826387971,,,
,-0.112700798,1.090968938,-0.641770026,-0.366256779,0.432150357,0.834514883,,,
,-0.672595156,1.043528032,-0.547518469,-0.345756473,0.444449847,0.829407645,,,
,0.859952355,0.748340176,-0.065317189,-0.3552,0.443717839,0.826512232,,,
,-0.257028867,1.209170131,-0.128227955,-0.359926198,0.442960347,0.826618451,,,
,-0.30870966,2.217690442,-0.430176713,-0.350478695,0.446009276,0.828741081,,,
,-0.470054575,1.750615247,-0.744100289,-0.352044343,0.449879409,0.826452294,,,
,-0.11757094,1.591275684,-0.945896024,-0.364657187,0.441425484,0.828277982,,,
,-0.86585382,1.011270508,-0.034950426,-0.368589501,0.438363405,0.825252396,,,
,-0.85445196,1.484934718,0.432353952,-0.378824669,0.437627829,0.823929664,,,
,-0.546601737,-0.227922611,1.091771079,-0.371726911,0.443783792,0.822225178,,,
,-1.756287529,-0.510562691,1.741046852,-0.358343119,0.452211825,0.82660051,,,
,-0.839325874,-0.763638149,1.905829514,-0.356772069,0.452201325,0.828119368,,,
,-2.880258836,-0.010886198,1.317631041,-0.352042406,0.452193476,0.826456779,,,
,-2.314004647,0.047727384,1.633846449,-0.353625382,0.442941896,0.826474822,,,
,-1.361806087,-0.027845749,0.926300867,-0.356770642,0.436795209,0.82264791,,,
,-1.650576816,1.060487583,1.496565761,-0.35991896,0.436807339,0.821942304,,,
,-2.46818759,0.096715276,1.529510834,-0.359920489,0.439886748,0.823503058,,,
,-2.168530663,-1.023474509,1.576206894,-0.35597421,0.439887156,0.820303772,,,
,-2.101150826,-0.747824514,2.297503463,-0.350481753,0.422892762,0.822477268,,,
,-1.336424057,-0.644520224,2.412095022,-0.355196228,0.423692661,0.818699694,,,
,-1.749469332,-0.098204966,1.948056503,-0.345754128,0.437519572,0.826284709,,,
,-2.752489248,-0.979929717,2.905812754,-0.364644546,0.436821101,0.822050153,,,
,-2.062648062,-3.341719044,2.331193381,-0.374883894,0.421441896,0.817589501,,,
,-2.873096864,-3.990708339,2.675025354,-0.370946177,0.426052599,0.819063405,,,
,-2.978349211,-6.370259358,3.1183228,-0.372523547,0.42836524,0.820658512,,,
,-3.796991308,-6.97977186,3.051916992,-0.377233537,0.436875535,0.817673293,,,
,-3.737117219,-8.835524863,4.065937697,-0.353616004,0.449118552,0.824932008,,,
,-4.975049831,-9.113409394,3.274339208,-0.318968502,0.470579613,0.833512029,,,
,-5.242850304,-8.429584265,2.348897777,-0.30322895,0.465893884,0.836253313,,,
,-6.028375441,-6.393464149,0.604642361,-0.290628236,0.46739684,0.836746279,,,
,-6.703835386,-4.54905571,-0.829700183,-0.317436595,0.448941998,0.842762589,,,
,-5.981679381,-3.780432828,-0.659531718,-0.345817635,0.421250459,0.844910092,,,
,-3.936735715,-4.225563739,0.032945073,-0.341107747,0.417362283,0.849459123,,,
,-1.395897076,-4.338436425,0.013750987,-0.325360245,0.407294903,0.847525688,,,
,-0.049618145,-1.072004035,0.417686233,-0.323801325,0.414971152,0.856055759,,,
,1.152905675,-0.850498551,-0.540872159,-0.326938532,0.413458308,0.850683078,,,
,2.987974902,2.539062469,-1.054356935,-0.318249643,0.433499796,0.847414883,,,
,2.545307709,3.227184781,-0.333060366,-0.3339579,0.445934455,0.835360143,,,
,3.440496968,3.599378165,-1.397329471,-0.333928338,0.449058206,0.825260347,,,
