Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
,0.971392646,2.390494513,0.365260594,-0.347098267,0.446122528,0.825692253,,,
,0.967954899,1.780294461,0.411727472,-0.337633639,0.452277574,0.822379205,,,
,0.95408932,1.759839868,-0.256914275,-0.334466871,0.456914067,0.817652192,,,
,1.829167761,2.581919712,0.070015443,-0.339197757,0.453068196,0.818529867,,,
,1.494503113,3.018971918,0.993909887,-0.343942202,0.443039857,0.822504995,,,
,2.621797575,2.828176973,1.573342105,-0.332909378,0.450721101,0.822268502,,,
,3.803523027,3.096092038,2.106192855,-0.347093884,0.441506422,0.822573802,,,
,6.520832666,1.810145562,3.676211805,-0.343949134,0.444570744,0.825617431,,,
,8.851052019,0.626987715,3.545520132,-0.350255556,0.447662589,0.828876453,,,
,8.045931725,-1.375156004,4.599304109,-0.343938124,0.459994393,0.826424669,,,
,7.539723513,-1.36896806,4.746898037,-0.340780428,0.466158919,0.82558736,,,
,5.684543469,-1.857357284,3.534920413,-0.345500917,0.46001682,0.821796432,,,
,4.879709654,-1.487742211,3.886258133,-0.340778084,0.459228746,0.822464526,,,
,5.184007539,-1.387417301,3.84082258,-0.349432824,0.464659225,0.821117839,,,
,3.949512673,-1.809114238,3.254915938,-0.339182161,0.473891335,0.819347604,,,
,2.629417913,-1.649831971,3.289465293,-0.345475637,0.467756779,0.814815087,,,
,2.62363104,-1.307145914,2.829036409,-0.351788379,0.45851315,0.816495617,,,
,2.625178026,-1.00365017,2.779418264,-0.349441998,0.45386055,0.821096942,,,
,2.508810298,-1.024505833,2.10951601,-0.337609582,0.470801427,0.819305708,,,
,2.713642709,-0.973054223,2.163832409,-0.33446473,0.469243629,0.820785525,,,
,1.592879966,-0.920342106,2.097483896,-0.328144241,0.475416616,0.815212334,,,
,1.995726592,-0.627045011,1.744771078,-0.33130999,0.464618247,0.817595311,,,
,3.215897513,-0.836976747,1.707872596,-0.331344241,0.458406218,0.828466361,,,
,3.950028335,-0.147250153,2.700521976,-0.331352701,0.463016412,0.83313945,,,
,6.094093701,1.225098358,2.894926556,-0.31795474,0.478398165,0.834418756,,,
,6.507024384,3.154591028,2.761713868,-0.314007645,0.489185423,0.834349949,,,
,7.861668499,4.98673817,1.250938754,-0.309308053,0.482971356,0.842003772,,,
,9.658177665,10.66039544,0.496296042,-0.314083792,0.477520693,0.859202956,,,
,15.04598629,16.04276097,-0.981533999,-0.298369317,0.509007747,0.88300316,,,
,19.7512303,28.89179789,-2.932054221,-0.207084811,0.524041081,0.914376147,,,
,42.00605698,50.15907451,-4.266186447,-0.213521101,0.466856371,0.947058308,,,
,73.54182591,68.13270325,-5.954234703,-0.318376656,0.400755759,0.967975127,,,
,85.39672376,96.24499206,-20.01502007,-0.051933741,0.093343731,1.070123344,,,
,111.8073852,101.0804121,-20.11832436,-0.388350051,0.61299419,0.991750663,,,
,119.9732943,124.3485146,-54.43116242,-0.653729154,0.41932579,1.216625484,,,
,203.1313001,91.99318685,-38.76397529,-0.920153823,1.032198471,0.909862793,,,
,198.3536342,52.45589043,-21.97121257,-1.05090265,1.494806116,1.064548726,,,
,151.8459624,43.27796598,-26.24158161,-0.934287768,2.14126157,0.954330887,,,
,75.73613967,54.0962113,-33.49138848,-0.624781855,1.491659327,0.74545525,,,
,66.05848144,64.23813723,-44.63822509,-0.743060143,0.823097554,0.58593843,,,
,89.3493304,54.70910425,-58.84969835,-0.828308359,0.611216514,0.590576555,,,
,94.76991222,43.2574541,-69.40146099,-0.730510092,0.755192355,0.583187462,,,
,77.54800411,44.69259878,-70.81511976,-0.571150765,0.82444475,0.501958104,,,
,56.34220585,53.5395828,-65.24230306,-0.462319164,0.711085219,0.409086137,,,
,45.53582077,59.9255985,-52.44861386,-0.40241213,0.565377064,0.342140469,,,
,42.51369758,61.67581267,-35.46786369,-0.352014577,0.445806524,0.305778084,,,
,40.75064915,60.55327376,-15.71199243,-0.317413456,0.361656677,0.297828644,,,
,34.85863766,56.97664202,1.604396418,-0.270168094,0.310658308,0.284214679,,,
,24.38284923,53.94242943,12.79420486,-0.241841998,0.239660245,0.270992864,,,
,15.30593724,49.12677645,17.50913185,-0.237195515,0.12705525,0.26444791,,,
,8.580845123,39.81403504,18.6258266,-0.263314577,0.039121916,0.285081549,,,
,1.974641745,25.5764922,16.93336656,-0.27519103,0.019036493,0.302413965,,,
,-10.44863024,11.5324372,14.33878449,-0.237386035,0.03433527,0.306245973,,,
,-24.91793451,-0.150745196,10.39694945,-0.212174618,0.02965158,0.300998063,,,
,-36.19855676,-11.59196752,8.042551274,-0.21302528,-0.010496942,0.311821407,,,
,-42.85111243,-24.38812044,3.48255207,-0.242231804,-0.024372987,0.332670336,,,
,-47.01617182,-42.12127879,-2.412496092,-0.286368298,0.028868094,0.36254159,,,
,-52.82659412,-61.02716715,-8.541425627,-0.308356065,0.151518349,0.378051988,,,
,-63.80268931,-75.40113125,-11.97791189,-0.327162487,0.322738736,0.397471458,,,
,-79.132347,-86.38318519,-9.899278305,-0.317569521,0.450800102,0.385066361,,,
,-86.58079834,-90.71726714,-4.324914621,-0.299336901,0.497139857,0.355203262,,,
,-87.01830891,-91.3667148,2.658524169,-0.279549847,0.528807849,0.328385321,,,
,-79.46552196,-87.01068857,11.02794787,-0.305606728,0.577323751,0.369494903,,,
,-72.12295322,-84.70063733,22.31739367,-0.369493068,0.703724465,0.445821305,,,
,-68.39213854,-81.99341175,36.23385096,-0.405782263,0.852431295,0.516898267,,,
,-71.26569377,-78.13637447,55.3138612,-0.453135678,1.000345668,0.602217737,,,
,-74.38143826,-72.97671763,76.96645194,-0.519458104,1.055001325,0.68312314,,,
,-74.07651012,-69.99693603,94.37210762,-0.575531091,0.980985933,0.718458614,,,
,-66.69738668,-63.66896096,100.6311559,-0.585849439,0.821429358,0.697393986,,,
,-41.87387561,-56.64661833,101.7279117,-0.563054332,0.570918756,0.633421305,,,
,9.28220276,-44.70571951,91.20118729,-0.309029664,0.737600612,0.819176249,,,
,-199.9673698,146.874866,-70.22147819,-2.784852192,3.608961774,2.250875433,,,
,-188.0600463,-145.3006072,3.183983763,-1.267599898,-0.846675841,0.950640469,,,
,-88.25738744,-128.0804752,-13.58752222,-0.766241692,0.891299388,1.32816157,,,
,-86.28629803,-67.19339624,-16.29663857,0.803492049,-0.012234964,0.978901019,,,
,-68.41499956,-25.32593776,-8.594997181,-0.214221611,0.243981142,1.138635474,,,
,-43.89784902,-14.58045808,-11.84504298,-0.459389501,0.424229664,0.991446177,,,
,-18.46304929,4.365938399,-3.655585324,-0.436022732,0.1803421,1.010646381,,,
,4.9632469,-5.616877153,11.56440825,-0.675434353,0.092466361,0.981730581,,,
,19.82961092,-14.93620758,23.17465312,-0.545618654,0.341858512,0.814467788,,,
,23.0269446,-22.02415387,23.73042218,-0.318510601,0.575801733,0.77865525,,,
,12.9036398,-19.00707271,15.22635341,-0.112870642,0.692416106,0.7819684,,,
,4.479613225,-12.15472667,8.224981036,-0.233437717,0.620255759,0.786130479,,,
,2.971473717,-9.291656564,5.035382287,-0.283974924,0.533930275,0.808878593,,,
,3.652777831,-4.926119235,4.666569354,-0.299023344,0.517675229,0.835618654,,,
,5.27780073,-2.001513466,3.838817227,-0.315539348,0.52083843,0.828228236,,,
,7.535311738,-2.083217247,4.741454938,-0.329759021,0.479987156,0.831581753,,,
,10.53497498,-1.660259803,7.202709738,-0.351836086,0.458445158,0.834374822,,,
,16.12532419,-1.49943055,9.748418518,-0.358135372,0.443057492,0.829047095,,,
,18.22922521,0.397174344,10.51005131,-0.309269215,0.465307645,0.821758104,,,
,20.07649844,2.84966289,10.91816915,-0.324987666,0.504691539,0.822193476,,,
,20.89227575,2.506289283,11.39057285,-0.321756269,0.517124363,0.795715392,,,
,19.45271929,2.940018334,10.49887864,-0.294971865,0.529381753,0.796683384,,,
,17.1812854,4.006808453,8.470264269,-0.291782773,0.526346381,0.781058308,,,
,14.713327,6.193272695,6.447035702,-0.279171662,0.52786422,0.777664526,,,
,10.94532735,7.361361752,5.840387989,-0.29647686,0.534109072,0.771852701,,,
,8.794501085,7.396885135,5.041512935,-0.309060856,0.544956269,0.76905158,,,
,6.321787128,5.940884786,3.712422738,-0.32794791,0.548114475,0.764824465,,,
,2.443435813,4.315632704,3.390133978,-0.331085423,0.553534862,0.76179735,,,
,1.188429059,2.088316572,2.169218212,-0.283838736,0.547991845,0.762264016,,,
,-1.469121082,3.840937171,0.861728524,-0.299612742,0.548776555,0.771175637,,,
,-2.712382202,2.796606998,-0.140317364,-0.307496534,0.541854536,0.772119164,,,
,-3.429324291,3.290611209,-0.71258761,-0.315415392,0.527949032,0.783932212,,,
,-1.991257521,1.840283142,0.273644643,-0.34066106,0.514094088,0.796140469,,,
,-1.274200841,0.381016934,0.940682108,-0.339092864,0.515620285,0.799216922,,,
,-0.241444415,0.203801088,1.930638586,-0.331195311,0.524102752,0.793612232,,,
,-0.448912432,0.403304992,1.775023249,-0.321711417,0.531055759,0.783304485,,,
,-0.75561674,0.250210669,1.718243132,-0.324860245,0.527985525,0.781815698,,,
,-0.881552864,-1.355961918,0.829642887,-0.321722936,0.527187258,0.786406524,,,
,-1.700309553,-1.766371587,0.660849521,-0.315427319,0.533324771,0.79016157,,,
,-2.224336752,-0.880979906,-0.419634289,-0.315428542,0.52947105,0.789376758,,,
,-1.317229971,0.566254189,-1.270362023,-0.315442915,0.527139246,0.794036391,,,
,-2.232988415,0.619424672,-1.333330085,-0.32489052,0.526401427,0.792695719,,,
,-1.318032112,0.211306835,-1.272138193,-0.334349643,0.521795005,0.794456983,,,
,-0.197097482,-0.290947968,-0.901090724,-0.323295923,0.52488369,0.78488318,,,
,-0.356265157,-0.504833113,-1.214212159,-0.313857288,0.52483843,0.789331804,,,
,0.644921294,-0.084396683,-2.179474157,-0.265047706,0.500013456,0.788170438,,,
,2.65485724,3.936105461,-2.017900059,-0.276144139,0.495322834,0.813288379,,,
,5.526120638,7.204829682,-1.486137929,-0.306042202,0.526269419,0.812476045,,,
,6.759870659,11.11068297,-1.79971773,-0.291876962,0.532375025,0.818383588,,,
,11.35619539,13.89485679,-1.767861277,-0.301437513,0.510675025,0.85276106,,,
,20.34206438,21.18660417,-1.950978588,-0.282653619,0.498124771,0.892728746,,,
,32.70219641,33.35135759,-2.255219177,-0.251230479,0.505622018,0.924674312,,,
,59.7993186,47.24736029,0.836346494,-0.278407645,0.352591131,1.02604577,,,
,68.93409932,78.05318099,4.768154771,-0.243194597,0.659907441,0.913910703,,,
,119.1276659,107.4298731,2.713012456,-0.20550265,0.165454332,1.092421305,,,
,125.628445,100.356881,7.482198551,-0.403894292,0.711177166,0.945658206,,,
,150.3022422,116.6581032,12.11989083,-0.438649847,0.801269725,1.013476249,,,
,135.8690343,129.1325403,17.00853863,-0.980380836,1.030303466,1.049594699,,,
,199.6646189,44.06744453,31.32486317,-1.409481957,0.702430581,1.198653109,,,
,222.2393852,-14.7729719,47.44050437,-0.653022324,1.502688583,0.70725474,,,
,115.1407964,40.43431915,-4.183222158,-0.172796738,2.228196432,0.414782671,,,
,24.92148685,93.97521975,-47.4929873,-0.433572783,1.112941896,0.389784302,,,
,44.40336969,73.60456479,-76.03407772,-0.987470948,0.439781957,0.565108869,,,
,69.67774124,21.6381522,-98.59767136,-0.957472579,0.643950459,0.60369052,,,
,49.90960869,4.027778708,-114.7997719,-0.562188787,0.883396126,0.40859103,,,
,15.50979563,16.35668454,-121.6690202,-0.386234557,0.859461264,0.276275229,,,
,-1.215759145,22.09520064,-115.8483419,-0.406807951,0.695288787,0.260099286,,,
,-0.450745897,17.80368946,-96.18867031,-0.381685219,0.5471842,0.242135576,,,
,2.813738436,13.46914914,-72.58515828,-0.287076351,0.486957696,0.183893884,,,
,2.552183203,15.16281239,-48.77744409,-0.186139653,0.439077982,0.119313558,,,
,-0.070416513,21.41406841,-27.84443104,-0.14674577,0.368106932,0.090293068,,,
,-0.878573483,24.76042841,-10.1464523,-0.162619776,0.27784159,0.107579307,,,
,-0.383423357,22.83741016,5.21792664,-0.203728135,0.209176045,0.144138736,,,
,-2.786351054,18.26148273,13.52839298,-0.203013456,0.17209052,0.159596228,,,
,-10.1328159,14.26006008,18.38484055,-0.213321305,0.173562385,0.186262895,,,
,-20.04527224,7.769823364,19.84571104,-0.232324873,0.185798981,0.228695311,,,
,-31.27289589,-1.924966304,19.56719625,-0.282886137,0.173397452,0.284235984,,,
,-41.5686037,-14.96514195,18.29780826,-0.326394903,0.157842406,0.352046789,,,
,-48.18196905,-34.65523765,14.76970604,-0.387194801,0.187072375,0.42111682,,,
,-60.72676538,-55.90819032,7.806091592,-0.388749643,0.271849847,0.44075107,,,
,-74.80250494,-69.53501745,-1.286175659,-0.324856269,0.319569623,0.417622936,,,
,-82.20110895,-76.71142843,-8.590585406,-0.29169735,0.350403568,0.396717023,,,
,-84.73060303,-83.20538938,-11.3940106,-0.295635678,0.447484811,0.428089602,,,
,-84.78342973,-90.0281708,-9.687283921,-0.327249949,0.599957594,0.519277574,,,
,-90.06002725,-98.94517026,1.285087039,-0.317915596,0.720716004,0.60169684,,,
,-95.13104751,-104.1983911,13.87738157,-0.300734047,0.773615291,0.672921916,,,
,-96.59650167,-110.0443941,29.08230636,-0.292179205,0.762649337,0.710016616,,,
,-87.53225205,-111.044893,40.65909049,-0.297722528,0.653996024,0.686610805,,,
,-64.60047574,-105.2717129,47.23257798,-0.294589501,0.53609103,0.655215902,,,
,-32.61854457,-91.5011307,46.58691184,-0.281926504,0.413648828,0.592502141,,,
,7.121407027,-66.49874221,39.45330081,-0.261348828,0.351329969,0.534389501,,,
,73.76482108,-5.135707197,-25.29121651,0.440242406,2.973646993,-0.357174108,,,
,-350.8591856,-149.9899229,-16.30586319,-3.650030071,1.530113965,2.345817737,,,
,-47.86449313,-91.93892775,-13.67971113,-1.03957421,-0.184207136,1.003482671,,,
,-124.1007104,-104.6901608,-17.19114028,0.633328746,-0.582610499,1.407634251,,,
,-47.88305697,-36.86547964,-4.229116077,0.18417737,0.798874312,1.353728848,,,
,-37.48198222,-2.134153195,-15.80005605,0.021214475,0.544801325,0.95429633,,,
,-25.31241595,4.563551542,-13.40371736,-0.550823242,0.216383384,0.954258002,,,
,-3.250790642,4.374819245,2.48216776,-0.683901733,0.123587666,0.918244546,,,
,8.88823698,-6.516478187,14.13756171,-0.591463405,0.240834251,0.844853313,,,
,11.52647844,-13.14055785,14.84413326,-0.339092457,0.506376147,0.796089602,,,
,1.209914976,-12.75616046,8.27924014,-0.15450999,0.706551886,0.748743323,,,
,-8.05618767,-11.91832428,1.112741334,-0.257035168,0.592633537,0.766404179,,,
,-7.103301561,-11.41131393,-0.518985171,-0.307642712,0.506207441,0.815582467,,,
,-6.730134149,-5.738974459,-1.399048344,-0.293555963,0.478303364,0.840080836,,,
,-4.451423702,-2.198553651,-0.463408265,-0.370794903,0.443011315,0.85110051,,,
,-0.270550671,-2.089061417,0.263388698,-0.366041794,0.446118451,0.841670438,,,
,2.292633321,-0.952943405,1.1797201,-0.329814679,0.458336493,0.845532314,,,
,2.185031848,-0.907679739,0.922118275,-0.340804077,0.45302844,0.830226198,,,
,3.186161003,0.02796034,0.068754935,-0.307687258,0.483031906,0.824865953,,,
,1.845038692,1.517879791,-1.325996225,-0.307678593,0.490748216,0.824103568,,,
,0.07018733,4.006693861,-1.743567866,-0.30293945,0.479968298,0.815423853,,,
,1.444254714,5.211624105,-2.127564181,-0.306132824,0.468360041,0.827911111,,,
,2.375368427,4.67911713,-1.242745458,-0.348666055,0.452300815,0.824962793,,,
,2.891145034,4.386163809,-0.775498376,-0.348662997,0.446141896,0.821841386,,,
,2.323802225,4.932364475,-1.29253549,-0.345502956,0.460013863,0.822573802,,,
,2.193167848,4.265498897,0.141692463,-0.354918451,0.467796126,0.811921203,,,
,1.962609631,1.749469332,-0.549180047,-0.348598777,0.475508869,0.807128338,,,
,0.330195577,0.737282091,-0.527866017,-0.343859735,0.481677574,0.803923038,,,
,-0.780654996,1.151415985,-0.387835132,-0.336812538,0.460027013,0.81227054,,,
,-1.307948055,0.769482319,-1.272023601,-0.33444791,0.464645158,0.813002956,,,
,-1.405121697,0.520704044,-1.121163814,-0.351807136,0.446159939,0.819581142,,,
,0.447537334,0.247059401,0.086058261,-0.37072314,0.444654638,0.824673293,,,
,0.763408966,-0.441062911,0.959360532,-0.356525076,0.460051886,0.82127054,,,
,0.551758357,-1.008978677,0.694654031,-0.351793272,0.460046993,0.818830683,,,
,1.598437657,-1.015109326,2.30283197,-0.343134964,0.466177574,0.822531804,,,
,1.181954636,-0.119862771,1.533063172,-0.350220387,0.464661468,0.82113578,,,
,1.063696147,-0.449829165,0.756648064,-0.339192661,0.461549949,0.819323649,,,
,2.168358776,-0.62733149,0.101528121,-0.331315392,0.463069725,0.819146993,,,
,2.0621324,-0.682507326,-0.054259103,-0.328146075,0.470791641,0.814425994,,,
,1.152733788,-0.769768798,0.293297095,-0.333649032,0.475444546,0.812228644,,,
,0.290088532,-0.209817145,0.18300272,-0.337598675,0.473898573,0.816202243,,,
,0.332716592,-0.123873475,-0.330195577,-0.340762589,0.46772528,0.81937156,,,
,1.348685354,0.322861718,-0.570952443,-0.339210296,0.45536157,0.823975841,,,
,3.399874261,-0.061822146,0.4303486,-0.334499592,0.44762263,0.826962589,,,
,4.001537241,1.438639728,-0.322002281,-0.309289093,0.461427217,0.827969419,,,
,5.73937553,1.900902077,-0.036039045,-0.329790622,0.462222732,0.837766259,,,
,7.833364383,5.446765984,-0.390757216,-0.32033211,0.480695413,0.840696024,,,
,8.994348764,10.02630305,-1.985241464,-0.301430071,0.497588991,0.845739348,,,
,10.92487276,13.95616327,-3.111848377,-0.29198787,0.496778287,0.848631804,,,
,14.98456522,20.93914369,-5.628737379,-0.268457085,0.470377574,0.876027115,,,
,30.71781438,30.02831697,-4.776405363,-0.346623853,0.408693782,0.931323344,,,
,51.09030282,46.77157614,-5.61406966,-0.270637309,0.335468603,1.060037003,,,
,80.93596084,71.12663691,-12.34792803,0.018904077,0.220188481,1.126278186,,,
,122.6204739,117.7078192,-18.84080036,-0.218775229,0.424513761,1.13209684,,,
,131.0098365,135.2017104,-42.92009655,-0.089968909,0.484487054,1.283186544,,,
,150.8225452,147.8830425,-39.99188114,-0.328889908,0.767103466,1.188912742,,,
,172.2200551,143.0244177,-37.70818596,-0.778014169,0.625605097,1.227635984,,,
,155.8399939,99.60773866,-27.0222939,-1.009884608,1.588765953,1.070016106,,,
,149.3865411,83.54263233,8.10655066,-1.287622426,2.205113252,0.87234261,,,
,30.98807857,51.03237678,20.4517285,-0.765059123,1.712279001,0.851691131,,,
,24.55668462,68.50890734,18.71698418,-0.515887156,0.682719572,0.405587971,,,
,54.26013452,66.43692006,2.103213474,-0.847889399,0.575990826,0.5388737,,,
,44.58356491,36.73455878,-12.49042264,-0.840976147,0.776794292,0.668921203,,,
,17.41545325,20.55680896,-24.6805008,-0.644566259,0.668795311,0.517318858,,,
,7.075684995,18.00571437,-32.52480868,-0.508778084,0.47318002,0.330393272,,,
,8.391826346,17.41052582,-35.09286281,-0.443269521,0.373035576,0.244753415,,,
,8.254087292,18.38386652,-31.44203304,-0.35809633,0.369868094,0.199275637,,,
,4.094470996,22.25161811,-23.55664408,-0.276085525,0.35744791,0.155406422,,,
,2.869831004,26.61652519,-14.13681686,-0.230363099,0.297283894,0.119266972,,,
,3.19733368,28.84871146,-2.757302093,-0.209835984,0.221796126,0.075898777,,,
,6.429675081,31.00440787,6.501523989,-0.168793476,0.159399898,0.021983282,,,
,9.630561099,36.1817691,13.00963699,-0.151492762,0.128496024,0.021528338,,,
