SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, -0.0000, 0, 0.3734, -0.2061, -0.9174, 0.0941, 0.3320, -0.1548, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.9220, -0.0359, -0.2119, -0.3222, -0.0058, 0.0034, 0.0098, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0000, 0, 0.3293, 0.2771, -0.9045, 0.0472, -0.2974, -0.1313, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.1401, 0.0622, 0.8578, -0.4906, -0.0278, 0.5470, 1.3840, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0100, 1, 0.3295, 0.2772, -0.9072, -0.2159, -0.3511, -0.1476, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.1402, 0.0623, 0.8577, -0.4907, -0.0280, 0.5470, 1.3865, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0100, 1, 0.3721, -0.2059, -0.9172, 0.0489, 0.1717, -0.1836, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.9220, -0.0359, -0.2119, -0.3222, -0.0045, 0.0031, 0.0095, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0200, 2, 0.3746, -0.2035, -0.9191, -0.1936, 0.2991, -0.0591, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.9220, -0.0357, -0.2119, -0.3222, -0.0070, 0.0009, 0.0115, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0200, 2, 0.3284, 0.2756, -0.9058, -0.0044, -0.2963, -0.2184, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.1402, 0.0623, 0.8577, -0.4907, -0.0267, 0.5487, 1.3850, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0300, 3, 0.3723, -0.2054, -0.9167, 0.1564, 0.1941, -0.0416, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.9220, -0.0357, -0.2120, -0.3222, -0.0045, 0.0031, 0.0091, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0300, 3, 0.3290, 0.2789, -0.9076, -0.1558, -0.2959, -0.2097, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.1402, 0.0622, 0.8577, -0.4907, -0.0275, 0.5454, 1.3868, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0400, 4, 0.3720, -0.2034, -0.9153, -0.1061, 0.4391, -0.1466, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.9220, -0.0357, -0.2120, -0.3221, -0.0041, 0.0011, 0.0078, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0400, 4, 0.3279, 0.2750, -0.9062, -0.2768, -0.2217, -0.2419, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.1401, 0.0622, 0.8578, -0.4906, -0.0264, 0.5493, 1.3855, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0500, 5, 0.3288, 0.2760, -0.9065, -0.0478, -0.1842, -0.2952, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.1401, 0.0622, 0.8578, -0.4906, -0.0273, 0.5483, 1.3858, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0500, 5, 0.3766, -0.2053, -0.9169, -0.0886, 0.3866, -0.1291, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.9220, -0.0356, -0.2120, -0.3221, -0.0087, 0.0029, 0.0093, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0600, 6, 0.3301, 0.2750, -0.9052, -0.1892, -0.2040, -0.2248, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.1402, 0.0622, 0.8577, -0.4908, -0.0287, 0.5493, 1.3844, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0600, 6, 0.3768, -0.2026, -0.9180, -0.0011, 0.1766, 0.0459, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.9220, -0.0356, -0.2120, -0.3221, -0.0087, 0.0003, 0.0105, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0700, 7, 0.3319, 0.2767, -0.9059, -0.0254, -0.6793, -0.3277, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.1402, 0.0622, 0.8577, -0.4908, -0.0304, 0.5478, 1.3848, 0.0000, 0.0000, 0.0000, 0.0000
