SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.0000, 0, -0.5536, 0.4819, -0.7053, -0.1039, 0.0700, 0.0727, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.2056, -0.3454, 0.1846, -0.8969, 0.0100, -0.0088, 0.0120, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0000, 0, 0.5403, 0.3424, -0.7767, -0.2203, -0.2097, -0.3649, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.3909, -0.2534, 0.8363, -0.2890, -0.0329, 0.3392, 1.3039, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0100, 1, -0.5541, 0.4818, -0.7056, -0.0164, -0.0525, 0.2477, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.2056, -0.3454, 0.1846, -0.8969, 0.0106, -0.0087, 0.0123, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0100, 1, 0.5414, 0.3428, -0.7775, -0.2356, -0.2586, -0.5043, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.3909, -0.2534, 0.8363, -0.2890, -0.0341, 0.3388, 1.3048, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0200, 2, -0.5540, 0.4817, -0.7053, -0.1739, 0.0000, 0.0202, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.2056, -0.3454, 0.1846, -0.8969, 0.0104, -0.0085, 0.0120, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0200, 2, 0.5421, 0.3439, -0.7785, -0.3065, -0.1909, -0.5044, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.3909, -0.2534, 0.8363, -0.2890, -0.0348, 0.3376, 1.3059, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0300, 3, -0.5579, 0.4790, -0.7046, -0.0339, 0.0350, 0.3702, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.2056, -0.3454, 0.1846, -0.8969, 0.0143, -0.0058, 0.0113, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0400, 4, -0.5555, 0.4822, -0.7063, -0.1739, 0.1750, 0.3527, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.2056, -0.3454, 0.1846, -0.8969, 0.0119, -0.0090, 0.0131, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0300, 3, 0.5406, 0.3419, -0.7790, -0.0769, -0.4122, -0.4342, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.3908, -0.2534, 0.8364, -0.2890, -0.0334, 0.3396, 1.3064, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0400, 4, 0.5402, 0.3430, -0.7762, -0.2521, -0.3610, -0.5212, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.3908, -0.2535, 0.8364, -0.2890, -0.0330, 0.3385, 1.3038, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0500, 5, -0.5533, 0.4804, -0.7075, 0.0361, 0.2275, 0.3702, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.2056, -0.3454, 0.1846, -0.8969, 0.0097, -0.0072, 0.0143, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0500, 5, 0.5387, 0.3438, -0.7769, -0.0747, -0.4957, -0.5386, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.3907, -0.2535, 0.8364, -0.2890, -0.0316, 0.3378, 1.3044, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0600, 6, -0.5550, 0.4806, -0.7050, -0.0339, 0.0875, 0.3702, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.2056, -0.3454, 0.1847, -0.8968, 0.0114, -0.0074, 0.0117, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0600, 6, 0.5385, 0.3442, -0.7764, -0.2349, -0.4480, -0.4335, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.3907, -0.2535, 0.8364, -0.2891, -0.0315, 0.3374, 1.3041, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0700, 7, -0.5540, 0.4800, -0.7051, -0.2439, 0.0350, 0.4402, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.2056, -0.3454, 0.1847, -0.8968, 0.0104, -0.0068, 0.0119, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0700, 7, 0.5386, 0.3458, -0.7760, -0.1787, -0.4600, -0.6781, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.3906, -0.2535, 0.8364, -0.2891, -0.0317, 0.3358, 1.3037, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0800, 8, -0.5559, 0.4809, -0.7059, -0.3000, -0.0853, 0.3489, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.2057, -0.3453, 0.1847, -0.8968, 0.0124, -0.0075, 0.0127, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0800, 8, 0.5397, 0.3425, -0.7785, -0.1202, -0.3937, -0.5346, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.3906, -0.2535, 0.8364, -0.2891, -0.0329, 0.3392, 1.3062, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0900, 9, -0.5545, 0.4795, -0.7048, -0.2510, -0.0831, 0.3451, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.2057, -0.3453, 0.1848, -0.8968, 0.0111, -0.0060, 0.0116, 0.0000, 0.0000, 0.0000, 0.0000
