SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.0000, 0, 0.3856, -0.2068, -0.9109, -0.3598, -0.0530, -0.0443, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.9543, -0.0639, -0.2125, -0.2004, -0.0057, -0.0002, 0.0093, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0000, 0, 0.3294, 0.2827, -0.9045, -0.3122, -0.3642, -0.1291, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.1347, 0.0670, 0.8597, -0.4882, -0.0324, 0.5387, 1.3915, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0100, 1, 0.3883, -0.2067, -0.9135, -0.2898, -0.0180, 0.0082, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.9543, -0.0639, -0.2125, -0.2004, -0.0084, -0.0004, 0.0120, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0100, 1, 0.3294, 0.2844, -0.9072, -0.2912, -0.4110, -0.3560, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.1346, 0.0670, 0.8597, -0.4882, -0.0325, 0.5370, 1.3942, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0200, 2, 0.3866, -0.2098, -0.9108, -0.1107, -0.2745, 0.0405, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.9543, -0.0639, -0.2124, -0.2004, -0.0067, 0.0028, 0.0092, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0300, 3, 0.3857, -0.2074, -0.9116, -0.1766, -0.4610, 0.1602, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.9543, -0.0639, -0.2124, -0.2004, -0.0059, 0.0004, 0.0100, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0200, 2, 0.3275, 0.2854, -0.9055, -0.4652, -0.6006, -0.3719, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.1346, 0.0669, 0.8597, -0.4882, -0.0307, 0.5359, 1.3926, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0300, 3, 0.3264, 0.2812, -0.9079, -0.4824, -0.6695, -0.3540, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.1346, 0.0669, 0.8597, -0.4882, -0.0298, 0.5402, 1.3951, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0400, 4, 0.3865, -0.2144, -0.9100, -0.0191, -0.4785, 0.0727, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.9543, -0.0640, -0.2124, -0.2005, -0.0068, 0.0073, 0.0084, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0400, 4, 0.3324, 0.2805, -0.9015, -0.4252, -0.9571, -0.4925, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.1345, 0.0668, 0.8597, -0.4882, -0.0358, 0.5410, 1.3886, 0.0000, 0.0000, 0.0000, 0.0000
