SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, -0.0000, 0, 0.3956, -0.1982, -0.9078, 0.2116, -0.4058, 0.1449, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4908, 0.1226, -0.1887, -0.8417, -0.0039, 0.0010, 0.0091, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0000, 0, 0.3245, 0.2676, -0.9086, 0.0871, -0.0925, -0.0375, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.4473, -0.5614, 0.6486, -0.2530, -0.0288, 0.5632, 1.3802, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0100, 1, 0.3232, 0.2646, -0.9120, 0.1050, -0.1091, -0.0549, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.4473, -0.5614, 0.6486, -0.2531, -0.0271, 0.5659, 1.3838, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0100, 1, 0.3946, -0.1974, -0.9087, 0.2116, -0.3533, 0.0574, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4909, 0.1225, -0.1886, -0.8417, -0.0031, 0.0001, 0.0099, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0200, 2, 0.3958, -0.1979, -0.9072, 0.1597, -0.0738, 0.0623, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4909, 0.1224, -0.1886, -0.8417, -0.0044, 0.0006, 0.0083, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0200, 2, 0.3232, 0.2680, -0.9092, 0.0512, -0.0938, 0.0150, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.4473, -0.5614, 0.6486, -0.2531, -0.0271, 0.5625, 1.3810, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0300, 3, 0.3229, 0.2669, -0.9108, 0.1383, -0.0248, 0.0318, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.4473, -0.5614, 0.6486, -0.2531, -0.0268, 0.5636, 1.3825, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0300, 3, 0.3940, -0.1972, -0.9099, 0.1602, -0.0919, 0.0673, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4909, 0.1224, -0.1887, -0.8417, -0.0027, -0.0002, 0.0110, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0400, 4, 0.3952, -0.1993, -0.9105, -0.0323, 0.0656, -0.0027, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4909, 0.1224, -0.1887, -0.8417, -0.0039, 0.0019, 0.0116, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0400, 4, 0.3252, 0.2667, -0.9098, 0.0672, -0.0959, 0.1372, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.4473, -0.5614, 0.6486, -0.2531, -0.0291, 0.5638, 1.3815, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0500, 5, 0.3979, -0.1983, -0.9100, 0.0902, 0.1706, -0.1252, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4909, 0.1224, -0.1887, -0.8417, -0.0065, 0.0009, 0.0111, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0500, 5, 0.3251, 0.2643, -0.9126, 0.1746, -0.1268, 0.0148, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.4477, -0.5612, 0.6485, -0.2531, -0.0289, 0.5663, 1.3841, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0600, 6, 0.3958, -0.1992, -0.9089, -0.0148, -0.0219, -0.1602, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4909, 0.1225, -0.1887, -0.8417, -0.0044, 0.0018, 0.0101, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0700, 7, 0.3946, -0.2004, -0.9089, -0.1023, 0.0831, -0.2652, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4909, 0.1225, -0.1887, -0.8417, -0.0031, 0.0030, 0.0101, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0600, 6, 0.3216, 0.2671, -0.9104, 0.1038, -0.1281, 0.0500, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.4477, -0.5612, 0.6485, -0.2531, -0.0250, 0.5637, 1.3814, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0800, 8, 0.3983, -0.1972, -0.9080, -0.0498, 0.1181, -0.1427, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4909, 0.1225, -0.1887, -0.8417, -0.0068, -0.0002, 0.0092, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0700, 7, 0.3258, 0.2667, -0.9098, -0.0594, -0.0189, -0.0223, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.4477, -0.5612, 0.6485, -0.2531, -0.0292, 0.5641, 1.3808, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.0900, 9, 0.3953, -0.1969, -0.9097, -0.1548, -0.0394, -0.0552, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4909, 0.1225, -0.1887, -0.8417, -0.0038, -0.0004, 0.0109, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0800, 8, 0.3258, 0.2664, -0.9079, 0.1287, 0.0242, -0.0257, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.4477, -0.5612, 0.6485, -0.2531, -0.0292, 0.5644, 1.3788, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.0900, 9, 0.3247, 0.2675, -0.9113, 0.1468, -0.1653, 0.0625, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.4478, -0.5612, 0.6484, -0.2531, -0.0281, 0.5633, 1.3822, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.1000, 10, 0.3956, -0.1979, -0.9089, -0.1023, -0.0044, -0.0377, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4909, 0.1225, -0.1887, -0.8417, -0.0042, 0.0006, 0.0101, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.1100, 11, 0.3961, -0.1967, -0.9093, 0.0902, -0.0219, -0.0552, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4909, 0.1226, -0.1886, -0.8417, -0.0046, -0.0006, 0.0105, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1000, 10, 0.3247, 0.2674, -0.9104, 0.0585, 0.0064, -0.0253, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.4480, -0.5610, 0.6486, -0.2529, -0.0279, 0.5634, 1.3813, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1100, 11, 0.3235, 0.2664, -0.9103, -0.0647, -0.0642, 0.0278, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.4480, -0.5610, 0.6486, -0.2529, -0.0262, 0.5642, 1.3811, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.1200, 12, 0.3965, -0.1956, -0.9088, 0.0295, 0.0217, 0.0357, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4909, 0.1226, -0.1886, -0.8417, -0.0051, -0.0015, 0.0100, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1200, 12, 0.3236, 0.2668, -0.9082, 0.0408, -0.0806, 0.0450, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.4480, -0.5610, 0.6486, -0.2529, -0.0262, 0.5639, 1.3789, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.1300, 13, 0.3959, -0.1948, -0.9082, -0.1176, 0.0651, 0.1684, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4909, 0.1226, -0.1886, -0.8417, -0.0044, -0.0023, 0.0094, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1300, 13, 0.3239, 0.2678, -0.9105, 0.1808, -0.0282, 0.0617, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.4480, -0.5610, 0.6486, -0.2529, -0.0266, 0.5628, 1.3813, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.1400, 14, 0.3932, -0.2039, -0.9091, -0.0476, -0.0749, -0.0941, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4909, 0.1226, -0.1885, -0.8417, -0.0017, 0.0068, 0.0103, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.1500, 15, 0.3966, -0.1994, -0.9091, -0.1526, 0.1876, -0.1991, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4909, 0.1226, -0.1885, -0.8417, -0.0051, 0.0024, 0.0102, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1400, 14, 0.3229, 0.2668, -0.9102, 0.1092, 0.0385, 0.1140, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.4480, -0.5610, 0.6486, -0.2529, -0.0255, 0.5638, 1.3809, 0.0000, 0.0000, 0.0000, 0.0000
2, 0.1600, 16, 0.4029, -0.2055, -0.9084, -0.1701, 0.0301, -0.1116, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.4909, 0.1226, -0.1888, -0.8416, -0.0113, 0.0084, 0.0096, 0.0000, 0.0000, 0.0000, 0.0000
1, 0.1500, 15, 0.3251, 0.2676, -0.9097, 0.1265, 0.1249, 0.0786, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, -0.4481, -0.5608, 0.6487, -0.2528, -0.0276, 0.5631, 1.3803, 0.0000, 0.0000, 0.0000, 0.0000
