timeStamp,leftZPos,rightZPos,leftSynthVel,rightSynthVel,virtualSpeed,virtualSpeed2,virtualHeading,virtualXPos,virtualYPos,virtualDistanceTraveled,virtualXPos2,virtualYPos2,virtualDistanceTraveled2,LeftState,RightState,StateSum
0,0,0,0,0,0,0,-0.000126893,0,0,0,0,0,0,0,0,0
0.01,0,0,0,0,0,0,-0.000144184,0,0,0,0,0,0,0,0,0
0.02,0,0,0,0,0,0,0.000362353,0,0,0,0,0,0,0,0,0
0.03,0,0,0,0,0,0,0.000297292,0,0,0,0,0,0,0,0,0
0.04,0,0,0,0,0,0,0.000868557,0,0,0,0,0,0,0,0,0
0.05,0,0,0,0,0,0,0.000832326,0,0,0,0,0,0,0,0,0
0.06,0,0,0,0,0,0,0.000209428,0,0,0,0,0,0,0,0,0
0.07,0,0,0,0,0,0,0.000118656,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0.000825008,0,0,0,0,0,0,0,0,0
0.09,0,0,0,0,0,0,0.000969401,0,0,0,0,0,0,0,0,0
0.1,0,0,0,0,0,0,0.00014706,0,0,0,0,0,0,0,0,0
0.11,0,0,0,0,0,0,-0.000238272,0,0,0,0,0,0,0,0,0
0.12,0,0,0,0,0,0,-0.000850261,0,0,0,0,0,0,0,0,0
0.13,0,0,0,0,0,0,-0.00151565,0,0,0,0,0,0,0,0,0
0.14,0,0,0,0,0,0,-0.0011234,0,0,0,0,0,0,0,0,0
0.15,0,0,0,0,0,0,-0.000472385,0,0,0,0,0,0,0,0,0
0.16,0,0,0,0,0,0,-2.88E-05,0,0,0,0,0,0,0,0,0
0.17,0,0,0,0,0,0,-6.76E-05,0,0,0,0,0,0,0,0,0
0.18,0,0,0,0,0,0,0.000193936,0,0,0,0,0,0,0,0,0
0.19,0,0,0,0,0,0,0.000324148,0,0,0,0,0,0,0,0,0
0.2,0,0,0,0,0,0,0.000146062,0,0,0,0,0,0,0,0,0
0.21,0,0,0,0,0,0,0.00010798,0,0,0,0,0,0,0,0,0
0.22,0,0,0,0,0,0,0.00016917,0,0,0,0,0,0,0,0,0
0.23,0,0,0,0,0,0,0.000785611,0,0,0,0,0,0,0,0,0
0.24,0,0,0,0,0,0,0.000537642,0,0,0,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0.000512713,0,0,0,0,0,0,0,0,0
0.26,0,0,0,0,0,0,0.000208204,0,0,0,0,0,0,0,0,0
0.27,0,0,0,0,0,0,0.000459866,0,0,0,0,0,0,0,0,0
0.28,0,0,0,0,0,0,0.000236057,0,0,0,0,0,0,0,0,0
0.29,0,0,0,0,0,0,-2.47E-05,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0,0,0,-0.000166333,0,0,0,0,0,0,0,0,0
0.31,0,0,0,0,0,0,-0.000105179,0,0,0,0,0,0,0,0,0
0.32,0,0,0,0,0,0,-0.000625813,0,0,0,0,0,0,0,0,0
0.33,0,0,0,0,0,0,-0.000252146,0,0,0,0,0,0,0,0,0
0.34,0,0,0,0,0,0,-0.000235217,0,0,0,0,0,0,0,0,0
0.35,0,0,0,0,0,0,0.000184089,0,0,0,0,0,0,0,0,0
0.36,0,0,0,0,0,0,0.000235373,0,0,0,0,0,0,0,0,0
0.37,0,0,0,0,0,0,-0.000348144,0,0,0,0,0,0,0,0,0
0.38,0,0,0,0,0,0,-0.000491607,0,0,0,0,0,0,0,0,0
0.39,0,0,0,0,0,0,1.71E-05,0,0,0,0,0,0,0,0,0
0.4,0,0,0,0,0,0,0.000540669,0,0,0,0,0,0,0,0,0
0.41,0,0,0,0,0,0,0.000242059,0,0,0,0,0,0,0,0,0
0.42,0,0,0,0,0,0,-0.000260672,0,0,0,0,0,0,0,0,0
0.43,0,0,0,0,0,0,0.000375537,0,0,0,0,0,0,0,0,0
0.44,0,0,0,0,0,0,-0.00019618,0,0,0,0,0,0,0,0,0
0.45,0,0,0,0,0,0,0.000466083,0,0,0,0,0,0,0,0,0
0.46,0,0,0,0,0,0,0.000286601,0,0,0,0,0,0,0,0,0
0.47,0,0,0,0,0,0,0.000245198,0,0,0,0,0,0,0,0,0
0.48,0,0,0,0,0,0,2.01E-05,0,0,0,0,0,0,0,0,0
0.49,0,0,0,0,0,0,-2.70E-05,0,0,0,0,0,0,0,0,0
0.5,0,0,0,0,0,0,-9.29E-05,0,0,0,0,0,0,0,0,0
0.51,0,0,0,0,0,0,-0.000388055,0,0,0,0,0,0,0,0,0
0.52,0,0,0,0,0,0,-0.00114281,0,0,0,0,0,0,0,0,0
0.53,0,0,0,0,0,0,-0.000967185,0,0,0,0,0,0,0,0,0
0.54,0,0,0,0,0,0,-0.00145258,0,0,0,0,0,0,0,0,0
0.55,0,0,0,0,0,0,-0.000896037,0,0,0,0,0,0,0,0,0
0.56,0,0,0,0,0,0,-0.000822707,0,0,0,0,0,0,0,0,0
0.57,0,0,0,0,0,0,-0.000242266,0,0,0,0,0,0,0,0,0
0.58,0,0,0,0,0,0,-0.000679739,0,0,0,0,0,0,0,0,0
0.59,0,0,0,0,0,0,-0.000509755,0,0,0,0,0,0,0,0,0
0.6,0,0,0,0,0,0,-0.000446508,0,0,0,0,0,0,0,0,0
0.61,0,0,0,0,0,0,-0.00108285,0,0,0,0,0,0,0,0,0
0.62,0,0,0,0,0,0,-0.00142688,0,0,0,0,0,0,0,0,0
0.63,0,0,0,0,0,0,-0.000658372,0,0,0,0,0,0,0,0,0
0.64,0,0,0,0,0,0,-0.000736472,0,0,0,0,0,0,0,0,0
0.65,0,0,0,0,0,0,-0.00149596,0,0,0,0,0,0,0,0,0
0.66,0,0,0,0,0,0,-0.0014312,0,0,0,0,0,0,0,0,0
0.67,0,0,0,0,0,0,-0.000728352,0,0,0,0,0,0,0,0,0
0.68,0,0,0,0,0,0,-5.42E-05,0,0,0,0,0,0,0,0,0
0.69,0,0,0,0,0,0,-0.000314575,0,0,0,0,0,0,0,0,0
0.7,0,0,0,0,0,0,-0.000287824,0,0,0,0,0,0,0,0,0
0.71,0,0,0,0,0,0,-0.000105187,0,0,0,0,0,0,0,0,0
0.72,0,0,0,0,0,0,-0.000946237,0,0,0,0,0,0,0,0,0
0.73,0,0,0,0,0,0,-0.00181065,0,0,0,0,0,0,0,0,0
0.74,0,0,0,0,0,0,-0.00196792,0,0,0,0,0,0,0,0,0
0.75,0,0,0,0,0,0,-0.00278147,0,0,0,0,0,0,0,0,0
0.76,0,0,0,0,0,0,-0.0023757,0,0,0,0,0,0,0,0,0
0.77,0,0,0,0,0,0,-0.00201528,0,0,0,0,0,0,0,0,0
0.78,0,0,0,0,0,0,-0.00213415,0,0,0,0,0,0,0,0,0
0.79,0,0,0,0,0,0,-0.00196485,0,0,0,0,0,0,0,0,0
0.8,0,0,0,0,0,0,-0.00250895,0,0,0,0,0,0,0,0,0
0.81,0,0,0,0,0,0,-0.00314775,0,0,0,0,0,0,0,0,0
0.82,0,0,0,0,0,0,-0.00313847,0,0,0,0,0,0,0,0,0
0.83,0,0,0,0,0,0,-0.00393498,0,0,0,0,0,0,0,0,0
0.84,0,0,0,0,0,0,-0.00387945,0,0,0,0,0,0,0,0,0
0.85,0,0,0,0,0,0,-0.00327591,0,0,0,0,0,0,0,0,0
0.86,0,0,0,0,0,0,-0.00269792,0,0,0,0,0,0,0,0,0
0.87,0,0,0,0,0,0,-0.00211394,0,0,0,0,0,0,0,0,0
0.88,0,0,0,0,0,0,-0.00163561,0,0,0,0,0,0,0,0,0
0.89,0,0,0,0,0,0,-0.00126557,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,-0.00161001,0,0,0,0,0,0,0,0,0
0.91,0,3.29E-05,0,0.000854206,5.84E-05,0.000197124,-0.00254331,1.49E-09,5.84E-07,5.84E-07,5.01E-09,1.97E-06,1.97E-06,0,1,1
0.92,0,0.000133534,0,0.00347188,0.000338178,0.000801203,-0.0036114,1.37E-08,3.97E-06,3.97E-06,3.39E-08,9.98E-06,9.98E-06,0,1,1
0.93,0,0.000306947,0,0.00798063,0.00102864,0.00184168,-0.00493155,6.44E-08,1.43E-05,1.43E-05,1.25E-07,2.84E-05,2.84E-05,0,1,1
0.94,0,0.000573602,0,0.0149137,0.00231251,0.00344161,-0.00624857,2.09E-07,3.74E-05,3.74E-05,3.40E-07,6.28E-05,6.28E-05,0,1,1
0.95,0,0.000986822,0,0.0256574,0.00445375,0.00592093,-0.0079584,5.63E-07,8.19E-05,8.19E-05,8.11E-07,0.000122023,0.000122026,0,1,1
0.96,0,0.00160908,0,0.041836,0.00784998,0.00965445,-0.0103527,1.38E-06,0.000160408,0.000160415,1.81E-06,0.000218562,0.00021857,0,1,1
0.97,0,0.00247821,0,0.0644334,0.0129684,0.0148692,-0.0136044,3.14E-06,0.00029008,0.000290098,3.83E-06,0.000367241,0.000367262,0,1,1
0.98,0,0.00366258,0,0.0952271,0.0203372,0.0219755,-0.0172168,6.64E-06,0.000493422,0.00049347,7.62E-06,0.000586963,0.000587017,0,1,1
0.99,0,0.00521546,0,0.135602,0.0305563,0.0312928,-0.0225922,1.35E-05,0.000798907,0.000799033,1.47E-05,0.000899811,0.000899945,0,1,1
1,0,0.00711708,0,0.185044,0.0441212,0.0427025,-0.0306856,2.71E-05,0.00123991,0.00124024,2.78E-05,0.00132663,0.00132697,0,1,1
1.01,0,0.00941021,0,0.244665,0.0614327,0.0564613,-0.0389532,5.10E-05,0.00185377,0.00185457,4.98E-05,0.00189082,0.00189158,0,1,1
1.02,0,0.0124628,0,0.324033,0.0835122,0.0747768,-0.0468971,9.02E-05,0.00268798,0.00268969,8.48E-05,0.00263776,0.00263935,0,1,1
1.03,0,0.0168293,0,0.437562,0.112741,0.100976,-0.0520238,0.000148781,0.00381386,0.00381711,0.000137338,0.00364616,0.00364911,0,1,1
1.04,0,0.0225129,0,0.585336,0.151841,0.135077,-0.0560361,0.000233822,0.00532989,0.00533552,0.000212991,0.00499481,0.00499988,0,1,1
1.05,0,0.0289575,0,0.752894,0.201806,0.173745,-0.061582,0.00035802,0.00734413,0.00735358,0.000319919,0.00672897,0.00673733,0,1,1
1.06,0,0.0357222,0,0.928777,0.261587,0.214333,-0.0691803,0.000538843,0.00995374,0.00996945,0.000468077,0.00886717,0.00888066,0,1,1
1.07,0,0.0427019,0,1.11025,0.329451,0.256211,-0.0786266,0.000797612,0.0132381,0.013264,0.00066932,0.0114214,0.0114428,0,1,1
1.08,0,0.0499488,0,1.29867,0.404044,0.299693,-0.089333,0.00115808,0.0172624,0.0173044,0.000936689,0.0144064,0.0144397,0,1,1
1.09,0,0.0574557,0,1.49385,0.484464,0.344734,-0.100264,0.00164301,0.0220827,0.022149,0.00128176,0.0178364,0.0178871,0,1,1
1.1,0,0.0650952,0,1.69248,0.569815,0.390571,-0.110825,0.00227322,0.0277459,0.0278472,0.00171372,0.0217181,0.0217928,0,1,1
1.11,0,0.0726954,0,1.89008,0.658914,0.436172,-0.122214,0.0030765,0.0342859,0.0344363,0.00224546,0.0260473,0.0261545,0,2,2
1.12,0,0.0801259,0,2.08327,0.750365,0.480756,-0.13275,0.00406969,0.0417235,0.04194,0.00288179,0.0308126,0.030962,0,2,2
1.13,0,0.0873128,0,2.27013,0.84279,0.523877,-0.142241,0.00526444,0.0500663,0.0503679,0.00362445,0.0359984,0.0362008,0,2,2
1.14,0,0.0941853,0,2.44882,0.934931,0.565112,-0.150418,0.00666545,0.0593101,0.0597172,0.00447128,0.0415858,0.0418519,0,2,2
1.15,0,0.100634,0,2.61649,1.02555,0.603805,-0.157212,0.00827111,0.0694391,0.0699727,0.00541663,0.0475493,0.04789,0,2,2
1.16,0,0.106532,0,2.76982,1.11334,0.639189,-0.161927,0.010066,0.0804269,0.0811061,0.00644713,0.0538576,0.0542819,0,2,2
1.17,0,0.111772,0,2.90607,1.19692,0.670632,-0.165557,0.0120386,0.0922324,0.0930753,0.00755234,0.0604722,0.0609882,0,2,2
1.18,0,0.116293,0,3.02361,1.27499,0.697755,-0.168128,0.0141721,0.104803,0.105825,0.00871994,0.0673514,0.0679657,0,2,2
1.19,0,0.120065,0,3.12168,1.34645,0.720388,-0.169567,0.0164443,0.118074,0.11929,0.00993564,0.074452,0.0751696,0,2,2
1.2,0,0.123079,0,3.20005,1.41044,0.738474,-0.170518,0.0188377,0.131974,0.133394,0.0111888,0.0817296,0.0825544,0,2,2
1.21,0,0.125343,0,3.25892,1.46631,0.752058,-0.171842,0.0213451,0.146421,0.148057,0.0124748,0.0891394,0.0900749,0,2,2
1.22,0,0.126876,0,3.29878,1.51365,0.761257,-0.172119,0.0239375,0.161334,0.163194,0.0137786,0.0966395,0.0976875,0,2,2
1.23,0,0.127701,0,3.32024,1.55223,0.766209,-0.172719,0.0266052,0.176625,0.178716,0.0150954,0.104188,0.10535,0,2,2
1.24,0,0.127841,0,3.32386,1.58198,0.924151,-0.172423,0.0293194,0.19221,0.194536,0.016681,0.113292,0.114591,0,3,3
1.25,0,0.12731,0,3.31006,1.6029,0.924151,-0.172024,0.0320632,0.208003,0.210565,0.0182629,0.122397,0.123833,0,3,3
1.26,0,0.126112,0,3.2789,1.61503,0.924151,-0.171494,0.0348193,0.223916,0.226715,0.01984,0.131503,0.133074,0,3,3
1.27,0,0.12425,0,3.23051,1.6184,0.924151,-0.170744,0.0375692,0.239865,0.242899,0.0214103,0.14061,0.142316,0,3,3
1.28,0,0.121754,0,3.1656,1.6131,0.924151,-0.169993,0.0402982,0.255763,0.25903,0.0229737,0.149719,0.151557,0,3,3
1.29,0,0.118668,0,3.08537,1.59933,0.924151,-0.168804,0.0429851,0.271529,0.275023,0.0245263,0.158829,0.160799,0,3,3
1.3,0,0.115044,0,2.99114,1.5774,0.924151,-0.166898,0.0456055,0.287084,0.290797,0.0260616,0.167942,0.17004,0,3,3
1.31,0,0.11093,0,2.88419,1.54771,0.924151,-0.164726,0.0481435,0.302352,0.306274,0.027577,0.177058,0.179282,0,3,3
1.32,0,0.106384,0,2.76598,1.51075,0.924151,-0.161536,0.0505733,0.317262,0.321382,0.0290633,0.186179,0.188523,0,3,3
1.33,0,0.101483,0,2.63856,1.4671,0.924151,-0.157665,0.0528768,0.331751,0.336053,0.0305144,0.195306,0.197765,0,3,3
1.34,0,0.0963255,0,2.50446,1.41751,0.924151,-0.152947,0.0550364,0.345761,0.350228,0.0319223,0.20444,0.207006,0,3,3
1.35,0,0.0910052,0,2.36614,1.36286,0.924151,-0.147281,0.0570364,0.359242,0.363857,0.0332785,0.213581,0.216248,0,3,3
1.36,0,0.085578,0,2.22503,1.30405,0.924151,-0.140467,0.0588622,0.372154,0.376897,0.0345724,0.222732,0.225489,0,3,3
1.37,0,0.0800508,0,2.08132,1.24185,0.924151,-0.133826,0.0605191,0.384461,0.389315,0.0358055,0.231891,0.234731,0,3,3
1.38,0,0.0744266,0,1.93509,1.17683,0.924151,-0.127514,0.0620157,0.396134,0.401084,0.0369807,0.241057,0.243972,0,3,3
1.39,0,0.0687643,0,1.78787,1.10954,0.924151,-0.121197,0.0633571,0.407148,0.412179,0.038098,0.250231,0.253214,0,4,4
1.4,0,0.0631845,0,1.71533,1.04562,0.924151,-0.115365,0.0645607,0.417535,0.422635,0.0391618,0.259411,0.262455,0,4,4
1.41,0,0.0578207,0,1.64561,0.989456,0.924151,-0.109023,0.0656373,0.427371,0.43253,0.0401673,0.268598,0.271697,0,4,4
1.42,0,0.0527413,0,1.57957,0.939369,0.924151,-0.10236,0.0665972,0.436715,0.441924,0.0411116,0.277791,0.280938,0,4,4
1.43,0,0.0479069,0,1.51673,0.894168,0.924151,-0.0961522,0.0674556,0.445616,0.450865,0.0419988,0.28699,0.29018,0,4,4
1.44,0,0.043235,0,1.45599,0.852879,0.924151,-0.0913868,0.068234,0.454109,0.459394,0.0428422,0.296193,0.299421,0,4,4
1.45,0,0.038695,0,1.39697,0.814694,0.924151,-0.0868227,0.0689404,0.462225,0.467541,0.0436436,0.305399,0.308663,0,4,4
1.46,0,0.0343198,0,1.34009,0.779028,0.924151,-0.0835942,0.0695909,0.469988,0.475331,0.0444152,0.314609,0.317904,0,4,4
1.47,0,0.0301583,0,1.28599,0.745528,0.924151,-0.081011,0.0701942,0.477419,0.482787,0.0451631,0.32382,0.327146,0,4,4
1.48,0,0.02624,0,1.23506,0.714007,0.924151,-0.0787809,0.0707561,0.484537,0.489927,0.0458904,0.333033,0.336387,0,4,4
1.49,0,0.0225669,0,1.18731,0.68436,0.924151,-0.0776068,0.0712867,0.49136,0.49677,0.0466069,0.342246,0.345629,0,4,4
1.5,0,0.0191769,0,1.14324,0.656543,0.924151,-0.0764828,0.0717883,0.497906,0.503336,0.047313,0.351461,0.35487,0,4,4
1.51,0,0.0167459,0,1.11163,0.631159,0.924151,-0.0733274,0.0722507,0.504201,0.509647,0.04799,0.360677,0.364112,0,4,4
1.52,0,0.0158497,0,1.09998,0.609759,0.924151,-0.0677908,0.0726638,0.510284,0.515745,0.048616,0.369898,0.373354,0,4,4
1.53,0,0.0158396,0,1.09985,0.593406,0.924151,-0.0643354,0.0730453,0.516206,0.521679,0.0492102,0.37912,0.382595,0,4,4
1.54,0,0.0162142,0,1.10472,0.581849,0.924151,-0.063194,0.0734127,0.522013,0.527497,0.0497938,0.388343,0.391837,0,4,4
1.55,0,0.016775,0,1.11201,0.574284,0.924151,-0.0638518,0.0737792,0.527744,0.53324,0.0503835,0.397566,0.401078,0,4,4
1.56,0,0.0171619,0,1.11704,0.569629,0.924151,-0.0643548,0.0741455,0.533429,0.538937,0.0509778,0.406788,0.41032,0,4,4
1.57,0,0.0175151,0,1.12163,0.566905,0.924151,-0.0646607,0.0745118,0.539086,0.544606,0.051575,0.41601,0.419561,0,4,4
1.58,0,0.0179658,0,1.12749,0.565641,0.924151,-0.0651383,0.07488,0.54473,0.550262,0.0521765,0.425232,0.428803,0,4,4
1.59,0,0.0184136,0,1.13331,0.565521,0.924151,-0.0659229,0.0752525,0.550373,0.555917,0.0527853,0.434454,0.438044,0,4,4
1.6,0,0.01885,0,1.13899,0.566219,0.924151,-0.0660016,0.075626,0.556023,0.56158,0.0533948,0.443675,0.447286,0,4,4
1.61,0,0.0192845,0,1.14463,0.5675,0.924151,-0.0671032,0.0760065,0.561685,0.567255,0.0540145,0.452896,0.456527,0,4,4
1.62,0,0.0197352,0,1.15049,0.569218,0.924151,-0.068338,0.0763952,0.567364,0.572947,0.0546455,0.462116,0.465769,0,4,4
1.63,0,0.0202312,0,1.15694,0.571308,0.924151,-0.0689052,0.0767885,0.573064,0.57866,0.0552818,0.471335,0.47501,0,4,4
1.64,0,0.0207811,0,1.16409,0.573755,0.924151,-0.0689478,0.0771838,0.578788,0.584397,0.0559185,0.480555,0.484252,0,4,4
1.65,0,0.021374,0,1.1718,0.576549,0.924151,-0.0686427,0.0775792,0.58454,0.590163,0.0565524,0.489775,0.493493,0,4,4
1.66,0,0.0219893,0,1.1798,0.579653,0.924151,-0.0671792,0.0779684,0.590323,0.595959,0.0571727,0.498995,0.502735,1,4,5
1.67,3.88E-05,0.0226111,0.00100877,1.18788,0.583076,0.924151,-0.0644592,0.0783439,0.596142,0.60179,0.057768,0.508218,0.511976,1,4,5
1.68,0.000267168,0.0232364,0.00694637,1.19601,0.587147,0.924151,-0.0603261,0.0786979,0.602002,0.607662,0.0583252,0.517442,0.521218,1,4,5
1.69,0.000936638,0,0.0243526,0,0.58857,0.924151,-0.0553151,0.0790233,0.607879,0.613547,0.0588361,0.52667,0.530459,1,0,1
1.7,0.00230908,0,0.0600362,0,0.587108,0.924151,-0.0501072,0.0793174,0.613743,0.619418,0.059299,0.5359,0.539701,1,0,1
1.71,0.00473304,0,0.123059,0,0.586046,0.924151,-0.042408,0.0795658,0.619598,0.625279,0.0596908,0.545133,0.548942,1,0,1
1.72,0.00886974,0,0.230613,0,0.585274,0.924151,-0.0348151,0.0797696,0.625447,0.631132,0.0600125,0.554369,0.558184,1,0,1
1.73,0.0151159,0,0.393012,0,0.584713,0.924151,-0.0310567,0.0799511,0.631292,0.636979,0.0602994,0.563606,0.567425,1,0,1
1.74,0.0228561,0,0.594259,0,0.584306,0.924151,-0.027753,0.0801133,0.637132,0.642822,0.0605559,0.572844,0.576667,1,0,1
1.75,0.0310711,0,0.807848,0,0.58401,0.924151,-0.0229835,0.0802475,0.642971,0.648662,0.0607683,0.582083,0.585908,1,0,1
1.76,0.0393226,0,1.02239,0,0.583795,0.924151,-0.0157383,0.0803394,0.648808,0.6545,0.0609137,0.591323,0.59515,1,0,1
1.77,0.0477931,0,1.24262,0,0.588846,0.924151,-0.00813038,0.0803872,0.654696,0.660388,0.0609888,0.600565,0.604392,1,0,1
1.78,0.056733,0,1.47506,0,0.613614,0.924151,-0.000524992,0.0803905,0.660833,0.666525,0.0609937,0.609806,0.613633,1,0,1
1.79,0.0660872,0,1.71827,0,0.664126,0.924151,0.00756351,0.0803402,0.667474,0.673166,0.0609238,0.619047,0.622875,1,0,1
1.8,0.0755793,0,1.96506,0,0.734324,0.924151,0.0153743,0.0802273,0.674816,0.680509,0.0607817,0.628288,0.632116,2,0,2
1.81,0.0849718,0,2.20927,0,0.818893,0.924151,0.0221262,0.0800462,0.683003,0.688698,0.0605773,0.637527,0.641358,2,0,2
1.82,0.0941436,0,2.44773,0,0.913334,0.924151,0.0277163,0.079793,0.692133,0.697831,0.0603212,0.646765,0.650599,2,0,2
1.83,0.102997,0,2.67791,0,1.01399,0.924151,0.0319304,0.0794693,0.702268,0.707971,0.0600261,0.656002,0.659841,2,0,2
1.84,0.11139,0,2.89614,0,1.11777,0.924151,0.0348278,0.0790801,0.713438,0.719149,0.0597043,0.665238,0.669082,2,0,2
1.85,0.119178,0,3.09863,0,1.22194,0.924151,0.0369557,0.0786286,0.725649,0.731368,0.0593629,0.674473,0.678324,2,0,2
1.86,0.126273,0,3.28309,0,1.32407,0.924151,0.038335,0.0781212,0.73888,0.744609,0.0590087,0.683708,0.687565,2,0,2
1.87,0.132651,0,3.44892,0,1.42222,0.924151,0.0391503,0.0775645,0.753092,0.758831,0.058647,0.692942,0.696807,2,0,2
1.88,0.138307,0,3.59599,0,1.51493,0.924151,0.0398031,0.0769617,0.768229,0.77398,0.0582792,0.702176,0.706048,2,0,2
1.89,0.143218,0,3.72367,0,1.60106,0.924151,0.0400718,0.0763203,0.784227,0.789991,0.057909,0.71141,0.71529,2,0,2
1.9,0.147335,0,3.83072,0,1.67969,0.924151,0.0398741,0.0756507,0.80101,0.806788,0.0575406,0.720644,0.724531,2,0,2
1.91,0.150606,0,3.91575,0,1.74995,0.924151,0.0394612,0.0749603,0.818496,0.824288,0.057176,0.729879,0.733773,2,0,2
1.92,0.152978,0,3.97742,0,1.81102,0.924151,0.0379397,0.0742734,0.836593,0.842398,0.0568255,0.739114,0.743014,2,0,2
1.93,0.154402,0,4.01446,0,1.86215,0.924151,0.0366139,0.0735917,0.855202,0.861019,0.0564872,0.748349,0.752256,2,0,2
1.94,0.154855,0,4.02624,0,1.90263,1.19119,0.0344807,0.0729358,0.874217,0.880046,0.0560765,0.760254,0.764168,3,0,3
1.95,0.154348,0,4.01304,0,1.93194,1.19119,0.0314271,0.0723288,0.893527,0.899365,0.0557022,0.77216,0.77608,3,0,3
1.96,0.152909,0,3.97563,0,1.94978,1.19119,0.0283257,0.0717766,0.913017,0.918863,0.0553649,0.784067,0.787992,3,0,3
1.97,0.15058,0,3.91508,0,1.95604,1.19119,0.0247976,0.0712916,0.932572,0.938423,0.0550695,0.795975,0.799904,3,0,3
1.98,0.14742,0,3.83293,0,1.95083,1.19119,0.0217336,0.0708676,0.952075,0.957931,0.0548107,0.807884,0.811816,3,0,3
1.99,0.143494,0,3.73084,0,1.93446,1.19119,0.0176229,0.0705267,0.971417,0.977276,0.0546007,0.819794,0.823727,3,0,3
2,0.138868,0,3.61058,0,1.90736,1.19119,0.0138485,0.0702626,0.990489,0.99635,0.0544358,0.831705,0.835639,3,0,3
2.01,0.133618,0,3.47407,0,1.87011,1.19119,0.0100546,0.0700746,1.00919,1.01505,0.054316,0.843617,0.847551,3,0,3
2.02,0.127808,0,3.32302,0,1.82339,1.19119,0.00581328,0.0699686,1.02742,1.03328,0.0542468,0.855528,0.859463,3,0,3
2.03,0.121506,0,3.15915,0,1.76792,1.19119,0.00215819,0.0699304,1.0451,1.05096,0.0542211,0.86744,0.871375,3,0,3
2.04,0.11478,0,2.98427,0,1.70446,1.19119,-0.00142283,0.0699547,1.06215,1.06801,0.054238,0.879352,0.883287,3,0,3
2.05,0.107685,0,2.79982,0,1.63379,1.19119,-0.0050874,0.0700378,1.07848,1.08435,0.0542986,0.891264,0.895199,3,0,3
2.06,0.100289,0,2.60751,0,1.55669,1.19119,-0.00906074,0.0701788,1.09405,1.09991,0.0544065,0.903175,0.907111,3,0,3
2.07,0.0926961,0,2.4101,0,1.47402,1.19119,-0.0137059,0.0703808,1.10879,1.11465,0.0545698,0.915086,0.919023,3,0,3
2.08,0.0850461,0,2.2112,0,1.38687,1.19119,-0.0184253,0.0706364,1.12266,1.12852,0.0547893,0.926996,0.930935,4,0,4
2.09,0.0774875,0,2.11294,0,1.30324,1.19119,-0.0242138,0.0709519,1.13568,1.14155,0.0550777,0.938905,0.942847,4,0,4
2.1,0.0701306,0,2.0173,0,1.22922,1.19119,-0.0307636,0.07133,1.14797,1.15385,0.0554441,0.950811,0.954759,4,0,4
2.11,0.0630078,0,1.9247,0,1.16257,1.19119,-0.037811,0.0717695,1.15959,1.16547,0.0558944,0.962714,0.966671,4,0,4
2.12,0.056042,0,1.83415,0,1.10163,1.19119,-0.0433669,0.0722471,1.17059,1.17649,0.0564108,0.974615,0.978583,4,0,4
2.13,0.0490633,0,1.74342,0,1.04496,1.19119,-0.0479258,0.0727477,1.18103,1.18694,0.0569815,0.986513,0.990494,4,0,4
2.14,0.0419984,0,1.65158,0,0.991304,1.19119,-0.0503577,0.0732467,1.19093,1.19685,0.0575811,0.99841,1.00241,4,0,4
2.15,0.0349318,0,1.55971,0,0.939762,1.19119,-0.0506883,0.0737228,1.20032,1.20625,0.0581846,1.01031,1.01432,4,0,4
2.16,0.0279142,0,1.46848,0,0.889798,1.19119,-0.0505597,0.0741725,1.2092,1.21515,0.0587866,1.0222,1.02623,4,0,4
2.17,0.0209577,0,1.37805,0,0.841078,1.19119,-0.050156,0.0745942,1.2176,1.22356,0.0593838,1.0341,1.03814,4,0,4
2.18,0.014248,0,1.29082,0,0.793535,1.19119,-0.0505124,0.0749948,1.22553,1.23149,0.0599853,1.046,1.05005,4,0,4
2.19,0.00822403,0,1.21251,0,0.747676,1.19119,-0.0529513,0.0753905,1.233,1.23897,0.0606157,1.05789,1.06197,4,0,4
2.2,0.00432899,0,1.16188,0,0.705854,1.19119,-0.0543404,0.0757739,1.24004,1.24603,0.0612627,1.06979,1.07388,4,0,4
2.21,0.00325237,0,1.14788,0,0.67232,1.19119,-0.0605367,0.0761807,1.24675,1.25275,0.0619834,1.08168,1.08579,4,0,4
2.22,0.00344842,0,1.15043,0,0.647956,1.19119,-0.0665346,0.0766115,1.25322,1.25923,0.0627753,1.09356,1.0977,4,0,4
2.23,0.00383413,0,1.15544,0,0.630254,1.19119,-0.0694195,0.0770486,1.25951,1.26553,0.0636016,1.10545,1.10961,4,0,4
2.24,0.00407644,0,1.15859,0,0.617393,1.19119,-0.0693918,0.0774767,1.26567,1.27171,0.0644275,1.11733,1.12153,4,0,4
2.25,0.00408947,0,1.15876,0,0.60805,1.19119,-0.0682415,0.0778913,1.27173,1.27779,0.0652398,1.12921,1.13344,4,0,4
2.26,0.00415754,0,1.15965,0,0.601261,1.19119,-0.0675401,0.0782971,1.27773,1.2838,0.0660437,1.1411,1.14535,4,0,4
