timeStamp,leftZPos,rightZPos,leftSynthVel,rightSynthVel,virtualSpeed,virtualSpeed2,virtualHeading,virtualXPos,virtualYPos,virtualDistanceTraveled,virtualXPos2,virtualYPos2,virtualDistanceTraveled2,LeftState,RightState,StateSum,
0,0,0,0,0,0,0,0.000425399,0,0,0,0,0,0,0,0,0,
0.01,0,0,0,0,0,0,0.000275394,0,0,0,0,0,0,0,0,0,
0.02,0,0,0,0,0,0,-0.000231123,0,0,0,0,0,0,0,0,0,
0.03,0,0,0,0,0,0,-0.00022575,0,0,0,0,0,0,0,0,0,
0.04,0,0,0,0,0,0,0.000329046,0,0,0,0,0,0,0,0,0,
0.05,0,0,0,0,0,0,0.000816188,0,0,0,0,0,0,0,0,0,
0.06,0,0,0,0,0,0,0.000135253,0,0,0,0,0,0,0,0,0,
0.07,0,0,0,0,0,0,-0.000302077,0,0,0,0,0,0,0,0,0,
0.08,0,0,0,0,0,0,-0.000937232,0,0,0,0,0,0,0,0,0,
0.09,0,0,0,0,0,0,-0.00105373,0,0,0,0,0,0,0,0,0,
0.1,0,0,0,0,0,0,-0.000844935,0,0,0,0,0,0,0,0,0,
0.11,0,0,0,0,0,0,-0.000658767,0,0,0,0,0,0,0,0,0,
0.12,0,0,0,0,0,0,-0.000302367,0,0,0,0,0,0,0,0,0,
0.13,0,0,0,0,0,0,-0.000226008,0,0,0,0,0,0,0,0,0,
0.14,0,0,0,0,0,0,-7.37903e-05,0,0,0,0,0,0,0,0,0,
0.15,0,0,0,0,0,0,-6.75221e-09,0,0,0,0,0,0,0,0,0,
0.16,0,0,0,0,0,0,4.95638e-06,0,0,0,0,0,0,0,0,0,
0.17,0,0,0,0,0,0,-0.000686983,0,0,0,0,0,0,0,0,0,
0.18,0,0,0,0,0,0,-0.00138762,0,0,0,0,0,0,0,0,0,
0.19,0,0,0,0,0,0,-0.00206747,0,0,0,0,0,0,0,0,0,
0.2,0,0,0,0,0,0,-0.00199431,0,0,0,0,0,0,0,0,0,
0.21,0,0,0,0,0,0,-0.00180411,0,0,0,0,0,0,0,0,0,
0.22,0,0,0,0,0,0,-0.0010303,0,0,0,0,0,0,0,0,0,
0.23,0,0,0,0,0,0,-0.000268584,0,0,0,0,0,0,0,0,0,
0.24,0,0,0,0,0,0,0.000481613,0,0,0,0,0,0,0,0,0,
0.25,0,0,0,0,0,0,0.000572826,0,0,0,0,0,0,0,0,0,
0.26,0,0,0,0,0,0,0.000732593,0,0,0,0,0,0,0,0,0,
0.27,0,0,0,0,0,0,3.29027e-05,0,0,0,0,0,0,0,0,0,
0.28,0,0,0,0,0,0,-0.000133873,0,0,0,0,0,0,0,0,0,
0.29,0,0,0,0,0,0,-0.000895064,0,0,0,0,0,0,0,0,0,
0.3,0,0,0,0,0,0,-0.00159075,0,0,0,0,0,0,0,0,0,
0.31,0,0,0,0,0,0,-0.00197932,0,0,0,0,0,0,0,0,0,
0.32,0,0,0,0,0,0,-0.00179521,0,0,0,0,0,0,0,0,0,
0.33,0,0,0,0,0,0,-0.00145456,0,0,0,0,0,0,0,0,0,
0.34,0,0,0,0,0,0,-0.00095284,0,0,0,0,0,0,0,0,0,
0.35,0,0,0,0,0,0,-0.000151842,0,0,0,0,0,0,0,0,0,
0.36,0,0,0,0,0,0,9.72272e-05,0,0,0,0,0,0,0,0,0,
0.37,0,0,0,0,0,0,0.000540818,0,0,0,0,0,0,0,0,0,
0.38,0,0,0,0,0,0,0.000367683,0,0,0,0,0,0,0,0,0,
0.39,0,0,0,0,0,0,0.000189559,0,0,0,0,0,0,0,0,0,
0.4,0,0,0,0,0,0,-6.4192e-05,0,0,0,0,0,0,0,0,0,
0.41,0,0,0,0,0,0,2.6507e-05,0,0,0,0,0,0,0,0,0,
0.42,0,0,0,0,0,0,-0.000408241,0,0,0,0,0,0,0,0,0,
0.43,0,0,0,0,0,0,9.79673e-05,0,0,0,0,0,0,0,0,0,
0.44,0,0,0,0,0,0,0.000619197,0,0,0,0,0,0,0,0,0,
0.45,0,0,0,0,0,0,0.000276215,0,0,0,0,0,0,0,0,0,
0.46,0,0,0,0,0,0,-5.91525e-05,0,0,0,0,0,0,0,0,0,
0.47,0,0,0,0,0,0,0.000430163,0,0,0,0,0,0,0,0,0,
0.48,0,0,0,0,0,0,0.000832857,0,0,0,0,0,0,0,0,0,
0.49,0,0,0,0,0,0,0.000931898,0,0,0,0,0,0,0,0,0,
0.5,0,0,0,0,0,0,0.00128651,0,0,0,0,0,0,0,0,0,
0.51,0,0,0,0,0,0,0.00198714,0,0,0,0,0,0,0,0,0,
0.52,0,0,0,0,0,0,0.0014166,0,0,0,0,0,0,0,0,0,
0.53,0,0,0,0,0,0,0.00135367,0,0,0,0,0,0,0,0,0,
0.54,0,0,0,0,0,0,0.000904238,0,0,0,0,0,0,0,0,0,
0.55,0,0,0,0,0,0,0.00115571,0,0,0,0,0,0,0,0,0,
0.56,0,0,0,0,0,0,0.00193987,0,0,0,0,0,0,0,0,0,
0.57,0,0,0,0,0,0,0.00158225,0,0,0,0,0,0,0,0,0,
0.58,0,0,0,0,0,0,0.000985556,0,0,0,0,0,0,0,0,0,
0.59,0,0,0,0,0,0,0.000883108,0,0,0,0,0,0,0,0,0,
0.6,0,0,0,0,0,0,0.00148755,0,0,0,0,0,0,0,0,0,
0.61,0,0,0,0,0,0,0.00101045,0,0,0,0,0,0,0,0,0,
0.62,0,0,0,0,0,0,0.00108322,0,0,0,0,0,0,0,0,0,
0.63,0,0,0,0,0,0,0.0012011,0,0,0,0,0,0,0,0,0,
0.64,0,0,0,0,0,0,0.00146694,0,0,0,0,0,0,0,0,0,
0.65,0,0,0,0,0,0,0.000987117,0,0,0,0,0,0,0,0,0,
0.66,0,0,0,0,0,0,0.000417614,0,0,0,0,0,0,0,0,0,
0.67,0,0,0,0,0,0,0.000928882,0,0,0,0,0,0,0,0,0,
0.68,0,0,0,0,0,0,0.00138474,0,0,0,0,0,0,0,0,0,
0.69,0,0,0,0,0,0,0.00137852,0,0,0,0,0,0,0,0,0,
0.7,0,0,0,0,0,0,0.00149505,0,0,0,0,0,0,0,0,0,
0.71,0,0,0,0,0,0,0.000947363,0,0,0,0,0,0,0,0,0,
0.72,0,0,0,0,0,0,0.000536707,0,0,0,0,0,0,0,0,0,
0.73,0,0,0,0,0,0,0.000306228,0,0,0,0,0,0,0,0,0,
0.74,0,0,0,0,0,0,8.31356e-05,0,0,0,0,0,0,0,0,0,
0.75,0,0,0,0,0,0,0.000174395,0,0,0,0,0,0,0,0,0,
0.76,0,0,0,0,0,0,0.000537401,0,0,0,0,0,0,0,0,0,
0.77,0,0,0,0,0,0,0.000548856,0,0,0,0,0,0,0,0,0,
0.78,0,0,0,0,0,0,0.000774055,0,0,0,0,0,0,0,0,0,
0.79,0,0,0,0,0,0,0.000825774,0,0,0,0,0,0,0,0,0,
0.8,0,0,0,0,0,0,0.000940617,0,0,0,0,0,0,0,0,0,
0.81,0,0,0,0,0,0,0.00128852,0,0,0,0,0,0,0,0,0,
0.82,0,0,0,0,0,0,0.000894845,0,0,0,0,0,0,0,0,0,
0.83,0,0,0,0,0,0,0.000930448,0,0,0,0,0,0,0,0,0,
0.84,0,0,0,0,0,0,0.000999986,0,0,0,0,0,0,0,0,0,
0.85,0,0,0,0,0,0,0.000613816,0,0,0,0,0,0,0,0,0,
0.86,0,0,0,0,0,0,0.00119134,0,0,0,0,0,0,0,0,0,
0.87,0,0,0,0,0,0,0.000970485,0,0,0,0,0,0,0,0,0,
0.88,0,0,0,0,0,0,0.000286065,0,0,0,0,0,0,0,0,0,
0.89,0,0,0,0,0,0,0.000419854,0,0,0,0,0,0,0,0,0,
0.9,0,0,0,0,0,0,0.000971406,0,0,0,0,0,0,0,0,0,
0.91,0,0,0,0,0,0,0.000359033,0,0,0,0,0,0,0,0,0,
0.92,0,0,0,0,0,0,0.000538665,0,0,0,0,0,0,0,0,0,
0.93,0,0,0,0,0,0,0.000637005,0,0,0,0,0,0,0,0,0,
0.94,0,0,0,0,0,0,0.000888873,0,0,0,0,0,0,0,0,0,
0.95,0,0,0,0,0,0,0.00144163,0,0,0,0,0,0,0,0,0,
0.96,0,0,0,0,0,0,0.00156713,0,0,0,0,0,0,0,0,0,
0.97,0,0,0,0,0,0,0.00161286,0,0,0,0,0,0,0,0,0,
0.98,0,0,0,0,0,0,0.00203404,0,0,0,0,0,0,0,0,0,
0.99,0,0,0,0,0,0,0.00201742,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0.00208764,0,0,0,0,0,0,0,0,0,
1.01,0,0,0,0,0,0,0.00165384,0,0,0,0,0,0,0,0,0,
1.02,0,0,0,0,0,0,0.00099359,0,0,0,0,0,0,0,0,0,
1.03,0,0,0,0,0,0,0.00117892,0,0,0,0,0,0,0,0,0,
1.04,0,0,0,0,0,0,0.00115251,0,0,0,0,0,0,0,0,0,
1.05,0,0,0,0,0,0,0.00106529,0,0,0,0,0,0,0,0,0,
1.06,0,0,0,0,0,0,0.000923039,0,0,0,0,0,0,0,0,0,
1.07,0,0,0,0,0,0,0.00107092,0,0,0,0,0,0,0,0,0,
1.08,0,0,0,0,0,0,0.00136912,0,0,0,0,0,0,0,0,0,
1.09,0,0,0,0,0,0,0.00137951,0,0,0,0,0,0,0,0,0,
1.1,0,0,0,0,0,0,0.00115316,0,0,0,0,0,0,0,0,0,
1.11,0,0,0,0,0,0,0.00156563,0,0,0,0,0,0,0,0,0,
1.12,0,0,0,0,0,0,0.00137655,0,0,0,0,0,0,0,0,0,
1.13,0,0,0,0,0,0,0.00103716,0,0,0,0,0,0,0,0,0,
1.14,0,0,0,0,0,0,0.000969477,0,0,0,0,0,0,0,0,0,
1.15,0,0,0,0,0,0,0.00171604,0,0,0,0,0,0,0,0,0,
1.16,0,0,0,0,0,0,0.00171863,0,0,0,0,0,0,0,0,0,
1.17,0,0,0,0,0,0,0.00122738,0,0,0,0,0,0,0,0,0,
1.18,0,0,0,0,0,0,0.0016113,0,0,0,0,0,0,0,0,0,
1.19,0,0,0,0,0,0,0.00173176,0,0,0,0,0,0,0,0,0,
1.2,0,0,0,0,0,0,0.00157571,0,0,0,0,0,0,0,0,0,
1.21,0,0,0,0,0,0,0.00116503,0,0,0,0,0,0,0,0,0,
1.22,0,0,0,0,0,0,0.00144224,0,0,0,0,0,0,0,0,0,
1.23,0,0,0,0,0,0,0.000868516,0,0,0,0,0,0,0,0,0,
1.24,0,0,0,0,0,0,0.00108373,0,0,0,0,0,0,0,0,0,
1.25,0,0,0,0,0,0,0.00127338,0,0,0,0,0,0,0,0,0,
1.26,0,0,0,0,0,0,0.00117612,0,0,0,0,0,0,0,0,0,
1.27,0,0,0,0,0,0,0.00188662,0,0,0,0,0,0,0,0,0,
1.28,0,0,0,0,0,0,0.00179393,0,0,0,0,0,0,0,0,0,
1.29,0,0,0,0,0,0,0.00102749,0,0,0,0,0,0,0,0,0,
1.3,0,0,0,0,0,0,0.00101757,0,0,0,0,0,0,0,0,0,
1.31,0,0,0,0,0,0,0.000886494,0,0,0,0,0,0,0,0,0,
1.32,0,0,0,0,0,0,0.000676539,0,0,0,0,0,0,0,0,0,
1.33,0,0,0,0,0,0,0.000984318,0,0,0,0,0,0,0,0,0,
1.34,0,0,0,0,0,0,0.00109287,0,0,0,0,0,0,0,0,0,
1.35,0,0,0,0,0,0,0.0012471,0,0,0,0,0,0,0,0,0,
1.36,0,0,0,0,0,0,0.000982653,0,0,0,0,0,0,0,0,0,
1.37,0,0,0,0,0,0,0.00140419,0,0,0,0,0,0,0,0,0,
1.38,0,0,0,0,0,0,0.00212192,0,0,0,0,0,0,0,0,0,
1.39,0,0,0,0,0,0,0.00221194,0,0,0,0,0,0,0,0,0,
1.4,0,0,0,0,0,0,0.00255259,0,0,0,0,0,0,0,0,0,
1.41,0,0,0,0,0,0,0.00265153,0,0,0,0,0,0,0,0,0,
1.42,0,0,0,0,0,0,0.00270144,0,0,0,0,0,0,0,0,0,
1.43,0,0,0,0,0,0,0.0027723,0,0,0,0,0,0,0,0,0,
1.44,0,0,0,0,0,0,0.00292462,0,0,0,0,0,0,0,0,0,
1.45,0,0,0,0,0,0,0.00330318,0,0,0,0,0,0,0,0,0,
1.46,0,0,0,0,0,0,0.00383596,0,0,0,0,0,0,0,0,0,
1.47,0,0,0,0,0,0,0.00432597,0,0,0,0,0,0,0,0,0,
1.48,0,0,0,0,0,0,0.00475705,0,0,0,0,0,0,0,0,0,
1.49,0,3.42873e-05,0,0.000891469,6.09447e-05,0.000205724,0.00471836,-2.87558e-09,6.09441e-07,6.09447e-07,-9.70675e-09,2.05721e-06,2.05724e-06,0,1,1,
1.5,0,0.000138186,0,0.00359284,0.000350846,0.000829117,0.00350473,-1.51717e-08,4.11788e-06,4.11791e-06,-3.8765e-08,1.03483e-05,1.03484e-05,0,1,1,
1.51,0,0.000324156,0,0.00842806,0.00107671,0.00194494,0.00144856,-3.07685e-08,1.48849e-05,1.4885e-05,-6.69386e-08,2.97977e-05,2.97978e-05,0,1,1,
1.52,0,0.000628001,0,0.016328,0.00247471,0.00376801,-0.000940173,-7.50198e-09,3.9632e-05,3.9632e-05,-3.15128e-08,6.74777e-05,6.74778e-05,0,1,1,
1.53,0,0.00108345,0,0.0281697,0.00484004,0.00650071,-0.00413065,1.92423e-07,8.8032e-05,8.80325e-05,2.37008e-07,0.000132484,0.000132485,0,1,1,
1.54,0,0.00170352,0,0.0442916,0.00847027,0.0102211,-0.00855523,9.17065e-07,0.000172732,0.000172735,1.11144e-06,0.000234692,0.000234696,0,1,1,
1.55,0,0.00253313,0,0.0658613,0.0136845,0.0151988,-0.012991,2.69477e-06,0.000309566,0.000309581,3.08585e-06,0.000386667,0.000386684,0,1,1,
1.56,0,0.00372161,0,0.0967618,0.02106,0.0223296,-0.0178661,6.45718e-06,0.000520132,0.000520181,7.07507e-06,0.000609928,0.00060998,0,1,1,
1.57,0,0.00548303,0,0.142559,0.031662,0.0328982,-0.0219728,1.34136e-05,0.000836676,0.000836801,1.43031e-05,0.00093883,0.000938963,0,1,1,
1.58,0,0.00791043,0,0.205671,0.0468103,0.0474626,-0.0250063,2.5118e-05,0.00130463,0.0013049,2.61706e-05,0.00141331,0.00141359,0,1,1,
1.59,0,0.0108663,0,0.282524,0.0673849,0.0651979,-0.0279151,4.39261e-05,0.00197822,0.00197875,4.43682e-05,0.00206503,0.00206557,0,1,1,
1.6,0,0.0141086,0,0.366822,0.0933501,0.0846513,-0.0315088,7.33348e-05,0.00291126,0.00291225,7.10365e-05,0.00291113,0.00291208,0,1,1,
1.61,0,0.017492,0,0.454792,0.123992,0.104952,-0.0365705,0.000118669,0.00415035,0.00415217,0.000109409,0.00395994,0.0039616,0,1,1,
1.62,0,0.0210269,0,0.5467,0.158552,0.126161,-0.0424953,0.000186026,0.00573443,0.00573769,0.000163006,0.00522042,0.00522321,0,1,1,
1.63,0,0.0247746,0,0.644141,0.196606,0.148648,-0.0488815,0.000282091,0.00769814,0.00770375,0.000235638,0.00670512,0.00670969,0,1,1,
1.64,0,0.0287314,0,0.747015,0.237948,0.172388,-0.0546673,0.000412106,0.0100741,0.0100832,0.000329831,0.00842643,0.00843357,0,1,1,
1.65,0,0.0328173,0,0.853249,0.28228,0.196904,-0.0604694,0.000582696,0.0128917,0.012906,0.000448825,0.0103919,0.0104026,0,1,1,
1.66,0,0.036944,0,0.960543,0.329087,0.221664,-0.0666369,0.000801827,0.0161753,0.0161969,0.000596426,0.0126036,0.0126192,0,1,1,
1.67,0,0.0410667,0,1.06773,0.377758,0.2464,-0.0729685,0.00107723,0.0199428,0.0199745,0.000776061,0.015061,0.0150833,0,2,2,
1.68,0,0.0451731,0,1.1745,0.427746,0.271039,-0.0783566,0.00141205,0.0242071,0.0242519,0.00098822,0.0177631,0.0177936,0,2,2,
1.69,0,0.0492407,0,1.28026,0.478594,0.295444,-0.0837687,0.00181249,0.0289763,0.0290379,0.00123542,0.0207072,0.0207481,0,2,2,
1.7,0,0.0532249,0,1.38385,0.529849,0.319349,-0.0895624,0.00228641,0.0342536,0.0343364,0.00152106,0.0238879,0.0239416,0,2,2,
1.71,0,0.0570776,0,1.48402,0.581017,0.342465,-0.0954352,0.00284006,0.0400373,0.0401465,0.00184739,0.0272969,0.0273662,0,2,2,
1.72,0,0.0607584,0,1.57972,0.631584,0.36455,-0.10103,0.00347706,0.0463209,0.0464624,0.00221507,0.0309239,0.0310117,0,2,2,
1.73,0,0.0642367,0,1.67016,0.681048,0.38542,-0.106574,0.00420151,0.0530928,0.0532729,0.00262505,0.0347562,0.0348659,0,2,2,
1.74,0,0.0674827,0,1.75455,0.728938,0.404896,-0.111554,0.00501298,0.0603368,0.0605623,0.00307579,0.03878,0.0389149,0,2,2,
1.75,0,0.0704551,0,1.83183,0.774786,0.422731,-0.115843,0.00590851,0.0680328,0.0683101,0.0035644,0.042979,0.0431422,0,2,2,
1.76,0,0.0731041,0,1.90071,0.818087,0.438625,-0.120073,0.00688846,0.0761547,0.076491,0.00408981,0.0473336,0.0475285,0,2,2,
1.77,0,0.0753837,0,1.95998,0.858308,0.452302,-0.12368,0.00794731,0.0846723,0.0850741,0.00464779,0.0518221,0.0520515,0,2,2,
1.78,0,0.0772606,0,2.00878,0.894919,0.463564,-0.126917,0.00908007,0.0935495,0.0940233,0.00523455,0.0564205,0.0566871,0,2,2,
1.79,0,0.0787204,0,2.04673,0.927449,0.472323,-0.12971,0.0102797,0.102746,0.103298,0.00584549,0.061104,0.0614103,0,2,2,
1.8,0,0.0797624,0,2.07382,0.95553,0.478574,-0.132057,0.0115379,0.112218,0.112853,0.00647564,0.0658481,0.0661961,0,2,2,
1.81,0,0.0803822,0,2.08994,0.978886,0.482293,-0.1334,0.0128398,0.12192,0.122642,0.00711712,0.0706282,0.071019,0,2,2,
1.82,0,0.0805701,0,2.09482,0.997291,0.582434,-0.134453,0.0141767,0.131803,0.132615,0.00789786,0.0763999,0.0768434,0,3,3,
1.83,0,0.08032,0,2.08832,1.01055,0.582434,-0.134553,0.0155323,0.141817,0.14272,0.00867918,0.0821716,0.0826677,0,3,3,
1.84,0,0.0796264,0,2.07029,1.01851,0.582434,-0.133689,0.0168899,0.151911,0.152905,0.00945551,0.087944,0.0884921,0,3,3,
1.85,0,0.0784832,0,2.04056,1.02103,0.582434,-0.131468,0.0182284,0.162033,0.163116,0.010219,0.0937181,0.0943164,0,3,3,
1.86,0,0.0768925,0,1.99921,1.018,0.582434,-0.128466,0.0195325,0.17213,0.173296,0.0109652,0.0994944,0.100141,0,3,3,
1.87,0,0.0748731,0,1.9467,1.00938,0.582434,-0.124587,0.0207868,0.182145,0.183389,0.011689,0.105274,0.105965,0,3,3,
1.88,0,0.0724641,0,1.88407,0.995243,0.582434,-0.120678,0.021985,0.192025,0.193342,0.0123901,0.111056,0.111789,0,3,3,
1.89,0,0.0697216,0,1.81276,0.975817,0.582434,-0.115967,0.0231141,0.201718,0.2031,0.013064,0.116841,0.117614,0,3,3,
1.9,0,0.0667026,0,1.73427,0.951463,0.582434,-0.11084,0.0241665,0.211174,0.212615,0.0137083,0.122629,0.123438,0,3,3,
1.91,0,0.0634476,0,1.64964,0.922617,0.582434,-0.105348,0.0251367,0.220349,0.221841,0.0143207,0.128422,0.129262,0,3,3,
1.92,0,0.059978,0,1.55943,0.889706,0.582434,-0.0993344,0.026019,0.229202,0.230738,0.0148983,0.134217,0.135087,0,3,3,
1.93,0,0.0563195,0,1.46431,0.853125,0.582434,-0.0932115,0.0268131,0.237696,0.239269,0.0154405,0.140016,0.140911,0,3,3,
1.94,0,0.0525191,0,1.3655,0.81329,0.582434,-0.0875678,0.0275243,0.245798,0.247402,0.0159498,0.145818,0.146735,0,3,3,
1.95,0,0.0486382,0,1.26459,0.770694,0.582434,-0.0812913,0.0281501,0.25348,0.255109,0.0164228,0.151623,0.15256,0,3,3,
1.96,0,0.0447532,0,1.16358,0.725942,0.582434,-0.0751179,0.0286949,0.260719,0.262368,0.0168599,0.157431,0.158384,0,4,4,
1.97,0,0.0409557,0,1.11422,0.683148,0.582434,-0.0694743,0.0291692,0.267534,0.2692,0.0172642,0.163242,0.164209,0,4,4,
1.98,0,0.0373399,0,1.06721,0.645468,0.582434,-0.0637604,0.0295804,0.273975,0.275655,0.0176353,0.169054,0.170033,0,4,4,
1.99,0,0.0339943,0,1.02372,0.611905,0.582434,-0.0575994,0.0299327,0.280084,0.281774,0.0179706,0.174869,0.175857,0,4,4,
2,0,0.0309723,0,0.984431,0.581861,0.582434,-0.0509881,0.0302293,0.285895,0.287592,0.0182674,0.180685,0.181682,0,4,4,
2.01,0,0.0282544,0,0.949098,0.554931,0.582434,-0.0437276,0.0304718,0.291439,0.293142,0.018522,0.186504,0.187506,0,4,4,
2.02,0,0.0257694,0,0.916794,0.530741,0.582434,-0.0368173,0.0306672,0.296743,0.298449,0.0187364,0.192325,0.19333,0,4,4,
2.03,0,0.0234426,0,0.886544,0.50889,0.582434,-0.0309671,0.0308248,0.301829,0.303538,0.0189168,0.198146,0.199155,0,4,4,
2.04,0,0.021217,0,0.857612,0.488969,0.582434,-0.0255569,0.0309497,0.306717,0.308428,0.0190656,0.203969,0.204979,0,4,4,
2.05,0,0.0192068,0,0.831479,0.47073,0.582434,-0.0214191,0.0310505,0.311424,0.313135,0.0191903,0.209792,0.210803,0,4,4,
2.06,0,0.0180712,0,0.816716,0.454683,0.582434,-0.0184829,0.0311346,0.31597,0.317682,0.019298,0.215615,0.216628,0,4,4,
2.07,0,0.0181801,0,0.818133,0.442112,0.582434,-0.0138576,0.0311958,0.32039,0.322103,0.0193787,0.221439,0.222452,0,4,4,
2.08,0,0.0188659,0,0.827048,0.433685,0.582434,-0.0138524,0.0312559,0.324727,0.32644,0.0194594,0.227263,0.228276,0,4,4,
2.09,0,0.0195332,0,0.835723,0.428765,0.582434,-0.0141856,0.0313167,0.329014,0.330727,0.019542,0.233086,0.234101,0,4,4,
2.1,0,0.0200761,0,0.84278,0.426266,0.582434,-0.0147619,0.0313796,0.333276,0.33499,0.019628,0.23891,0.239925,0,4,4,
2.11,0,0.0206012,0,0.849607,0.425399,0.582434,-0.0149601,0.0314433,0.33753,0.339244,0.0197151,0.244734,0.245749,0,4,4,
2.12,0,0.0212178,0,0.857622,0.425784,0.582434,-0.0154755,0.0315092,0.341787,0.343502,0.0198052,0.250557,0.251574,0,4,4,
2.13,0,0.0218358,0,0.865657,0.427161,0.582434,-0.0157186,0.0315763,0.346058,0.347773,0.0198968,0.256381,0.257398,0,4,4,
2.14,0,0.0224265,0,0.873336,0.429236,0.582434,-0.0155877,0.0316432,0.35035,0.352066,0.0199876,0.262205,0.263222,0,4,4,
2.15,0,0.023028,0,0.881155,0.431803,0.582434,-0.0155927,0.0317106,0.354668,0.356384,0.0200784,0.268028,0.269047,0,4,4,
2.16,0,0.023637,0,0.889072,0.434744,0.582434,-0.016424,0.0317819,0.359014,0.360731,0.020174,0.273852,0.274871,0,4,4,
2.17,0,0.0242659,0,0.897248,0.43798,0.582434,-0.017008,0.0318564,0.363394,0.365111,0.0202731,0.279675,0.280695,0,4,4,
2.18,0,0.0249307,0,0.90589,0.441482,0.582434,-0.0180669,0.0319362,0.367808,0.369526,0.0203783,0.285499,0.28652,0,4,4,
2.19,0,0.0256199,0,0.914849,0.445229,0.582434,-0.019155,0.0320215,0.372259,0.373978,0.0204899,0.291322,0.292344,0,4,4,
2.2,0,0.0263197,0,0.923947,0.449186,0.582434,-0.0205061,0.0321136,0.37675,0.37847,0.0206093,0.297145,0.298169,0,4,4,
2.21,3.73279e-05,0.027036,0.000970525,0.933259,0.453386,0.582434,-0.0226611,0.0322163,0.381283,0.383004,0.0207413,0.302968,0.303993,1,4,5,
2.22,0.000163913,0.0277788,0.00426174,0.942916,0.458025,0.582434,-0.0245949,0.0323289,0.385862,0.387584,0.0208845,0.308791,0.309817,1,4,5,
2.23,0.000361251,0,0.00939253,0,0.46017,0.582434,-0.0257123,0.0324473,0.390462,0.392186,0.0210342,0.314613,0.315642,1,0,1,
2.24,0.000599789,1.53089e-05,0.0155945,0.000398032,0.459618,0.582434,-0.0255175,0.0325645,0.395056,0.396782,0.0211829,0.320435,0.321466,1,1,2,
2.25,0.00105527,6.79474e-05,0.027437,0.00176663,0.459217,0.582434,-0.0240866,0.0326751,0.399647,0.401374,0.0213231,0.326258,0.32729,1,1,2,
2.26,0.0021209,0.000166367,0.0551433,0.00432554,0.458925,0.582434,-0.0235282,0.0327831,0.404235,0.405963,0.0214602,0.332081,0.333115,1,1,2,
2.27,0.00439961,0.000310208,0.11439,0.0080654,0.458713,0.582434,-0.0235894,0.0328913,0.408821,0.410551,0.0215975,0.337903,0.338939,1,1,2,
2.28,0.00839047,0.000493017,0.218152,0.0128184,0.458559,0.582434,-0.0245829,0.033004,0.413405,0.415136,0.0217407,0.343726,0.344763,1,1,2,
2.29,0.0137359,0.000705124,0.357135,0.0183332,0.458448,0.582434,-0.0246589,0.033117,0.417988,0.419721,0.0218843,0.349549,0.350588,1,1,2,
2.3,0.0195801,0.000937687,0.509083,0.0243799,0.458366,0.582434,-0.0223725,0.0332196,0.422571,0.424304,0.0220146,0.355372,0.356412,1,1,2,
2.31,0.0255438,0,0.664139,0,0.458307,0.582434,-0.016899,0.033297,0.427153,0.428887,0.022113,0.361195,0.362236,1,0,1,
2.32,0.0317731,0,0.826101,0,0.458264,0.582434,-0.00935291,0.0333399,0.431736,0.43347,0.0221675,0.367019,0.368061,1,0,1,
2.33,0.0384241,0,0.999026,0,0.463889,0.582434,-0.000709966,0.0333432,0.436375,0.438109,0.0221716,0.372843,0.373885,1,0,1,
2.34,0.0453703,0,1.17963,0,0.485977,0.582434,0.0092329,0.0332983,0.441234,0.442969,0.0221179,0.378668,0.37971,1,0,1,
2.35,0.0523316,0,1.36062,0,0.526746,0.582434,0.0197835,0.0331941,0.446501,0.448236,0.0220026,0.384491,0.385534,2,0,2,
2.36,0.059103,0,1.53668,0,0.580775,0.582434,0.0299359,0.0330203,0.452306,0.454044,0.0218283,0.390312,0.391358,2,0,2,
2.37,0.0655981,0,1.70555,0,0.643611,0.582434,0.0395238,0.032766,0.458737,0.46048,0.0215982,0.396132,0.397183,2,0,2,
2.38,0.0717596,0,1.86575,0,0.71176,0.582434,0.048319,0.0324222,0.465846,0.467598,0.0213168,0.40195,0.403007,2,0,2,
2.39,0.077496,0,2.0149,0,0.782422,0.582434,0.0555352,0.0319879,0.473658,0.475422,0.0209936,0.407765,0.408831,2,0,2,
2.4,0.0826973,0,2.15013,0,0.853202,0.582434,0.0605082,0.0314719,0.482175,0.483954,0.0206414,0.413579,0.414656,2,0,2,
2.41,0.0872806,0,2.26929,0,0.922019,0.582434,0.0646094,0.0308766,0.491376,0.493174,0.0202653,0.419391,0.42048,2,0,2,
2.42,0.0912127,0,2.37153,0,0.987153,0.582434,0.0675732,0.0302101,0.501225,0.503045,0.019872,0.425202,0.426304,2,0,2,
2.43,0.0944876,0,2.45668,0,1.04729,0.582434,0.0690545,0.0294875,0.511673,0.513518,0.0194702,0.431013,0.432129,2,0,2,
2.44,0.0970909,0,2.52436,0,1.10142,0.582434,0.0695987,0.0287215,0.52266,0.524533,0.0190651,0.436823,0.437953,2,0,2,
2.45,0.0989962,0,2.5739,0,1.14877,0.582434,0.0707273,0.0279097,0.534119,0.53602,0.0186535,0.442633,0.443777,2,0,2,
2.46,0.100188,0,2.60489,0,1.18868,0.582434,0.0709529,0.027067,0.545976,0.547907,0.0182406,0.448442,0.449602,2,0,2,
2.47,0.100684,0,2.61778,0,1.22067,0.582434,0.0708794,0.0262025,0.558152,0.560114,0.0178281,0.454252,0.455426,2,0,2,
